# pixelID  x  y  z
112110001 1.08549 0.52275 0.56338
112110002 1.08300 0.52275 0.56651
112110003 1.08050 0.52275 0.56964
112110004 1.07801 0.52275 0.57276
112110005 1.07552 0.52275 0.57589
112110006 1.07302 0.52275 0.57902
112110007 1.07053 0.52275 0.58215
112110008 1.06804 0.52275 0.58528
112110009 1.06555 0.52275 0.58840
112110010 1.06305 0.52275 0.59153
112110011 1.06056 0.52275 0.59466
112110012 1.05807 0.52275 0.59779
112110013 1.05557 0.52275 0.60092
112110014 1.05308 0.52275 0.60404
112110015 1.05059 0.52275 0.60717
112110016 1.04809 0.52275 0.61030
112110017 1.04560 0.52275 0.61343
112110018 1.04311 0.52275 0.61656
112110019 1.04061 0.52275 0.61968
112110020 1.03812 0.52275 0.62281
112110021 1.03563 0.52275 0.62594
112110022 1.03314 0.52275 0.62907
112110023 1.03064 0.52275 0.63220
112110024 1.02815 0.52275 0.63532
112110025 1.02566 0.52275 0.63845
112110026 1.02316 0.52275 0.64158
112110027 1.02067 0.52275 0.64471
112110028 1.01818 0.52275 0.64784
112110029 1.01568 0.52275 0.65097
112110030 1.01319 0.52275 0.65409
112110031 1.01070 0.52275 0.65722
112110032 1.00821 0.52275 0.66035
112110033 1.00571 0.52275 0.66348
112110034 1.00322 0.52275 0.66661
112110035 1.00073 0.52275 0.66973
112110036 0.99823 0.52275 0.67286
112110037 0.99574 0.52275 0.67599
112110038 0.99325 0.52275 0.67912
112110039 0.99075 0.52275 0.68225
112110040 0.98826 0.52275 0.68537
112110041 0.98577 0.52275 0.68850
112110042 0.98327 0.52275 0.69163
112110043 0.98078 0.52275 0.69476
112110044 0.97829 0.52275 0.69789
112110045 0.97580 0.52275 0.70101
112110046 0.97330 0.52275 0.70414
112110047 0.97081 0.52275 0.70727
112110048 0.96832 0.52275 0.71040
112110049 0.96582 0.52275 0.71353
112110050 0.96333 0.52275 0.71665
112110051 0.96084 0.52275 0.71978
112110052 0.95834 0.52275 0.72291
112110053 0.95585 0.52275 0.72604
112110054 0.95336 0.52275 0.72917
112110055 0.95086 0.52275 0.73229
112110056 0.94837 0.52275 0.73542
112110057 0.94588 0.52275 0.73855
112110058 0.94339 0.52275 0.74168
112110059 0.94089 0.52275 0.74481
112110060 0.93840 0.52275 0.74793
112110061 0.93591 0.52275 0.75106
112110062 0.93341 0.52275 0.75419
112110063 0.93092 0.52275 0.75732
112110064 0.92843 0.52275 0.76045
112110065 0.92593 0.52275 0.76357
112110066 0.92344 0.52275 0.76670
112110067 0.92095 0.52275 0.76983
112110068 0.91845 0.52275 0.77296
112110069 0.91596 0.52275 0.77609
112110070 0.91347 0.52275 0.77921
112110071 0.91098 0.52275 0.78234
112110072 0.90848 0.52275 0.78547
112110073 0.90599 0.52275 0.78860
112110074 0.90350 0.52275 0.79173
112110075 0.90100 0.52275 0.79486
112110076 0.89851 0.52275 0.79798
112110077 0.89602 0.52275 0.80111
112110078 0.89352 0.52275 0.80424
112110079 0.89103 0.52275 0.80737
112110080 0.88854 0.52275 0.81050
112110081 0.88605 0.52275 0.81362
112110082 0.88355 0.52275 0.81675
112110083 0.88106 0.52275 0.81988
112110084 0.87857 0.52275 0.82301
112110085 0.87607 0.52275 0.82614
112110086 0.87358 0.52275 0.82926
112110087 0.87109 0.52275 0.83239
112110088 0.86859 0.52275 0.83552
112110089 0.86610 0.52275 0.83865
112110090 0.86361 0.52275 0.84178
112110091 0.86111 0.52275 0.84490
112110092 0.85862 0.52275 0.84803
112110093 0.85613 0.52275 0.85116
112110094 0.85364 0.52275 0.85429
112110095 0.85114 0.52275 0.85742
112110096 0.84865 0.52275 0.86054
112110097 0.84616 0.52275 0.86367
112110098 0.84366 0.52275 0.86680
112110099 0.84117 0.52275 0.86993
112110100 0.83868 0.52275 0.87306
112110101 0.83618 0.52275 0.87618
112110102 0.83369 0.52275 0.87931
112110103 0.83120 0.52275 0.88244
112110104 0.82870 0.52275 0.88557
112110105 0.82621 0.52275 0.88870
112110106 0.82372 0.52275 0.89182
112110107 0.82123 0.52275 0.89495
112110108 0.81873 0.52275 0.89808
112110109 0.81624 0.52275 0.90121
112110110 0.81375 0.52275 0.90434
112110111 0.81125 0.52275 0.90746
112110112 0.80876 0.52275 0.91059
112110113 0.80627 0.52275 0.91372
112110114 0.80377 0.52275 0.91685
112110115 0.80128 0.52275 0.91998
112110116 0.79879 0.52275 0.92310
112110117 0.79629 0.52275 0.92623
112110118 0.79380 0.52275 0.92936
112110119 0.79131 0.52275 0.93249
112110120 0.78882 0.52275 0.93562
112110121 0.78632 0.52275 0.93874
112110122 0.78383 0.52275 0.94187
112110123 0.78134 0.52275 0.94500
112110124 0.77884 0.52275 0.94813
112110125 0.77635 0.52275 0.95126
112110126 0.77386 0.52275 0.95439
112110127 0.77136 0.52275 0.95751
112110128 0.76887 0.52275 0.96064
112110129 0.76638 0.52275 0.96377
112110130 0.76388 0.52275 0.96690
112110131 0.76139 0.52275 0.97003
112110132 0.75890 0.52275 0.97315
112110133 0.75641 0.52275 0.97628
112110134 0.75391 0.52275 0.97941
112110135 0.75142 0.52275 0.98254
112110136 0.74893 0.52275 0.98567
112110137 0.74643 0.52275 0.98879
112110138 0.74394 0.52275 0.99192
112110139 0.74145 0.52275 0.99505
112110140 0.73895 0.52275 0.99818
112110141 0.73646 0.52275 1.00131
112110142 0.73397 0.52275 1.00443
112110143 0.73148 0.52275 1.00756
112110144 0.72898 0.52275 1.01069
112110145 0.72649 0.52275 1.01382
112110146 0.72400 0.52275 1.01695
112110147 0.72150 0.52275 1.02007
112110148 0.71901 0.52275 1.02320
112110149 0.71652 0.52275 1.02633
112110150 0.71402 0.52275 1.02946
112110151 1.08549 0.53625 0.56338
112110152 1.08300 0.53625 0.56651
112110153 1.08050 0.53625 0.56964
112110154 1.07801 0.53625 0.57276
112110155 1.07552 0.53625 0.57589
112110156 1.07302 0.53625 0.57902
112110157 1.07053 0.53625 0.58215
112110158 1.06804 0.53625 0.58528
112110159 1.06555 0.53625 0.58840
112110160 1.06305 0.53625 0.59153
112110161 1.06056 0.53625 0.59466
112110162 1.05807 0.53625 0.59779
112110163 1.05557 0.53625 0.60092
112110164 1.05308 0.53625 0.60404
112110165 1.05059 0.53625 0.60717
112110166 1.04809 0.53625 0.61030
112110167 1.04560 0.53625 0.61343
112110168 1.04311 0.53625 0.61656
112110169 1.04061 0.53625 0.61968
112110170 1.03812 0.53625 0.62281
112110171 1.03563 0.53625 0.62594
112110172 1.03314 0.53625 0.62907
112110173 1.03064 0.53625 0.63220
112110174 1.02815 0.53625 0.63532
112110175 1.02566 0.53625 0.63845
112110176 1.02316 0.53625 0.64158
112110177 1.02067 0.53625 0.64471
112110178 1.01818 0.53625 0.64784
112110179 1.01568 0.53625 0.65097
112110180 1.01319 0.53625 0.65409
112110181 1.01070 0.53625 0.65722
112110182 1.00821 0.53625 0.66035
112110183 1.00571 0.53625 0.66348
112110184 1.00322 0.53625 0.66661
112110185 1.00073 0.53625 0.66973
112110186 0.99823 0.53625 0.67286
112110187 0.99574 0.53625 0.67599
112110188 0.99325 0.53625 0.67912
112110189 0.99075 0.53625 0.68225
112110190 0.98826 0.53625 0.68537
112110191 0.98577 0.53625 0.68850
112110192 0.98327 0.53625 0.69163
112110193 0.98078 0.53625 0.69476
112110194 0.97829 0.53625 0.69789
112110195 0.97580 0.53625 0.70101
112110196 0.97330 0.53625 0.70414
112110197 0.97081 0.53625 0.70727
112110198 0.96832 0.53625 0.71040
112110199 0.96582 0.53625 0.71353
112110200 0.96333 0.53625 0.71665
