# pixelID  x  y  z
114050001 0.86498 -0.21225 -1.03963
114050002 0.86685 -0.21225 -1.03609
114050003 0.86871 -0.21225 -1.03255
114050004 0.87058 -0.21225 -1.02901
114050005 0.87244 -0.21225 -1.02548
114050006 0.87431 -0.21225 -1.02194
114050007 0.87617 -0.21225 -1.01840
114050008 0.87804 -0.21225 -1.01486
114050009 0.87991 -0.21225 -1.01132
114050010 0.88177 -0.21225 -1.00778
114050011 0.88364 -0.21225 -1.00425
114050012 0.88550 -0.21225 -1.00071
114050013 0.88737 -0.21225 -0.99717
114050014 0.88923 -0.21225 -0.99363
114050015 0.89110 -0.21225 -0.99009
114050016 0.89296 -0.21225 -0.98655
114050017 0.89483 -0.21225 -0.98302
114050018 0.89669 -0.21225 -0.97948
114050019 0.89856 -0.21225 -0.97594
114050020 0.90043 -0.21225 -0.97240
114050021 0.90229 -0.21225 -0.96886
114050022 0.90416 -0.21225 -0.96532
114050023 0.90602 -0.21225 -0.96179
114050024 0.90789 -0.21225 -0.95825
114050025 0.90975 -0.21225 -0.95471
114050026 0.91162 -0.21225 -0.95117
114050027 0.91348 -0.21225 -0.94763
114050028 0.91535 -0.21225 -0.94409
114050029 0.91721 -0.21225 -0.94056
114050030 0.91908 -0.21225 -0.93702
114050031 0.92094 -0.21225 -0.93348
114050032 0.92281 -0.21225 -0.92994
114050033 0.92468 -0.21225 -0.92640
114050034 0.92654 -0.21225 -0.92286
114050035 0.92841 -0.21225 -0.91932
114050036 0.93027 -0.21225 -0.91579
114050037 0.93214 -0.21225 -0.91225
114050038 0.93400 -0.21225 -0.90871
114050039 0.93587 -0.21225 -0.90517
114050040 0.93773 -0.21225 -0.90163
114050041 0.93960 -0.21225 -0.89809
114050042 0.94146 -0.21225 -0.89456
114050043 0.94333 -0.21225 -0.89102
114050044 0.94520 -0.21225 -0.88748
114050045 0.94706 -0.21225 -0.88394
114050046 0.94893 -0.21225 -0.88040
114050047 0.95079 -0.21225 -0.87686
114050048 0.95266 -0.21225 -0.87333
114050049 0.95452 -0.21225 -0.86979
114050050 0.95639 -0.21225 -0.86625
114050051 0.95825 -0.21225 -0.86271
114050052 0.96012 -0.21225 -0.85917
114050053 0.96198 -0.21225 -0.85563
114050054 0.96385 -0.21225 -0.85210
114050055 0.96571 -0.21225 -0.84856
114050056 0.96758 -0.21225 -0.84502
114050057 0.96945 -0.21225 -0.84148
114050058 0.97131 -0.21225 -0.83794
114050059 0.97318 -0.21225 -0.83440
114050060 0.97504 -0.21225 -0.83087
114050061 0.97691 -0.21225 -0.82733
114050062 0.97877 -0.21225 -0.82379
114050063 0.98064 -0.21225 -0.82025
114050064 0.98250 -0.21225 -0.81671
114050065 0.98437 -0.21225 -0.81317
114050066 0.98623 -0.21225 -0.80963
114050067 0.98810 -0.21225 -0.80610
114050068 0.98997 -0.21225 -0.80256
114050069 0.99183 -0.21225 -0.79902
114050070 0.99370 -0.21225 -0.79548
114050071 0.99556 -0.21225 -0.79194
114050072 0.99743 -0.21225 -0.78840
114050073 0.99929 -0.21225 -0.78487
114050074 1.00116 -0.21225 -0.78133
114050075 1.00302 -0.21225 -0.77779
114050076 1.00489 -0.21225 -0.77425
114050077 1.00675 -0.21225 -0.77071
114050078 1.00862 -0.21225 -0.76717
114050079 1.01048 -0.21225 -0.76364
114050080 1.01235 -0.21225 -0.76010
114050081 1.01422 -0.21225 -0.75656
114050082 1.01608 -0.21225 -0.75302
114050083 1.01795 -0.21225 -0.74948
114050084 1.01981 -0.21225 -0.74594
114050085 1.02168 -0.21225 -0.74241
114050086 1.02354 -0.21225 -0.73887
114050087 1.02541 -0.21225 -0.73533
114050088 1.02727 -0.21225 -0.73179
114050089 1.02914 -0.21225 -0.72825
114050090 1.03100 -0.21225 -0.72471
114050091 1.03287 -0.21225 -0.72117
114050092 1.03474 -0.21225 -0.71764
114050093 1.03660 -0.21225 -0.71410
114050094 1.03847 -0.21225 -0.71056
114050095 1.04033 -0.21225 -0.70702
114050096 1.04220 -0.21225 -0.70348
114050097 1.04406 -0.21225 -0.69994
114050098 1.04593 -0.21225 -0.69641
114050099 1.04779 -0.21225 -0.69287
114050100 1.04966 -0.21225 -0.68933
114050101 1.05152 -0.21225 -0.68579
114050102 1.05339 -0.21225 -0.68225
114050103 1.05526 -0.21225 -0.67871
114050104 1.05712 -0.21225 -0.67518
114050105 1.05899 -0.21225 -0.67164
114050106 1.06085 -0.21225 -0.66810
114050107 1.06272 -0.21225 -0.66456
114050108 1.06458 -0.21225 -0.66102
114050109 1.06645 -0.21225 -0.65748
114050110 1.06831 -0.21225 -0.65395
114050111 1.07018 -0.21225 -0.65041
114050112 1.07204 -0.21225 -0.64687
114050113 1.07391 -0.21225 -0.64333
114050114 1.07577 -0.21225 -0.63979
114050115 1.07764 -0.21225 -0.63625
114050116 1.07951 -0.21225 -0.63272
114050117 1.08137 -0.21225 -0.62918
114050118 1.08324 -0.21225 -0.62564
114050119 1.08510 -0.21225 -0.62210
114050120 1.08697 -0.21225 -0.61856
114050121 1.08883 -0.21225 -0.61502
114050122 1.09070 -0.21225 -0.61148
114050123 1.09256 -0.21225 -0.60795
114050124 1.09443 -0.21225 -0.60441
114050125 1.09629 -0.21225 -0.60087
114050126 1.09816 -0.21225 -0.59733
114050127 1.10003 -0.21225 -0.59379
114050128 1.10189 -0.21225 -0.59025
114050129 1.10376 -0.21225 -0.58672
114050130 1.10562 -0.21225 -0.58318
114050131 1.10749 -0.21225 -0.57964
114050132 1.10935 -0.21225 -0.57610
114050133 1.11122 -0.21225 -0.57256
114050134 1.11308 -0.21225 -0.56902
114050135 1.11495 -0.21225 -0.56549
114050136 1.11681 -0.21225 -0.56195
114050137 1.11868 -0.21225 -0.55841
114050138 1.12054 -0.21225 -0.55487
114050139 1.12241 -0.21225 -0.55133
114050140 1.12428 -0.21225 -0.54779
114050141 1.12614 -0.21225 -0.54426
114050142 1.12801 -0.21225 -0.54072
114050143 1.12987 -0.21225 -0.53718
114050144 1.13174 -0.21225 -0.53364
114050145 1.13360 -0.21225 -0.53010
114050146 1.13547 -0.21225 -0.52656
