# pixelID  x  y  z
113090001 1.20000 0.30275 -0.29800
113090002 1.20000 0.30275 -0.29400
113090003 1.20000 0.30275 -0.29000
113090004 1.20000 0.30275 -0.28600
113090005 1.20000 0.30275 -0.28200
113090006 1.20000 0.30275 -0.27800
113090007 1.20000 0.30275 -0.27400
113090008 1.20000 0.30275 -0.27000
113090009 1.20000 0.30275 -0.26600
113090010 1.20000 0.30275 -0.26200
113090011 1.20000 0.30275 -0.25800
113090012 1.20000 0.30275 -0.25400
113090013 1.20000 0.30275 -0.25000
113090014 1.20000 0.30275 -0.24600
113090015 1.20000 0.30275 -0.24200
113090016 1.20000 0.30275 -0.23800
113090017 1.20000 0.30275 -0.23400
113090018 1.20000 0.30275 -0.23000
113090019 1.20000 0.30275 -0.22600
113090020 1.20000 0.30275 -0.22200
113090021 1.20000 0.30275 -0.21800
113090022 1.20000 0.30275 -0.21400
113090023 1.20000 0.30275 -0.21000
113090024 1.20000 0.30275 -0.20600
113090025 1.20000 0.30275 -0.20200
113090026 1.20000 0.30275 -0.19800
113090027 1.20000 0.30275 -0.19400
113090028 1.20000 0.30275 -0.19000
113090029 1.20000 0.30275 -0.18600
113090030 1.20000 0.30275 -0.18200
113090031 1.20000 0.30275 -0.17800
113090032 1.20000 0.30275 -0.17400
113090033 1.20000 0.30275 -0.17000
113090034 1.20000 0.30275 -0.16600
113090035 1.20000 0.30275 -0.16200
113090036 1.20000 0.30275 -0.15800
113090037 1.20000 0.30275 -0.15400
113090038 1.20000 0.30275 -0.15000
113090039 1.20000 0.30275 -0.14600
113090040 1.20000 0.30275 -0.14200
113090041 1.20000 0.30275 -0.13800
113090042 1.20000 0.30275 -0.13400
113090043 1.20000 0.30275 -0.13000
113090044 1.20000 0.30275 -0.12600
113090045 1.20000 0.30275 -0.12200
113090046 1.20000 0.30275 -0.11800
113090047 1.20000 0.30275 -0.11400
113090048 1.20000 0.30275 -0.11000
113090049 1.20000 0.30275 -0.10600
113090050 1.20000 0.30275 -0.10200
113090051 1.20000 0.30275 -0.09800
113090052 1.20000 0.30275 -0.09400
113090053 1.20000 0.30275 -0.09000
113090054 1.20000 0.30275 -0.08600
113090055 1.20000 0.30275 -0.08200
113090056 1.20000 0.30275 -0.07800
113090057 1.20000 0.30275 -0.07400
113090058 1.20000 0.30275 -0.07000
113090059 1.20000 0.30275 -0.06600
113090060 1.20000 0.30275 -0.06200
113090061 1.20000 0.30275 -0.05800
113090062 1.20000 0.30275 -0.05400
113090063 1.20000 0.30275 -0.05000
