# pixelID  x  y  z
103020001 0.77681 -1.09800 -2.00000
103020002 0.77681 -1.09400 -2.00000
103020003 0.77681 -1.09000 -2.00000
103020004 0.77681 -1.08600 -2.00000
103020005 0.77681 -1.08200 -2.00000
103020006 0.77681 -1.07800 -2.00000
103020007 0.77681 -1.07400 -2.00000
103020008 0.77681 -1.07000 -2.00000
103020009 0.77681 -1.06600 -2.00000
103020010 0.77681 -1.06200 -2.00000
103020011 0.77681 -1.05800 -2.00000
103020012 0.77681 -1.05400 -2.00000
103020013 0.77681 -1.05000 -2.00000
103020014 0.77681 -1.04600 -2.00000
103020015 0.77681 -1.04200 -2.00000
103020016 0.77681 -1.03800 -2.00000
103020017 0.77681 -1.03400 -2.00000
103020018 0.77681 -1.03000 -2.00000
103020019 0.77681 -1.02600 -2.00000
103020020 0.77681 -1.02200 -2.00000
103020021 0.77681 -1.01800 -2.00000
103020022 0.77681 -1.01400 -2.00000
103020023 0.77681 -1.01000 -2.00000
103020024 0.77681 -1.00600 -2.00000
103020025 0.77681 -1.00200 -2.00000
103020026 0.77681 -0.99800 -2.00000
103020027 0.77681 -0.99400 -2.00000
103020028 0.77681 -0.99000 -2.00000
103020029 0.77681 -0.98600 -2.00000
103020030 0.77681 -0.98200 -2.00000
103020031 0.77681 -0.97800 -2.00000
103020032 0.77681 -0.97400 -2.00000
103020033 0.77681 -0.97000 -2.00000
103020034 0.77681 -0.96600 -2.00000
103020035 0.77681 -0.96200 -2.00000
103020036 0.77681 -0.95800 -2.00000
103020037 0.77681 -0.95400 -2.00000
103020038 0.77681 -0.95000 -2.00000
103020039 0.77681 -0.94600 -2.00000
103020040 0.77681 -0.94200 -2.00000
103020041 0.77681 -0.93800 -2.00000
103020042 0.77681 -0.93400 -2.00000
103020043 0.77681 -0.93000 -2.00000
103020044 0.77681 -0.92600 -2.00000
103020045 0.77681 -0.92200 -2.00000
103020046 0.77681 -0.91800 -2.00000
103020047 0.77681 -0.91400 -2.00000
103020048 0.77681 -0.91000 -2.00000
103020049 0.77681 -0.90600 -2.00000
103020050 0.77681 -0.90200 -2.00000
103020051 0.77681 -0.89800 -2.00000
103020052 0.77681 -0.89400 -2.00000
103020053 0.77681 -0.89000 -2.00000
103020054 0.77681 -0.88600 -2.00000
103020055 0.77681 -0.88200 -2.00000
103020056 0.77681 -0.87800 -2.00000
103020057 0.77681 -0.87400 -2.00000
103020058 0.77681 -0.87000 -2.00000
103020059 0.77681 -0.86600 -2.00000
103020060 0.77681 -0.86200 -2.00000
103020061 0.77681 -0.85800 -2.00000
103020062 0.77681 -0.85400 -2.00000
103020063 0.77681 -0.85000 -2.00000
103020064 0.77681 -0.84600 -2.00000
103020065 0.77681 -0.84200 -2.00000
103020066 0.77681 -0.83800 -2.00000
103020067 0.77681 -0.83400 -2.00000
103020068 0.77681 -0.83000 -2.00000
103020069 0.77681 -0.82600 -2.00000
103020070 0.77681 -0.82200 -2.00000
103020071 0.77681 -0.81800 -2.00000
103020072 0.77681 -0.81400 -2.00000
103020073 0.77681 -0.81000 -2.00000
103020074 0.77681 -0.80600 -2.00000
103020075 0.77681 -0.80200 -2.00000
103020076 0.77681 -0.79800 -2.00000
103020077 0.77681 -0.79400 -2.00000
103020078 0.77681 -0.79000 -2.00000
103020079 0.77681 -0.78600 -2.00000
103020080 0.77681 -0.78200 -2.00000
103020081 0.77681 -0.77800 -2.00000
103020082 0.77681 -0.77400 -2.00000
103020083 0.77681 -0.77000 -2.00000
103020084 0.77681 -0.76600 -2.00000
103020085 0.77681 -0.76200 -2.00000
103020086 0.77681 -0.75800 -2.00000
103020087 0.77681 -0.75400 -2.00000
103020088 0.77681 -0.75000 -2.00000
103020089 0.77681 -0.74600 -2.00000
103020090 0.77681 -0.74200 -2.00000
103020091 0.77681 -0.73800 -2.00000
103020092 0.77681 -0.73400 -2.00000
103020093 0.77681 -0.73000 -2.00000
103020094 0.77681 -0.72600 -2.00000
103020095 0.77681 -0.72200 -2.00000
103020096 0.77681 -0.71800 -2.00000
103020097 0.77681 -0.71400 -2.00000
103020098 0.77681 -0.71000 -2.00000
103020099 0.77681 -0.70600 -2.00000
103020100 0.77681 -0.70200 -2.00000
103020101 0.77681 -0.69800 -2.00000
103020102 0.77681 -0.69400 -2.00000
103020103 0.77681 -0.69000 -2.00000
103020104 0.77681 -0.68600 -2.00000
103020105 0.77681 -0.68200 -2.00000
103020106 0.77681 -0.67800 -2.00000
103020107 0.77681 -0.67400 -2.00000
103020108 0.77681 -0.67000 -2.00000
103020109 0.77681 -0.66600 -2.00000
103020110 0.77681 -0.66200 -2.00000
103020111 0.77681 -0.65800 -2.00000
103020112 0.77681 -0.65400 -2.00000
103020113 0.77681 -0.65000 -2.00000
103020114 0.77681 -0.64600 -2.00000
103020115 0.77681 -0.64200 -2.00000
103020116 0.77681 -0.63800 -2.00000
103020117 0.77681 -0.63400 -2.00000
103020118 0.77681 -0.63000 -2.00000
103020119 0.77681 -0.62600 -2.00000
103020120 0.77681 -0.62200 -2.00000
103020121 0.77681 -0.61800 -2.00000
103020122 0.77681 -0.61400 -2.00000
103020123 0.77681 -0.61000 -2.00000
103020124 0.77681 -0.60600 -2.00000
103020125 0.77681 -0.60200 -2.00000
103020126 0.77681 -0.59800 -2.00000
103020127 0.77681 -0.59400 -2.00000
103020128 0.77681 -0.59000 -2.00000
103020129 0.77681 -0.58600 -2.00000
103020130 0.77681 -0.58200 -2.00000
103020131 0.77681 -0.57800 -2.00000
103020132 0.77681 -0.57400 -2.00000
103020133 0.77681 -0.57000 -2.00000
103020134 0.77681 -0.56600 -2.00000
103020135 0.77681 -0.56200 -2.00000
103020136 0.77681 -0.55800 -2.00000
103020137 0.77681 -0.55400 -2.00000
103020138 0.77681 -0.55000 -2.00000
103020139 0.77681 -0.54600 -2.00000
103020140 0.77681 -0.54200 -2.00000
103020141 0.77681 -0.53800 -2.00000
103020142 0.77681 -0.53400 -2.00000
103020143 0.77681 -0.53000 -2.00000
103020144 0.77681 -0.52600 -2.00000
103020145 0.77681 -0.52200 -2.00000
103020146 0.77681 -0.51800 -2.00000
103020147 0.77681 -0.51400 -2.00000
103020148 0.77681 -0.51000 -2.00000
103020149 0.77681 -0.50600 -2.00000
103020150 0.77681 -0.50200 -2.00000
103020151 0.78531 -1.09800 -2.00000
103020152 0.78531 -1.09400 -2.00000
103020153 0.78531 -1.09000 -2.00000
103020154 0.78531 -1.08600 -2.00000
103020155 0.78531 -1.08200 -2.00000
103020156 0.78531 -1.07800 -2.00000
103020157 0.78531 -1.07400 -2.00000
103020158 0.78531 -1.07000 -2.00000
103020159 0.78531 -1.06600 -2.00000
103020160 0.78531 -1.06200 -2.00000
103020161 0.78531 -1.05800 -2.00000
103020162 0.78531 -1.05400 -2.00000
103020163 0.78531 -1.05000 -2.00000
103020164 0.78531 -1.04600 -2.00000
103020165 0.78531 -1.04200 -2.00000
103020166 0.78531 -1.03800 -2.00000
103020167 0.78531 -1.03400 -2.00000
103020168 0.78531 -1.03000 -2.00000
103020169 0.78531 -1.02600 -2.00000
103020170 0.78531 -1.02200 -2.00000
103020171 0.78531 -1.01800 -2.00000
103020172 0.78531 -1.01400 -2.00000
103020173 0.78531 -1.01000 -2.00000
103020174 0.78531 -1.00600 -2.00000
103020175 0.78531 -1.00200 -2.00000
103020176 0.78531 -0.99800 -2.00000
103020177 0.78531 -0.99400 -2.00000
103020178 0.78531 -0.99000 -2.00000
103020179 0.78531 -0.98600 -2.00000
103020180 0.78531 -0.98200 -2.00000
103020181 0.78531 -0.97800 -2.00000
103020182 0.78531 -0.97400 -2.00000
103020183 0.78531 -0.97000 -2.00000
103020184 0.78531 -0.96600 -2.00000
103020185 0.78531 -0.96200 -2.00000
103020186 0.78531 -0.95800 -2.00000
103020187 0.78531 -0.95400 -2.00000
103020188 0.78531 -0.95000 -2.00000
103020189 0.78531 -0.94600 -2.00000
103020190 0.78531 -0.94200 -2.00000
103020191 0.78531 -0.93800 -2.00000
103020192 0.78531 -0.93400 -2.00000
103020193 0.78531 -0.93000 -2.00000
103020194 0.78531 -0.92600 -2.00000
103020195 0.78531 -0.92200 -2.00000
103020196 0.78531 -0.91800 -2.00000
103020197 0.78531 -0.91400 -2.00000
103020198 0.78531 -0.91000 -2.00000
103020199 0.78531 -0.90600 -2.00000
103020200 0.78531 -0.90200 -2.00000
103020201 0.78531 -0.89800 -2.00000
103020202 0.78531 -0.89400 -2.00000
103020203 0.78531 -0.89000 -2.00000
103020204 0.78531 -0.88600 -2.00000
103020205 0.78531 -0.88200 -2.00000
103020206 0.78531 -0.87800 -2.00000
103020207 0.78531 -0.87400 -2.00000
103020208 0.78531 -0.87000 -2.00000
103020209 0.78531 -0.86600 -2.00000
103020210 0.78531 -0.86200 -2.00000
103020211 0.78531 -0.85800 -2.00000
103020212 0.78531 -0.85400 -2.00000
103020213 0.78531 -0.85000 -2.00000
103020214 0.78531 -0.84600 -2.00000
103020215 0.78531 -0.84200 -2.00000
103020216 0.78531 -0.83800 -2.00000
103020217 0.78531 -0.83400 -2.00000
103020218 0.78531 -0.83000 -2.00000
103020219 0.78531 -0.82600 -2.00000
103020220 0.78531 -0.82200 -2.00000
