# pixelID  x  y  z
106100001 -0.76631 -1.09800 -2.00000
106100002 -0.76631 -1.09400 -2.00000
106100003 -0.76631 -1.09000 -2.00000
106100004 -0.76631 -1.08600 -2.00000
106100005 -0.76631 -1.08200 -2.00000
106100006 -0.76631 -1.07800 -2.00000
106100007 -0.76631 -1.07400 -2.00000
106100008 -0.76631 -1.07000 -2.00000
106100009 -0.76631 -1.06600 -2.00000
106100010 -0.76631 -1.06200 -2.00000
106100011 -0.76631 -1.05800 -2.00000
106100012 -0.76631 -1.05400 -2.00000
106100013 -0.76631 -1.05000 -2.00000
106100014 -0.76631 -1.04600 -2.00000
106100015 -0.76631 -1.04200 -2.00000
106100016 -0.76631 -1.03800 -2.00000
106100017 -0.76631 -1.03400 -2.00000
106100018 -0.76631 -1.03000 -2.00000
106100019 -0.76631 -1.02600 -2.00000
106100020 -0.76631 -1.02200 -2.00000
106100021 -0.76631 -1.01800 -2.00000
106100022 -0.76631 -1.01400 -2.00000
106100023 -0.76631 -1.01000 -2.00000
106100024 -0.76631 -1.00600 -2.00000
106100025 -0.76631 -1.00200 -2.00000
106100026 -0.76631 -0.99800 -2.00000
106100027 -0.76631 -0.99400 -2.00000
106100028 -0.76631 -0.99000 -2.00000
106100029 -0.76631 -0.98600 -2.00000
106100030 -0.76631 -0.98200 -2.00000
106100031 -0.76631 -0.97800 -2.00000
106100032 -0.76631 -0.97400 -2.00000
106100033 -0.76631 -0.97000 -2.00000
106100034 -0.76631 -0.96600 -2.00000
106100035 -0.76631 -0.96200 -2.00000
106100036 -0.76631 -0.95800 -2.00000
106100037 -0.76631 -0.95400 -2.00000
106100038 -0.76631 -0.95000 -2.00000
106100039 -0.76631 -0.94600 -2.00000
106100040 -0.76631 -0.94200 -2.00000
106100041 -0.76631 -0.93800 -2.00000
106100042 -0.76631 -0.93400 -2.00000
106100043 -0.76631 -0.93000 -2.00000
106100044 -0.76631 -0.92600 -2.00000
106100045 -0.76631 -0.92200 -2.00000
106100046 -0.76631 -0.91800 -2.00000
106100047 -0.76631 -0.91400 -2.00000
106100048 -0.76631 -0.91000 -2.00000
106100049 -0.76631 -0.90600 -2.00000
106100050 -0.76631 -0.90200 -2.00000
106100051 -0.76631 -0.89800 -2.00000
106100052 -0.76631 -0.89400 -2.00000
106100053 -0.76631 -0.89000 -2.00000
106100054 -0.76631 -0.88600 -2.00000
106100055 -0.76631 -0.88200 -2.00000
106100056 -0.76631 -0.87800 -2.00000
106100057 -0.76631 -0.87400 -2.00000
106100058 -0.76631 -0.87000 -2.00000
106100059 -0.76631 -0.86600 -2.00000
106100060 -0.76631 -0.86200 -2.00000
106100061 -0.76631 -0.85800 -2.00000
106100062 -0.76631 -0.85400 -2.00000
106100063 -0.76631 -0.85000 -2.00000
106100064 -0.76631 -0.84600 -2.00000
106100065 -0.76631 -0.84200 -2.00000
106100066 -0.76631 -0.83800 -2.00000
106100067 -0.76631 -0.83400 -2.00000
106100068 -0.76631 -0.83000 -2.00000
106100069 -0.76631 -0.82600 -2.00000
106100070 -0.76631 -0.82200 -2.00000
106100071 -0.76631 -0.81800 -2.00000
106100072 -0.76631 -0.81400 -2.00000
106100073 -0.76631 -0.81000 -2.00000
106100074 -0.76631 -0.80600 -2.00000
106100075 -0.76631 -0.80200 -2.00000
106100076 -0.76631 -0.79800 -2.00000
106100077 -0.76631 -0.79400 -2.00000
106100078 -0.76631 -0.79000 -2.00000
106100079 -0.76631 -0.78600 -2.00000
106100080 -0.76631 -0.78200 -2.00000
106100081 -0.76631 -0.77800 -2.00000
106100082 -0.76631 -0.77400 -2.00000
106100083 -0.76631 -0.77000 -2.00000
106100084 -0.76631 -0.76600 -2.00000
106100085 -0.76631 -0.76200 -2.00000
106100086 -0.76631 -0.75800 -2.00000
106100087 -0.76631 -0.75400 -2.00000
106100088 -0.76631 -0.75000 -2.00000
106100089 -0.76631 -0.74600 -2.00000
106100090 -0.76631 -0.74200 -2.00000
106100091 -0.76631 -0.73800 -2.00000
106100092 -0.76631 -0.73400 -2.00000
106100093 -0.76631 -0.73000 -2.00000
106100094 -0.76631 -0.72600 -2.00000
106100095 -0.76631 -0.72200 -2.00000
106100096 -0.76631 -0.71800 -2.00000
106100097 -0.76631 -0.71400 -2.00000
106100098 -0.76631 -0.71000 -2.00000
106100099 -0.76631 -0.70600 -2.00000
106100100 -0.76631 -0.70200 -2.00000
106100101 -0.76631 -0.69800 -2.00000
106100102 -0.76631 -0.69400 -2.00000
106100103 -0.76631 -0.69000 -2.00000
106100104 -0.76631 -0.68600 -2.00000
106100105 -0.76631 -0.68200 -2.00000
106100106 -0.76631 -0.67800 -2.00000
106100107 -0.76631 -0.67400 -2.00000
106100108 -0.76631 -0.67000 -2.00000
106100109 -0.76631 -0.66600 -2.00000
106100110 -0.76631 -0.66200 -2.00000
106100111 -0.76631 -0.65800 -2.00000
106100112 -0.76631 -0.65400 -2.00000
106100113 -0.76631 -0.65000 -2.00000
106100114 -0.76631 -0.64600 -2.00000
106100115 -0.76631 -0.64200 -2.00000
106100116 -0.76631 -0.63800 -2.00000
106100117 -0.76631 -0.63400 -2.00000
106100118 -0.76631 -0.63000 -2.00000
106100119 -0.76631 -0.62600 -2.00000
106100120 -0.76631 -0.62200 -2.00000
106100121 -0.76631 -0.61800 -2.00000
106100122 -0.76631 -0.61400 -2.00000
106100123 -0.76631 -0.61000 -2.00000
106100124 -0.76631 -0.60600 -2.00000
106100125 -0.76631 -0.60200 -2.00000
106100126 -0.76631 -0.59800 -2.00000
106100127 -0.76631 -0.59400 -2.00000
106100128 -0.76631 -0.59000 -2.00000
106100129 -0.76631 -0.58600 -2.00000
106100130 -0.76631 -0.58200 -2.00000
106100131 -0.76631 -0.57800 -2.00000
106100132 -0.76631 -0.57400 -2.00000
106100133 -0.76631 -0.57000 -2.00000
106100134 -0.76631 -0.56600 -2.00000
106100135 -0.76631 -0.56200 -2.00000
106100136 -0.76631 -0.55800 -2.00000
106100137 -0.76631 -0.55400 -2.00000
106100138 -0.76631 -0.55000 -2.00000
106100139 -0.76631 -0.54600 -2.00000
106100140 -0.76631 -0.54200 -2.00000
106100141 -0.76631 -0.53800 -2.00000
106100142 -0.76631 -0.53400 -2.00000
106100143 -0.76631 -0.53000 -2.00000
106100144 -0.76631 -0.52600 -2.00000
106100145 -0.76631 -0.52200 -2.00000
106100146 -0.76631 -0.51800 -2.00000
106100147 -0.76631 -0.51400 -2.00000
106100148 -0.76631 -0.51000 -2.00000
106100149 -0.76631 -0.50600 -2.00000
106100150 -0.76631 -0.50200 -2.00000
106100151 -0.75781 -1.09800 -2.00000
106100152 -0.75781 -1.09400 -2.00000
106100153 -0.75781 -1.09000 -2.00000
106100154 -0.75781 -1.08600 -2.00000
106100155 -0.75781 -1.08200 -2.00000
106100156 -0.75781 -1.07800 -2.00000
106100157 -0.75781 -1.07400 -2.00000
106100158 -0.75781 -1.07000 -2.00000
106100159 -0.75781 -1.06600 -2.00000
106100160 -0.75781 -1.06200 -2.00000
106100161 -0.75781 -1.05800 -2.00000
106100162 -0.75781 -1.05400 -2.00000
106100163 -0.75781 -1.05000 -2.00000
106100164 -0.75781 -1.04600 -2.00000
106100165 -0.75781 -1.04200 -2.00000
106100166 -0.75781 -1.03800 -2.00000
106100167 -0.75781 -1.03400 -2.00000
106100168 -0.75781 -1.03000 -2.00000
106100169 -0.75781 -1.02600 -2.00000
106100170 -0.75781 -1.02200 -2.00000
106100171 -0.75781 -1.01800 -2.00000
106100172 -0.75781 -1.01400 -2.00000
106100173 -0.75781 -1.01000 -2.00000
106100174 -0.75781 -1.00600 -2.00000
106100175 -0.75781 -1.00200 -2.00000
106100176 -0.75781 -0.99800 -2.00000
106100177 -0.75781 -0.99400 -2.00000
106100178 -0.75781 -0.99000 -2.00000
106100179 -0.75781 -0.98600 -2.00000
106100180 -0.75781 -0.98200 -2.00000
106100181 -0.75781 -0.97800 -2.00000
106100182 -0.75781 -0.97400 -2.00000
106100183 -0.75781 -0.97000 -2.00000
106100184 -0.75781 -0.96600 -2.00000
106100185 -0.75781 -0.96200 -2.00000
106100186 -0.75781 -0.95800 -2.00000
106100187 -0.75781 -0.95400 -2.00000
106100188 -0.75781 -0.95000 -2.00000
106100189 -0.75781 -0.94600 -2.00000
106100190 -0.75781 -0.94200 -2.00000
106100191 -0.75781 -0.93800 -2.00000
106100192 -0.75781 -0.93400 -2.00000
106100193 -0.75781 -0.93000 -2.00000
106100194 -0.75781 -0.92600 -2.00000
106100195 -0.75781 -0.92200 -2.00000
106100196 -0.75781 -0.91800 -2.00000
106100197 -0.75781 -0.91400 -2.00000
106100198 -0.75781 -0.91000 -2.00000
106100199 -0.75781 -0.90600 -2.00000
106100200 -0.75781 -0.90200 -2.00000
106100201 -0.75781 -0.89800 -2.00000
106100202 -0.75781 -0.89400 -2.00000
106100203 -0.75781 -0.89000 -2.00000
106100204 -0.75781 -0.88600 -2.00000
106100205 -0.75781 -0.88200 -2.00000
106100206 -0.75781 -0.87800 -2.00000
106100207 -0.75781 -0.87400 -2.00000
106100208 -0.75781 -0.87000 -2.00000
106100209 -0.75781 -0.86600 -2.00000
106100210 -0.75781 -0.86200 -2.00000
106100211 -0.75781 -0.85800 -2.00000
106100212 -0.75781 -0.85400 -2.00000
106100213 -0.75781 -0.85000 -2.00000
106100214 -0.75781 -0.84600 -2.00000
106100215 -0.75781 -0.84200 -2.00000
106100216 -0.75781 -0.83800 -2.00000
106100217 -0.75781 -0.83400 -2.00000
106100218 -0.75781 -0.83000 -2.00000
106100219 -0.75781 -0.82600 -2.00000
106100220 -0.75781 -0.82200 -2.00000
106100221 -0.75781 -0.81800 -2.00000
106100222 -0.75781 -0.81400 -2.00000
106100223 -0.75781 -0.81000 -2.00000
106100224 -0.75781 -0.80600 -2.00000
106100225 -0.75781 -0.80200 -2.00000
106100226 -0.75781 -0.79800 -2.00000
106100227 -0.75781 -0.79400 -2.00000
106100228 -0.75781 -0.79000 -2.00000
106100229 -0.75781 -0.78600 -2.00000
106100230 -0.75781 -0.78200 -2.00000
106100231 -0.75781 -0.77800 -2.00000
106100232 -0.75781 -0.77400 -2.00000
106100233 -0.75781 -0.77000 -2.00000
106100234 -0.75781 -0.76600 -2.00000
106100235 -0.75781 -0.76200 -2.00000
106100236 -0.75781 -0.75800 -2.00000
106100237 -0.75781 -0.75400 -2.00000
106100238 -0.75781 -0.75000 -2.00000
106100239 -0.75781 -0.74600 -2.00000
106100240 -0.75781 -0.74200 -2.00000
106100241 -0.75781 -0.73800 -2.00000
