# pixelID  x  y  z
101100001 0.22481 0.50200 -2.00000
101100002 0.22481 0.50600 -2.00000
101100003 0.22481 0.51000 -2.00000
101100004 0.22481 0.51400 -2.00000
101100005 0.22481 0.51800 -2.00000
101100006 0.22481 0.52200 -2.00000
101100007 0.22481 0.52600 -2.00000
101100008 0.22481 0.53000 -2.00000
101100009 0.22481 0.53400 -2.00000
101100010 0.22481 0.53800 -2.00000
101100011 0.22481 0.54200 -2.00000
101100012 0.22481 0.54600 -2.00000
101100013 0.22481 0.55000 -2.00000
101100014 0.22481 0.55400 -2.00000
101100015 0.22481 0.55800 -2.00000
101100016 0.22481 0.56200 -2.00000
101100017 0.22481 0.56600 -2.00000
101100018 0.22481 0.57000 -2.00000
101100019 0.22481 0.57400 -2.00000
101100020 0.22481 0.57800 -2.00000
101100021 0.22481 0.58200 -2.00000
101100022 0.22481 0.58600 -2.00000
101100023 0.22481 0.59000 -2.00000
101100024 0.22481 0.59400 -2.00000
101100025 0.22481 0.59800 -2.00000
101100026 0.22481 0.60200 -2.00000
101100027 0.22481 0.60600 -2.00000
101100028 0.22481 0.61000 -2.00000
101100029 0.22481 0.61400 -2.00000
101100030 0.22481 0.61800 -2.00000
101100031 0.22481 0.62200 -2.00000
101100032 0.22481 0.62600 -2.00000
101100033 0.22481 0.63000 -2.00000
101100034 0.22481 0.63400 -2.00000
101100035 0.22481 0.63800 -2.00000
101100036 0.22481 0.64200 -2.00000
101100037 0.22481 0.64600 -2.00000
101100038 0.22481 0.65000 -2.00000
101100039 0.22481 0.65400 -2.00000
101100040 0.22481 0.65800 -2.00000
101100041 0.22481 0.66200 -2.00000
101100042 0.22481 0.66600 -2.00000
101100043 0.22481 0.67000 -2.00000
101100044 0.22481 0.67400 -2.00000
101100045 0.22481 0.67800 -2.00000
101100046 0.22481 0.68200 -2.00000
101100047 0.22481 0.68600 -2.00000
101100048 0.22481 0.69000 -2.00000
101100049 0.22481 0.69400 -2.00000
101100050 0.22481 0.69800 -2.00000
101100051 0.22481 0.70200 -2.00000
101100052 0.22481 0.70600 -2.00000
101100053 0.22481 0.71000 -2.00000
101100054 0.22481 0.71400 -2.00000
101100055 0.22481 0.71800 -2.00000
101100056 0.22481 0.72200 -2.00000
101100057 0.22481 0.72600 -2.00000
101100058 0.22481 0.73000 -2.00000
101100059 0.22481 0.73400 -2.00000
101100060 0.22481 0.73800 -2.00000
101100061 0.22481 0.74200 -2.00000
101100062 0.22481 0.74600 -2.00000
101100063 0.22481 0.75000 -2.00000
101100064 0.22481 0.75400 -2.00000
101100065 0.22481 0.75800 -2.00000
101100066 0.22481 0.76200 -2.00000
101100067 0.22481 0.76600 -2.00000
101100068 0.22481 0.77000 -2.00000
101100069 0.22481 0.77400 -2.00000
101100070 0.22481 0.77800 -2.00000
101100071 0.22481 0.78200 -2.00000
101100072 0.22481 0.78600 -2.00000
101100073 0.22481 0.79000 -2.00000
101100074 0.22481 0.79400 -2.00000
101100075 0.22481 0.79800 -2.00000
101100076 0.22481 0.80200 -2.00000
101100077 0.22481 0.80600 -2.00000
101100078 0.22481 0.81000 -2.00000
101100079 0.22481 0.81400 -2.00000
101100080 0.22481 0.81800 -2.00000
101100081 0.22481 0.82200 -2.00000
101100082 0.22481 0.82600 -2.00000
101100083 0.22481 0.83000 -2.00000
101100084 0.22481 0.83400 -2.00000
101100085 0.22481 0.83800 -2.00000
101100086 0.22481 0.84200 -2.00000
101100087 0.22481 0.84600 -2.00000
101100088 0.22481 0.85000 -2.00000
101100089 0.22481 0.85400 -2.00000
101100090 0.22481 0.85800 -2.00000
101100091 0.22481 0.86200 -2.00000
101100092 0.22481 0.86600 -2.00000
101100093 0.22481 0.87000 -2.00000
101100094 0.22481 0.87400 -2.00000
101100095 0.22481 0.87800 -2.00000
101100096 0.22481 0.88200 -2.00000
101100097 0.22481 0.88600 -2.00000
101100098 0.22481 0.89000 -2.00000
101100099 0.22481 0.89400 -2.00000
101100100 0.22481 0.89800 -2.00000
101100101 0.22481 0.90200 -2.00000
101100102 0.22481 0.90600 -2.00000
101100103 0.22481 0.91000 -2.00000
101100104 0.22481 0.91400 -2.00000
101100105 0.22481 0.91800 -2.00000
101100106 0.22481 0.92200 -2.00000
101100107 0.22481 0.92600 -2.00000
101100108 0.22481 0.93000 -2.00000
101100109 0.22481 0.93400 -2.00000
101100110 0.22481 0.93800 -2.00000
101100111 0.22481 0.94200 -2.00000
101100112 0.22481 0.94600 -2.00000
101100113 0.22481 0.95000 -2.00000
101100114 0.22481 0.95400 -2.00000
101100115 0.22481 0.95800 -2.00000
101100116 0.22481 0.96200 -2.00000
101100117 0.22481 0.96600 -2.00000
101100118 0.22481 0.97000 -2.00000
101100119 0.22481 0.97400 -2.00000
101100120 0.22481 0.97800 -2.00000
101100121 0.22481 0.98200 -2.00000
101100122 0.22481 0.98600 -2.00000
101100123 0.22481 0.99000 -2.00000
101100124 0.22481 0.99400 -2.00000
101100125 0.22481 0.99800 -2.00000
101100126 0.22481 1.00200 -2.00000
101100127 0.22481 1.00600 -2.00000
101100128 0.22481 1.01000 -2.00000
101100129 0.22481 1.01400 -2.00000
101100130 0.22481 1.01800 -2.00000
101100131 0.22481 1.02200 -2.00000
101100132 0.22481 1.02600 -2.00000
101100133 0.22481 1.03000 -2.00000
101100134 0.22481 1.03400 -2.00000
101100135 0.22481 1.03800 -2.00000
101100136 0.22481 1.04200 -2.00000
101100137 0.22481 1.04600 -2.00000
101100138 0.22481 1.05000 -2.00000
101100139 0.22481 1.05400 -2.00000
101100140 0.22481 1.05800 -2.00000
101100141 0.22481 1.06200 -2.00000
101100142 0.22481 1.06600 -2.00000
101100143 0.22481 1.07000 -2.00000
101100144 0.22481 1.07400 -2.00000
101100145 0.22481 1.07800 -2.00000
101100146 0.22481 1.08200 -2.00000
101100147 0.22481 1.08600 -2.00000
101100148 0.22481 1.09000 -2.00000
101100149 0.22481 1.09400 -2.00000
101100150 0.22481 1.09800 -2.00000
101100151 0.23331 0.50200 -2.00000
101100152 0.23331 0.50600 -2.00000
101100153 0.23331 0.51000 -2.00000
101100154 0.23331 0.51400 -2.00000
101100155 0.23331 0.51800 -2.00000
101100156 0.23331 0.52200 -2.00000
101100157 0.23331 0.52600 -2.00000
101100158 0.23331 0.53000 -2.00000
101100159 0.23331 0.53400 -2.00000
101100160 0.23331 0.53800 -2.00000
101100161 0.23331 0.54200 -2.00000
101100162 0.23331 0.54600 -2.00000
101100163 0.23331 0.55000 -2.00000
101100164 0.23331 0.55400 -2.00000
101100165 0.23331 0.55800 -2.00000
101100166 0.23331 0.56200 -2.00000
101100167 0.23331 0.56600 -2.00000
101100168 0.23331 0.57000 -2.00000
101100169 0.23331 0.57400 -2.00000
101100170 0.23331 0.57800 -2.00000
101100171 0.23331 0.58200 -2.00000
101100172 0.23331 0.58600 -2.00000
101100173 0.23331 0.59000 -2.00000
101100174 0.23331 0.59400 -2.00000
101100175 0.23331 0.59800 -2.00000
101100176 0.23331 0.60200 -2.00000
101100177 0.23331 0.60600 -2.00000
101100178 0.23331 0.61000 -2.00000
101100179 0.23331 0.61400 -2.00000
101100180 0.23331 0.61800 -2.00000
101100181 0.23331 0.62200 -2.00000
101100182 0.23331 0.62600 -2.00000
101100183 0.23331 0.63000 -2.00000
101100184 0.23331 0.63400 -2.00000
101100185 0.23331 0.63800 -2.00000
101100186 0.23331 0.64200 -2.00000
101100187 0.23331 0.64600 -2.00000
101100188 0.23331 0.65000 -2.00000
101100189 0.23331 0.65400 -2.00000
101100190 0.23331 0.65800 -2.00000
101100191 0.23331 0.66200 -2.00000
101100192 0.23331 0.66600 -2.00000
101100193 0.23331 0.67000 -2.00000
101100194 0.23331 0.67400 -2.00000
101100195 0.23331 0.67800 -2.00000
101100196 0.23331 0.68200 -2.00000
101100197 0.23331 0.68600 -2.00000
101100198 0.23331 0.69000 -2.00000
101100199 0.23331 0.69400 -2.00000
101100200 0.23331 0.69800 -2.00000
101100201 0.23331 0.70200 -2.00000
101100202 0.23331 0.70600 -2.00000
101100203 0.23331 0.71000 -2.00000
101100204 0.23331 0.71400 -2.00000
101100205 0.23331 0.71800 -2.00000
101100206 0.23331 0.72200 -2.00000
101100207 0.23331 0.72600 -2.00000
101100208 0.23331 0.73000 -2.00000
101100209 0.23331 0.73400 -2.00000
101100210 0.23331 0.73800 -2.00000
101100211 0.23331 0.74200 -2.00000
101100212 0.23331 0.74600 -2.00000
101100213 0.23331 0.75000 -2.00000
101100214 0.23331 0.75400 -2.00000
101100215 0.23331 0.75800 -2.00000
101100216 0.23331 0.76200 -2.00000
101100217 0.23331 0.76600 -2.00000
101100218 0.23331 0.77000 -2.00000
101100219 0.23331 0.77400 -2.00000
101100220 0.23331 0.77800 -2.00000
101100221 0.23331 0.78200 -2.00000
101100222 0.23331 0.78600 -2.00000
101100223 0.23331 0.79000 -2.00000
101100224 0.23331 0.79400 -2.00000
101100225 0.23331 0.79800 -2.00000
101100226 0.23331 0.80200 -2.00000
101100227 0.23331 0.80600 -2.00000
101100228 0.23331 0.81000 -2.00000
101100229 0.23331 0.81400 -2.00000
101100230 0.23331 0.81800 -2.00000
101100231 0.23331 0.82200 -2.00000
101100232 0.23331 0.82600 -2.00000
101100233 0.23331 0.83000 -2.00000
101100234 0.23331 0.83400 -2.00000
101100235 0.23331 0.83800 -2.00000
101100236 0.23331 0.84200 -2.00000
101100237 0.23331 0.84600 -2.00000
101100238 0.23331 0.85000 -2.00000
101100239 0.23331 0.85400 -2.00000
101100240 0.23331 0.85800 -2.00000
101100241 0.23331 0.86200 -2.00000
101100242 0.23331 0.86600 -2.00000
101100243 0.23331 0.87000 -2.00000
101100244 0.23331 0.87400 -2.00000
101100245 0.23331 0.87800 -2.00000
101100246 0.23331 0.88200 -2.00000
101100247 0.23331 0.88600 -2.00000
101100248 0.23331 0.89000 -2.00000
101100249 0.23331 0.89400 -2.00000
101100250 0.23331 0.89800 -2.00000
101100251 0.23331 0.90200 -2.00000
101100252 0.23331 0.90600 -2.00000
101100253 0.23331 0.91000 -2.00000
101100254 0.23331 0.91400 -2.00000
101100255 0.23331 0.91800 -2.00000
101100256 0.23331 0.92200 -2.00000
101100257 0.23331 0.92600 -2.00000
101100258 0.23331 0.93000 -2.00000
101100259 0.23331 0.93400 -2.00000
101100260 0.23331 0.93800 -2.00000
101100261 0.23331 0.94200 -2.00000
101100262 0.23331 0.94600 -2.00000
101100263 0.23331 0.95000 -2.00000
101100264 0.23331 0.95400 -2.00000
101100265 0.23331 0.95800 -2.00000
101100266 0.23331 0.96200 -2.00000
101100267 0.23331 0.96600 -2.00000
101100268 0.23331 0.97000 -2.00000
101100269 0.23331 0.97400 -2.00000
101100270 0.23331 0.97800 -2.00000
101100271 0.23331 0.98200 -2.00000
101100272 0.23331 0.98600 -2.00000
101100273 0.23331 0.99000 -2.00000
101100274 0.23331 0.99400 -2.00000
101100275 0.23331 0.99800 -2.00000
101100276 0.23331 1.00200 -2.00000
101100277 0.23331 1.00600 -2.00000
101100278 0.23331 1.01000 -2.00000
101100279 0.23331 1.01400 -2.00000
101100280 0.23331 1.01800 -2.00000
101100281 0.23331 1.02200 -2.00000
101100282 0.23331 1.02600 -2.00000
101100283 0.23331 1.03000 -2.00000
101100284 0.23331 1.03400 -2.00000
101100285 0.23331 1.03800 -2.00000
101100286 0.23331 1.04200 -2.00000
101100287 0.23331 1.04600 -2.00000
101100288 0.23331 1.05000 -2.00000
101100289 0.23331 1.05400 -2.00000
101100290 0.23331 1.05800 -2.00000
101100291 0.23331 1.06200 -2.00000
101100292 0.23331 1.06600 -2.00000
101100293 0.23331 1.07000 -2.00000
101100294 0.23331 1.07400 -2.00000
101100295 0.23331 1.07800 -2.00000
101100296 0.23331 1.08200 -2.00000
101100297 0.23331 1.08600 -2.00000
101100298 0.23331 1.09000 -2.00000
101100299 0.23331 1.09400 -2.00000
101100300 0.23331 1.09800 -2.00000
101100301 0.24181 0.50200 -2.00000
101100302 0.24181 0.50600 -2.00000
101100303 0.24181 0.51000 -2.00000
101100304 0.24181 0.51400 -2.00000
101100305 0.24181 0.51800 -2.00000
101100306 0.24181 0.52200 -2.00000
101100307 0.24181 0.52600 -2.00000
101100308 0.24181 0.53000 -2.00000
101100309 0.24181 0.53400 -2.00000
101100310 0.24181 0.53800 -2.00000
101100311 0.24181 0.54200 -2.00000
101100312 0.24181 0.54600 -2.00000
101100313 0.24181 0.55000 -2.00000
101100314 0.24181 0.55400 -2.00000
101100315 0.24181 0.55800 -2.00000
101100316 0.24181 0.56200 -2.00000
101100317 0.24181 0.56600 -2.00000
101100318 0.24181 0.57000 -2.00000
101100319 0.24181 0.57400 -2.00000
101100320 0.24181 0.57800 -2.00000
101100321 0.24181 0.58200 -2.00000
101100322 0.24181 0.58600 -2.00000
101100323 0.24181 0.59000 -2.00000
101100324 0.24181 0.59400 -2.00000
101100325 0.24181 0.59800 -2.00000
101100326 0.24181 0.60200 -2.00000
101100327 0.24181 0.60600 -2.00000
101100328 0.24181 0.61000 -2.00000
101100329 0.24181 0.61400 -2.00000
101100330 0.24181 0.61800 -2.00000
101100331 0.24181 0.62200 -2.00000
101100332 0.24181 0.62600 -2.00000
101100333 0.24181 0.63000 -2.00000
101100334 0.24181 0.63400 -2.00000
101100335 0.24181 0.63800 -2.00000
