# pixelID   x   y   z   l2  two_theta   azimuthal   polar_width azimuthal_width
104060001 -1.239739 0.391583 1.021137 1.653182 51.853108 162.470798 1.313571 2.714322
104060002 -1.239739 0.391583 1.016137 1.650098 51.989643 162.470798 1.312699 2.719393
104060003 -1.239739 0.391583 1.011137 1.647024 52.126688 162.470798 1.311796 2.724467
104060004 -1.239739 0.391583 1.006137 1.643959 52.264245 162.470798 1.310863 2.729544
104060005 -1.239739 0.391583 1.001137 1.640904 52.402315 162.470798 1.309898 2.734625
104060006 -1.239739 0.391583 0.996137 1.637858 52.540899 162.470798 1.308901 2.739708
104060007 -1.239739 0.391583 0.991137 1.634822 52.679999 162.470798 1.307872 2.744794
104060008 -1.239739 0.391583 0.986137 1.631795 52.819616 162.470798 1.306812 2.749883
104060009 -1.239739 0.391583 0.981137 1.628779 52.959751 162.470798 1.305718 2.754974
104060010 -1.239739 0.391583 0.976137 1.625772 53.100405 162.470798 1.304592 2.760068
104060011 -1.239739 0.391583 0.971137 1.622775 53.241579 162.470798 1.303433 2.765164
104060012 -1.239739 0.391583 0.966137 1.619787 53.383275 162.470798 1.302241 2.770261
104060013 -1.239739 0.391583 0.961137 1.616810 53.525494 162.470798 1.301014 2.775361
104060014 -1.239739 0.391583 0.956137 1.613843 53.668236 162.470798 1.299754 2.780462
104060015 -1.239739 0.391583 0.951137 1.610885 53.811504 162.470798 1.298459 2.785564
104060016 -1.239739 0.391583 0.946137 1.607938 53.955298 162.470798 1.297130 2.790668
104060017 -1.239739 0.391583 0.941137 1.605001 54.099618 162.470798 1.295766 2.795772
104060018 -1.239739 0.391583 0.936137 1.602074 54.244468 162.470798 1.294366 2.800878
104060019 -1.239739 0.391583 0.931137 1.599158 54.389846 162.470798 1.292931 2.805984
104060020 -1.239739 0.391583 0.926137 1.596252 54.535754 162.470798 1.291460 2.811090
104060021 -1.239739 0.391583 0.921137 1.593356 54.682194 162.470798 1.289953 2.816197
104060022 -1.239739 0.391583 0.916137 1.590471 54.829167 162.470798 1.288410 2.821304
