# pixelID   x   y   z   l2  two_theta   azimuthal   polar_width azimuthal_width
112010001 1.080644 -0.662731 1.286821 1.806353 44.570616 -31.519704 1.629474 2.451826
112010002 1.079269 -0.662731 1.291628 1.808960 44.437314 -31.552231 1.630310 2.447969
112010003 1.077893 -0.662731 1.296435 1.811577 44.304405 -31.584819 1.631122 2.444108
112010004 1.076518 -0.662731 1.301242 1.814204 44.171890 -31.617467 1.631911 2.440243
112010005 1.075143 -0.662731 1.306049 1.816840 44.039769 -31.650176 1.632676 2.436375
112010006 1.073767 -0.662731 1.310856 1.819487 43.908040 -31.682945 1.633417 2.432503
112010007 1.072392 -0.662731 1.315664 1.822144 43.776704 -31.715776 1.634136 2.428628
112010008 1.071017 -0.662731 1.320471 1.824810 43.645760 -31.748667 1.634831 2.424750
112010009 1.069642 -0.662731 1.325278 1.827486 43.515209 -31.781619 1.635504 2.420868
112010010 1.068266 -0.662731 1.330085 1.830172 43.385050 -31.814633 1.636153 2.416984
112010011 1.066891 -0.662731 1.334892 1.832868 43.255282 -31.847708 1.636781 2.413097
112010012 1.065516 -0.662731 1.339699 1.835573 43.125906 -31.880845 1.637386 2.409207
112010013 1.064140 -0.662731 1.344506 1.838288 42.996921 -31.914043 1.637969 2.405315
112010014 1.062765 -0.662731 1.349313 1.841013 42.868326 -31.947303 1.638529 2.401420
112010015 1.061390 -0.662731 1.354121 1.843747 42.740122 -31.980626 1.639069 2.397523
112010016 1.060014 -0.662731 1.358928 1.846490 42.612308 -32.014010 1.639586 2.393624
112010017 1.058639 -0.662731 1.363735 1.849243 42.484884 -32.047457 1.640082 2.389722
112010018 1.057264 -0.662731 1.368542 1.852006 42.357848 -32.080966 1.640557 2.385819
112010019 1.055888 -0.662731 1.373349 1.854778 42.231202 -32.114538 1.641011 2.381914
112010020 1.054513 -0.662731 1.378156 1.857559 42.104943 -32.148173 1.641444 2.378007
112010021 1.053138 -0.662731 1.382963 1.860349 41.979073 -32.181871 1.641856 2.374098
112010022 1.051762 -0.662731 1.387770 1.863149 41.853591 -32.215632 1.642248 2.370188
112010023 1.050387 -0.662731 1.392578 1.865957 41.728495 -32.249456 1.642619 2.366276
112010024 1.049012 -0.662731 1.397385 1.868775 41.603786 -32.283344 1.642970 2.362364
112010025 1.047636 -0.662731 1.402192 1.871603 41.479463 -32.317295 1.643301 2.358450
112010026 1.046261 -0.662731 1.406999 1.874439 41.355525 -32.351310 1.643612 2.354535
112010027 1.044886 -0.662731 1.411806 1.877284 41.231973 -32.385388 1.643904 2.350619
112010028 1.043510 -0.662731 1.416613 1.880138 41.108805 -32.419531 1.644176 2.346702
112010029 1.042135 -0.662731 1.421420 1.883001 40.986022 -32.453738 1.644429 2.342784
112010030 1.040760 -0.662731 1.426227 1.885873 40.863622 -32.488009 1.644663 2.338866
112010031 1.039384 -0.662731 1.431035 1.888754 40.741604 -32.522345 1.644877 2.334947
112010032 1.038009 -0.662731 1.435842 1.891644 40.619970 -32.556746 1.645073 2.331028
112010033 1.036634 -0.662731 1.440649 1.894542 40.498717 -32.591211 1.645250 2.327108
112010034 1.035258 -0.662731 1.445456 1.897450 40.377845 -32.625741 1.645409 2.323188
112010035 1.033883 -0.662731 1.450263 1.900366 40.257354 -32.660337 1.645550 2.319268
112010036 1.032508 -0.662731 1.455070 1.903290 40.137243 -32.694997 1.645672 2.315348
112010037 1.031132 -0.662731 1.459877 1.906224 40.017512 -32.729723 1.645777 2.311428
112010038 1.029757 -0.662731 1.464684 1.909165 39.898159 -32.764515 1.645863 2.307508
