# pixelID   x   y   z   l2  two_theta   azimuthal   polar_width azimuthal_width
110070001 0.981409 0.579590 -0.270115 1.171345 103.332527 30.564786 1.433514 3.877664
110070002 0.982585 0.579590 -0.265255 1.171221 103.089772 30.534743 1.420284 3.878128
110070003 0.983761 0.579590 -0.260395 1.171118 102.846967 30.504754 1.407006 3.878521
110070004 0.984938 0.579590 -0.255536 1.171036 102.604120 30.474818 1.393681 3.878843
110070005 0.986114 0.579590 -0.250676 1.170976 102.361241 30.444935 1.380311 3.879092
110070006 0.987290 0.579590 -0.245816 1.170936 102.118337 30.415104 1.366898 3.879270
110070007 0.988467 0.579590 -0.240957 1.170919 101.875419 30.385327 1.353442 3.879376
110070008 0.989643 0.579590 -0.236097 1.170922 101.632494 30.355602 1.339945 3.879410
110070009 0.990819 0.579590 -0.231237 1.170947 101.389573 30.325930 1.326409 3.879372
110070010 0.991996 0.579590 -0.226378 1.170994 101.146663 30.296311 1.312835 3.879263
110070011 0.993172 0.579590 -0.221518 1.171061 100.903774 30.266743 1.299225 3.879082
110070012 0.994348 0.579590 -0.216658 1.171151 100.660915 30.237228 1.285580 3.878829
110070013 0.995525 0.579590 -0.211799 1.171261 100.418094 30.207765 1.271901 3.878504
110070014 0.996701 0.579590 -0.206939 1.171393 100.175321 30.178354 1.258190 3.878108
110070015 0.997877 0.579590 -0.202079 1.171546 99.932604 30.148995 1.244449 3.877640
110070016 0.999053 0.579590 -0.197220 1.171720 99.689952 30.119687 1.230679 3.877101
110070017 1.000230 0.579590 -0.192360 1.171916 99.447375 30.090431 1.216882 3.876490
110070018 1.001406 0.579590 -0.187501 1.172133 99.204880 30.061227 1.203059 3.875809
110070019 1.002582 0.579590 -0.182641 1.172371 98.962478 30.032074 1.189211 3.875056
110070020 1.003759 0.579590 -0.177781 1.172630 98.720176 30.002972 1.175341 3.874232
110070021 1.004935 0.579590 -0.172922 1.172911 98.477983 29.973921 1.161449 3.873337
110070022 1.006111 0.579590 -0.168062 1.173213 98.235909 29.944921 1.147538 3.872372
110070023 1.007288 0.579590 -0.163202 1.173536 97.993961 29.915972 1.133608 3.871336
110070024 1.008464 0.579590 -0.158343 1.173881 97.752149 29.887074 1.119662 3.870230
110070025 1.009640 0.579590 -0.153483 1.174246 97.510481 29.858227 1.105700 3.869053
110070026 1.010816 0.579590 -0.148623 1.174633 97.268967 29.829430 1.091725 3.867807
110070027 1.011993 0.579590 -0.143764 1.175041 97.027613 29.800683 1.077738 3.866491
110070028 1.013169 0.579590 -0.138904 1.175470 96.786430 29.771986 1.063740 3.865105
110070029 1.014345 0.579590 -0.134044 1.175920 96.545426 29.743340 1.049734 3.863651
110070030 1.015522 0.579590 -0.129185 1.176392 96.304608 29.714744 1.035719 3.862127
110070031 1.016698 0.579590 -0.124325 1.176884 96.063987 29.686198 1.021699 3.860534
110070032 1.017874 0.579590 -0.119465 1.177397 95.823569 29.657701 1.007675 3.858873
110070033 1.019051 0.579590 -0.114606 1.177932 95.583364 29.629255 0.993647 3.857143
110070034 1.020227 0.579590 -0.109746 1.178487 95.343379 29.600858 0.979618 3.855346
110070035 1.021403 0.579590 -0.104886 1.179063 95.103624 29.572510 0.965589 3.853481
110070036 1.022580 0.579590 -0.100027 1.179660 94.864105 29.544212 0.951562 3.851548
110070037 1.023756 0.579590 -0.095167 1.180278 94.624832 29.515962 0.937538 3.849549
110070038 1.024932 0.579590 -0.090307 1.180917 94.385813 29.487762 0.923518 3.847482
110070039 1.026108 0.579590 -0.085448 1.181577 94.147055 29.459611 0.909504 3.845350
110070040 1.027285 0.579590 -0.080588 1.182257 93.908567 29.431509 0.895498 3.843151
110070041 1.028461 0.579590 -0.075728 1.182959 93.670357 29.403456 0.881501 3.840886
110070042 1.029637 0.579590 -0.070869 1.183681 93.432432 29.375451 0.867515 3.838556
110070043 1.030814 0.579590 -0.066009 1.184423 93.194801 29.347495 0.853540 3.836162
110070044 1.031990 0.579590 -0.061149 1.185186 92.957470 29.319587 0.839578 3.833702
110070045 1.033166 0.579590 -0.056290 1.185970 92.720449 29.291728 0.825632 3.831179
110070046 1.034343 0.579590 -0.051430 1.186775 92.483744 29.263917 0.811701 3.828591
110070047 1.035519 0.579590 -0.046570 1.187599 92.247363 29.236154 0.797788 3.825940
110070048 1.036695 0.579590 -0.041711 1.188445 92.011314 29.208439 0.783894 3.823226
110070049 1.037871 0.579590 -0.036851 1.189310 91.775604 29.180772 0.770021 3.820450
110070050 1.039048 0.579590 -0.031991 1.190197 91.540241 29.153152 0.756169 3.817611
110070051 1.040224 0.579590 -0.027132 1.191103 91.305232 29.125580 0.742340 3.814711
110070052 1.041400 0.579590 -0.022272 1.192030 91.070583 29.098056 0.728536 3.811749
110070053 1.042577 0.579590 -0.017412 1.192977 90.836303 29.070579 0.714757 3.808726
110070054 1.043753 0.579590 -0.012553 1.193944 90.602398 29.043150 0.701005 3.805643
110070055 1.044929 0.579590 -0.007693 1.194931 90.368876 29.015768 0.687282 3.802501
110070056 1.046106 0.579590 -0.002833 1.195939 90.135743 28.988433 0.673589 3.799298
110070057 1.047282 0.579590 0.002026 1.196966 89.903007 28.961144 0.670831 3.796037
110070058 1.048458 0.579590 0.006886 1.198013 89.670673 28.933903 0.683278 3.792717
110070059 1.049635 0.579590 0.011746 1.199081 89.438750 28.906709 0.695649 3.789339
110070060 1.050811 0.579590 0.016605 1.200168 89.207242 28.879561 0.707945 3.785904
110070061 1.051987 0.579590 0.021465 1.201275 88.976158 28.852460 0.720164 3.782412
110070062 1.053163 0.579590 0.026325 1.202402 88.745504 28.825405 0.732305 3.778863
110070063 1.054340 0.579590 0.031184 1.203548 88.515285 28.798396 0.744367 3.775258
110070064 1.055516 0.579590 0.036044 1.204715 88.285509 28.771434 0.756350 3.771598
110070065 1.056692 0.579590 0.040904 1.205901 88.056181 28.744518 0.768253 3.767882
110070066 1.057869 0.579590 0.045763 1.207106 87.827308 28.717648 0.780074 3.764113
110070067 1.059045 0.579590 0.050623 1.208331 87.598896 28.690824 0.791815 3.760289
110070068 1.060221 0.579590 0.055483 1.209575 87.370951 28.664046 0.803472 3.756412
110070069 1.061398 0.579590 0.060342 1.210839 87.143478 28.637313 0.815047 3.752483
110070070 1.062574 0.579590 0.065202 1.212122 86.916484 28.610626 0.826539 3.748500
110070071 1.063750 0.579590 0.070062 1.213424 86.689974 28.583984 0.837946 3.744467
110070072 1.064926 0.579590 0.074921 1.214745 86.463954 28.557388 0.849268 3.740382
110070073 1.066103 0.579590 0.079781 1.216086 86.238429 28.530838 0.860504 3.736246
110070074 1.067279 0.579590 0.084641 1.217445 86.013406 28.504332 0.871655 3.732061
110070075 1.068455 0.579590 0.089500 1.218824 85.788888 28.477871 0.882719 3.727825
110070076 1.069632 0.579590 0.094360 1.220221 85.564883 28.451456 0.893696 3.723541
110070077 1.070808 0.579590 0.099220 1.221638 85.341394 28.425085 0.904586 3.719209
110070078 1.071984 0.579590 0.104079 1.223073 85.118428 28.398759 0.915387 3.714829
110070079 1.073161 0.579590 0.108939 1.224527 84.895988 28.372478 0.926100 3.710401
110070080 1.074337 0.579590 0.113798 1.225999 84.674081 28.346241 0.936724 3.705927
110070081 1.075513 0.579590 0.118658 1.227490 84.452710 28.320049 0.947258 3.701407
110070082 1.076690 0.579590 0.123518 1.229000 84.231881 28.293901 0.957703 3.696842
110070083 1.077866 0.579590 0.128377 1.230528 84.011599 28.267798 0.968058 3.692231
110070084 1.079042 0.579590 0.133237 1.232075 83.791867 28.241738 0.978322 3.687576
110070085 1.080218 0.579590 0.138097 1.233640 83.572691 28.215723 0.988495 3.682878
110070086 1.081395 0.579590 0.142956 1.235223 83.354075 28.189751 0.998578 3.678136
110070087 1.082571 0.579590 0.147816 1.236824 83.136023 28.163824 1.008569 3.673352
110070088 1.083747 0.579590 0.152676 1.238444 82.918539 28.137940 1.018468 3.668525
110070089 1.084924 0.579590 0.157535 1.240081 82.701629 28.112100 1.028276 3.663658
110070090 1.086100 0.579590 0.162395 1.241736 82.485294 28.086303 1.037992 3.658749
110070091 1.087276 0.579590 0.167255 1.243410 82.269541 28.060550 1.047615 3.653801
110070092 1.088453 0.579590 0.172114 1.245101 82.054372 28.034840 1.057146 3.648812
110070093 1.089629 0.579590 0.176974 1.246810 81.839791 28.009174 1.066584 3.643785
110070094 1.090805 0.579590 0.181834 1.248537 81.625803 27.983550 1.075930 3.638719
110070095 1.091981 0.579590 0.186693 1.250281 81.412410 27.957970 1.085182 3.633616
110070096 1.093158 0.579590 0.191553 1.252043 81.199616 27.932433 1.094342 3.628475
110070097 1.094334 0.579590 0.196413 1.253822 80.987425 27.906938 1.103409 3.623298
110070098 1.095510 0.579590 0.201272 1.255619 80.775840 27.881486 1.112382 3.618084
110070099 1.096687 0.579590 0.206132 1.257432 80.564865 27.856077 1.121263 3.612835
110070100 1.097863 0.579590 0.210992 1.259264 80.354502 27.830711 1.130050 3.607551
110070101 0.968987 0.602690 -0.267108 1.171972 103.174253 31.880758 1.434247 3.872227
110070102 0.970163 0.602690 -0.262248 1.171847 102.931766 31.849592 1.420844 3.872741
110070103 0.971340 0.602690 -0.257389 1.171744 102.689230 31.818480 1.407392 3.873183
110070104 0.972516 0.602690 -0.252529 1.171663 102.446651 31.787422 1.393894 3.873553
110070105 0.973692 0.602690 -0.247669 1.171602 102.204039 31.756419 1.380350 3.873852
110070106 0.974868 0.602690 -0.242810 1.171563 101.961404 31.725469 1.366763 3.874079
110070107 0.976045 0.602690 -0.237950 1.171545 101.718753 31.694574 1.353134 3.874235
110070108 0.977221 0.602690 -0.233090 1.171549 101.476096 31.663733 1.339463 3.874318
110070109 0.978397 0.602690 -0.228231 1.171574 101.233442 31.632945 1.325753 3.874330
110070110 0.979574 0.602690 -0.223371 1.171620 100.990799 31.602211 1.312006 3.874270
110070111 0.980750 0.602690 -0.218511 1.171688 100.748177 31.571530 1.298222 3.874138
110070112 0.981926 0.602690 -0.213652 1.171777 100.505584 31.540903 1.284403 3.873934
110070113 0.983103 0.602690 -0.208792 1.171887 100.263030 31.510329 1.270551 3.873659
110070114 0.984279 0.602690 -0.203932 1.172019 100.020523 31.479808 1.256667 3.873312
110070115 0.985455 0.602690 -0.199073 1.172172 99.778072 31.449340 1.242753 3.872894
110070116 0.986632 0.602690 -0.194213 1.172346 99.535685 31.418925 1.228810 3.872404
110070117 0.987808 0.602690 -0.189353 1.172542 99.293373 31.388563 1.214840 3.871843
110070118 0.988984 0.602690 -0.184494 1.172759 99.051143 31.358254 1.200844 3.871210
110070119 0.990160 0.602690 -0.179634 1.172997 98.809005 31.327997 1.186824 3.870507
