# pixelID   x   y   z   l2  two_theta   azimuthal   polar_width azimuthal_width
104070001 -1.144749 0.583346 1.021137 1.641177 51.523190 152.997336 1.519057 2.767067
104070002 -1.144749 0.583346 1.016137 1.638071 51.660103 152.997336 1.518029 2.772312
104070003 -1.144749 0.583346 1.011137 1.634974 51.797535 152.997336 1.516965 2.777562
104070004 -1.144749 0.583346 1.006137 1.631886 51.935489 152.997336 1.515864 2.782815
104070005 -1.144749 0.583346 1.001137 1.628808 52.073964 152.997336 1.514727 2.788071
104070006 -1.144749 0.583346 0.996137 1.625740 52.212963 152.997336 1.513552 2.793331
104070007 -1.144749 0.583346 0.991137 1.622681 52.352487 152.997336 1.512340 2.798595
104070008 -1.144749 0.583346 0.986137 1.619632 52.492537 152.997336 1.511089 2.803861
104070009 -1.144749 0.583346 0.981137 1.616592 52.633114 152.997336 1.509801 2.809131
104070010 -1.144749 0.583346 0.976137 1.613563 52.774221 152.997336 1.508473 2.814403
104070011 -1.144749 0.583346 0.971137 1.610543 52.915857 152.997336 1.507107 2.819679
104070012 -1.144749 0.583346 0.966137 1.607533 53.058024 152.997336 1.505701 2.824956
104070013 -1.144749 0.583346 0.961137 1.604533 53.200724 152.997336 1.504255 2.830236
104070014 -1.144749 0.583346 0.956137 1.601543 53.343958 152.997336 1.502769 2.835518
104070015 -1.144749 0.583346 0.951137 1.598563 53.487727 152.997336 1.501243 2.840801
104070016 -1.144749 0.583346 0.946137 1.595593 53.632032 152.997336 1.499675 2.846087
104070017 -1.144749 0.583346 0.941137 1.592633 53.776874 152.997336 1.498067 2.851374
104070018 -1.144749 0.583346 0.936137 1.589684 53.922254 152.997336 1.496416 2.856662
104070019 -1.144749 0.583346 0.931137 1.586744 54.068174 152.997336 1.494724 2.861952
104070020 -1.144749 0.583346 0.926137 1.583815 54.214635 152.997336 1.492990 2.867242
104070021 -1.144749 0.583346 0.921137 1.580897 54.361638 152.997336 1.491213 2.872533
104070022 -1.144749 0.583346 0.916137 1.577989 54.509183 152.997336 1.489392 2.877825
104070023 -1.144749 0.583346 0.911137 1.575091 54.657272 152.997336 1.487528 2.883117
104070024 -1.144749 0.583346 0.906137 1.572204 54.805906 152.997336 1.485621 2.888409
104070025 -1.144749 0.583346 0.901137 1.569328 54.955086 152.997336 1.483669 2.893701
104070026 -1.144749 0.583346 0.896137 1.566462 55.104813 152.997336 1.481673 2.898992
104070027 -1.144749 0.583346 0.891137 1.563607 55.255087 152.997336 1.479631 2.904283
104070028 -1.144749 0.583346 0.886137 1.560763 55.405910 152.997336 1.477545 2.909574
104070029 -1.144749 0.583346 0.881137 1.557929 55.557283 152.997336 1.475413 2.914863
104070030 -1.144749 0.583346 0.876137 1.555107 55.709207 152.997336 1.473234 2.920151
104070031 -1.144749 0.583346 0.871137 1.552295 55.861681 152.997336 1.471009 2.925437
104070032 -1.144749 0.583346 0.866137 1.549495 56.014708 152.997336 1.468738 2.930722
104070033 -1.144749 0.583346 0.861137 1.546706 56.168289 152.997336 1.466419 2.936005
104070034 -1.144749 0.583346 0.856137 1.543927 56.322422 152.997336 1.464053 2.941286
104070035 -1.144749 0.583346 0.851137 1.541160 56.477111 152.997336 1.461639 2.946565
104070036 -1.144749 0.583346 0.846137 1.538405 56.632355 152.997336 1.459177 2.951840
104070037 -1.144749 0.583346 0.841137 1.535660 56.788155 152.997336 1.456666 2.957113
104070038 -1.144749 0.583346 0.836137 1.532927 56.944511 152.997336 1.454106 2.962383
104070039 -1.144749 0.583346 0.831137 1.530206 57.101425 152.997336 1.451497 2.967649
104070040 -1.144749 0.583346 0.826137 1.527496 57.258897 152.997336 1.448838 2.972912
104070041 -1.144749 0.583346 0.821137 1.524797 57.416927 152.997336 1.446129 2.978171
104070042 -1.144749 0.583346 0.816137 1.522111 57.575517 152.997336 1.443370 2.983425
104070043 -1.144749 0.583346 0.811137 1.519436 57.734666 152.997336 1.440560 2.988675
104070044 -1.144749 0.583346 0.806137 1.516772 57.894375 152.997336 1.437698 2.993921
104070045 -1.144749 0.583346 0.801137 1.514121 58.054645 152.997336 1.434786 2.999161
104070046 -1.144749 0.583346 0.796137 1.511481 58.215476 152.997336 1.431821 3.004397
104070047 -1.144749 0.583346 0.791137 1.508854 58.376868 152.997336 1.428805 3.009626
104070048 -1.144749 0.583346 0.786137 1.506238 58.538822 152.997336 1.425735 3.014850
104070049 -1.144749 0.583346 0.781137 1.503634 58.701339 152.997336 1.422613 3.020068
104070050 -1.144749 0.583346 0.776137 1.501043 58.864417 152.997336 1.419438 3.025280
104070051 -1.144749 0.583346 0.771137 1.498464 59.028059 152.997336 1.416209 3.030484
104070052 -1.144749 0.583346 0.766137 1.495897 59.192263 152.997336 1.412926 3.035682
104070053 -1.144749 0.583346 0.761137 1.493342 59.357031 152.997336 1.409589 3.040873
104070054 -1.144749 0.583346 0.756137 1.490800 59.522362 152.997336 1.406198 3.046056
104070055 -1.144749 0.583346 0.751137 1.488270 59.688256 152.997336 1.402751 3.051231
104070056 -1.144749 0.583346 0.746137 1.485753 59.854714 152.997336 1.399250 3.056398
104070057 -1.144749 0.583346 0.741137 1.483248 60.021736 152.997336 1.395692 3.061557
104070058 -1.144749 0.583346 0.736137 1.480756 60.189321 152.997336 1.392079 3.066707
104070059 -1.144749 0.583346 0.731137 1.478277 60.357469 152.997336 1.388410 3.071848
104070060 -1.144749 0.583346 0.726137 1.475810 60.526182 152.997336 1.384684 3.076979
104070061 -1.144749 0.583346 0.721137 1.473357 60.695457 152.997336 1.380901 3.082101
104070062 -1.144749 0.583346 0.716137 1.470916 60.865296 152.997336 1.377062 3.087213
104070063 -1.144749 0.583346 0.711137 1.468488 61.035698 152.997336 1.373164 3.092315
104070064 -1.144749 0.583346 0.706137 1.466073 61.206663 152.997336 1.369209 3.097406
104070065 -1.144749 0.583346 0.701137 1.463672 61.378190 152.997336 1.365196 3.102486
104070066 -1.144749 0.583346 0.696137 1.461283 61.550280 152.997336 1.361125 3.107554
104070067 -1.144749 0.583346 0.691137 1.458908 61.722932 152.997336 1.356995 3.112611
104070068 -1.144749 0.583346 0.686137 1.456546 61.896145 152.997336 1.352806 3.117656
104070069 -1.144749 0.583346 0.681137 1.454197 62.069919 152.997336 1.348559 3.122689
104070070 -1.144749 0.583346 0.676137 1.451862 62.244254 152.997336 1.344251 3.127709
104070071 -1.144749 0.583346 0.671137 1.449540 62.419149 152.997336 1.339884 3.132717
104070072 -1.144749 0.583346 0.666137 1.447232 62.594603 152.997336 1.335457 3.137711
104070073 -1.144749 0.583346 0.661137 1.444937 62.770617 152.997336 1.330970 3.142691
104070074 -1.144749 0.583346 0.656137 1.442656 62.947189 152.997336 1.326422 3.147657
104070075 -1.144749 0.583346 0.651137 1.440389 63.124318 152.997336 1.321813 3.152609
104070076 -1.144749 0.583346 0.646137 1.438136 63.302004 152.997336 1.317144 3.157546
104070077 -1.144749 0.583346 0.641137 1.435896 63.480246 152.997336 1.312413 3.162468
104070078 -1.144749 0.583346 0.636137 1.433671 63.659043 152.997336 1.307621 3.167375
104070079 -1.144749 0.583346 0.631137 1.431459 63.838394 152.997336 1.302767 3.172266
104070080 -1.144749 0.583346 0.626137 1.429262 64.018299 152.997336 1.297851 3.177141
104070081 -1.144749 0.583346 0.621137 1.427078 64.198755 152.997336 1.292874 3.181999
104070082 -1.144749 0.583346 0.616137 1.424909 64.379764 152.997336 1.287833 3.186841
104070083 -1.144749 0.583346 0.611137 1.422754 64.561322 152.997336 1.282731 3.191665
104070084 -1.144749 0.583346 0.606137 1.420614 64.743429 152.997336 1.277566 3.196472
104070085 -1.144749 0.583346 0.601137 1.418488 64.926084 152.997336 1.272337 3.201260
104070086 -1.144749 0.583346 0.596137 1.416376 65.109285 152.997336 1.267046 3.206031
104070087 -1.144749 0.583346 0.591137 1.414279 65.293032 152.997336 1.261692 3.210782
104070088 -1.144749 0.583346 0.586137 1.412196 65.477322 152.997336 1.256274 3.215515
104070089 -1.144749 0.583346 0.581137 1.410128 65.662155 152.997336 1.250793 3.220228
104070090 -1.144749 0.583346 0.576137 1.408075 65.847529 152.997336 1.245248 3.224921
104070091 -1.144749 0.583346 0.571137 1.406037 66.033442 152.997336 1.239639 3.229594
104070092 -1.144749 0.583346 0.566137 1.404013 66.219894 152.997336 1.233966 3.234246
104070093 -1.144749 0.583346 0.561137 1.402004 66.406881 152.997336 1.228229 3.238877
