# pixelID   x   y   z   l2  two_theta   azimuthal   polar_width azimuthal_width
103020001 -1.006749 -0.459225 1.785740 2.100785 31.784576 -155.480093 1.418810 2.152585
103020002 -1.008125 -0.459225 1.780933 2.097361 31.882806 -155.509613 1.419556 2.156218
103020003 -1.009500 -0.459225 1.776126 2.093944 31.981365 -155.539067 1.420296 2.159855
103020004 -1.010875 -0.459225 1.771319 2.090532 32.080252 -155.568455 1.421030 2.163497
103020005 -1.012251 -0.459225 1.766511 2.087128 32.179468 -155.597777 1.421758 2.167143
103020006 -1.013626 -0.459225 1.761704 2.083729 32.279016 -155.627032 1.422479 2.170794
103020007 -1.015001 -0.459225 1.756897 2.080337 32.378895 -155.656222 1.423193 2.174448
103020008 -1.016377 -0.459225 1.752090 2.076952 32.479107 -155.685346 1.423900 2.178107
103020009 -1.017752 -0.459225 1.747283 2.073573 32.579652 -155.714405 1.424601 2.181771
103020010 -1.019127 -0.459225 1.742476 2.070200 32.680532 -155.743399 1.425295 2.185438
103020011 -1.020503 -0.459225 1.737669 2.066835 32.781748 -155.772327 1.425981 2.189110
103020012 -1.021878 -0.459225 1.732862 2.063475 32.883300 -155.801191 1.426661 2.192786
103020013 -1.023253 -0.459225 1.728054 2.060123 32.985190 -155.829990 1.427333 2.196466
103020014 -1.024629 -0.459225 1.723247 2.056777 33.087418 -155.858725 1.427997 2.200150
103020015 -1.026004 -0.459225 1.718440 2.053438 33.189985 -155.887396 1.428655 2.203838
103020016 -1.027379 -0.459225 1.713633 2.050106 33.292893 -155.916003 1.429304 2.207530
103020017 -1.028755 -0.459225 1.708826 2.046780 33.396142 -155.944546 1.429946 2.211225
103020018 -1.030130 -0.459225 1.704019 2.043461 33.499733 -155.973025 1.430580 2.214925
103020019 -1.031505 -0.459225 1.699212 2.040150 33.603667 -156.001441 1.431206 2.218628
103020020 -1.032880 -0.459225 1.694405 2.036845 33.707946 -156.029794 1.431824 2.222336
103020021 -1.034256 -0.459225 1.689597 2.033547 33.812570 -156.058084 1.432434 2.226046
103020022 -1.035631 -0.459225 1.684790 2.030256 33.917539 -156.086311 1.433036 2.229761
103020023 -1.037006 -0.459225 1.679983 2.026971 34.022856 -156.114476 1.433629 2.233479
103020024 -1.038382 -0.459225 1.675176 2.023694 34.128520 -156.142578 1.434213 2.237200
103020025 -1.039757 -0.459225 1.670369 2.020424 34.234534 -156.170618 1.434789 2.240926
103020026 -1.041132 -0.459225 1.665562 2.017161 34.340897 -156.198596 1.435357 2.244654
103020027 -1.042508 -0.459225 1.660755 2.013906 34.447610 -156.226512 1.435915 2.248386
103020028 -1.043883 -0.459225 1.655948 2.010657 34.554675 -156.254367 1.436464 2.252121
103020029 -1.045258 -0.459225 1.651140 2.007416 34.662093 -156.282160 1.437005 2.255859
103020030 -1.046634 -0.459225 1.646333 2.004181 34.769864 -156.309892 1.437536 2.259601
103020031 -1.048009 -0.459225 1.641526 2.000954 34.877989 -156.337563 1.438057 2.263345
103020032 -1.049384 -0.459225 1.636719 1.997735 34.986470 -156.365173 1.438569 2.267093
103020033 -1.050760 -0.459225 1.631912 1.994522 35.095306 -156.392722 1.439072 2.270844
103020034 -1.052135 -0.459225 1.627105 1.991317 35.204500 -156.420211 1.439565 2.274597
103020035 -1.053510 -0.459225 1.622298 1.988120 35.314051 -156.447639 1.440048 2.278354
103020036 -1.054886 -0.459225 1.617491 1.984930 35.423961 -156.475008 1.440521 2.282113
103020037 -1.056261 -0.459225 1.612683 1.981747 35.534231 -156.502316 1.440983 2.285875
103020038 -1.057636 -0.459225 1.607876 1.978572 35.644861 -156.529565 1.441436 2.289640
103020039 -1.059012 -0.459225 1.603069 1.975405 35.755853 -156.556754 1.441878 2.293407
103020040 -1.060387 -0.459225 1.598262 1.972245 35.867207 -156.583884 1.442310 2.297177
103020041 -1.061762 -0.459225 1.593455 1.969092 35.978923 -156.610954 1.442731 2.300949
103020042 -1.063138 -0.459225 1.588648 1.965948 36.091004 -156.637966 1.443141 2.304724
103020043 -1.064513 -0.459225 1.583841 1.962811 36.203450 -156.664919 1.443541 2.308501
103020044 -1.065888 -0.459225 1.579034 1.959682 36.316261 -156.691813 1.443929 2.312280
103020045 -1.067264 -0.459225 1.574226 1.956560 36.429438 -156.718649 1.444306 2.316062
103020046 -1.068639 -0.459225 1.569419 1.953447 36.542983 -156.745426 1.444672 2.319845
103020047 -1.070014 -0.459225 1.564612 1.950341 36.656896 -156.772145 1.445026 2.323631
103020048 -1.071390 -0.459225 1.559805 1.947243 36.771177 -156.798806 1.445369 2.327418
103020049 -1.072765 -0.459225 1.554998 1.944153 36.885829 -156.825410 1.445700 2.331208
103020050 -1.074140 -0.459225 1.550191 1.941071 37.000850 -156.851956 1.446020 2.334999
103020051 -1.075516 -0.459225 1.545384 1.937997 37.116244 -156.878444 1.446327 2.338792
103020052 -1.076891 -0.459225 1.540576 1.934931 37.232009 -156.904876 1.446622 2.342586
103020053 -1.078266 -0.459225 1.535769 1.931873 37.348147 -156.931250 1.446905 2.346382
103020054 -1.079642 -0.459225 1.530962 1.928823 37.464658 -156.957567 1.447175 2.350180
103020055 -1.081017 -0.459225 1.526155 1.925781 37.581544 -156.983828 1.447433 2.353978
103020056 -1.082392 -0.459225 1.521348 1.922748 37.698805 -157.010032 1.447678 2.357779
103020057 -1.083768 -0.459225 1.516541 1.919723 37.816442 -157.036179 1.447911 2.361580
103020058 -1.085143 -0.459225 1.511734 1.916706 37.934456 -157.062271 1.448130 2.365382
103020059 -1.086518 -0.459225 1.506927 1.913697 38.052847 -157.088306 1.448336 2.369186
