# pixelID   x   y   z   l2  two_theta   azimuthal   polar_width azimuthal_width
105010001 -1.012089 -0.741291 0.236899 1.276697 79.306457 -143.779595 1.213032 3.531350
105010002 -1.010912 -0.741291 0.232039 1.274872 79.513156 -143.747825 1.203851 3.536157
105010003 -1.009736 -0.741291 0.227179 1.273063 79.720449 -143.716007 1.194574 3.540929
105010004 -1.008560 -0.741291 0.222320 1.271271 79.928332 -143.684141 1.185201 3.545666
105010005 -1.007383 -0.741291 0.217460 1.269497 80.136802 -143.652227 1.175733 3.550366
105010006 -1.006207 -0.741291 0.212600 1.267739 80.345856 -143.620264 1.166169 3.555030
105010007 -1.005031 -0.741291 0.207741 1.265999 80.555490 -143.588253 1.156509 3.559657
105010008 -1.003854 -0.741291 0.202881 1.264277 80.765701 -143.556194 1.146755 3.564246
105010009 -1.002678 -0.741291 0.198021 1.262572 80.976486 -143.524085 1.136905 3.568797
105010010 -1.001502 -0.741291 0.193162 1.260884 81.187841 -143.491928 1.126959 3.573309
105010011 -1.000325 -0.741291 0.188302 1.259214 81.399762 -143.459722 1.116920 3.577781
105010012 -0.999149 -0.741291 0.183443 1.257562 81.612246 -143.427467 1.106785 3.582214
105010013 -0.997973 -0.741291 0.178583 1.255927 81.825288 -143.395163 1.096556 3.586606
105010014 -0.996796 -0.741291 0.173723 1.254310 82.038886 -143.362810 1.086232 3.590957
105010015 -0.995620 -0.741291 0.168864 1.252711 82.253034 -143.330408 1.075815 3.595266
105010016 -0.994444 -0.741291 0.164004 1.251130 82.467729 -143.297956 1.065304 3.599533
105010017 -0.993267 -0.741291 0.159144 1.249567 82.682966 -143.265455 1.054699 3.603758
105010018 -0.992091 -0.741291 0.154285 1.248022 82.898742 -143.232905 1.044001 3.607939
105010019 -0.990915 -0.741291 0.149425 1.246496 83.115052 -143.200305 1.033211 3.612077
105010020 -0.989738 -0.741291 0.144565 1.244987 83.331891 -143.167655 1.022328 3.616170
105010021 -0.988562 -0.741291 0.139706 1.243497 83.549256 -143.134956 1.011353 3.620219
105010022 -0.987386 -0.741291 0.134846 1.242025 83.767141 -143.102207 1.000286 3.624222
105010023 -0.986209 -0.741291 0.129986 1.240571 83.985541 -143.069407 0.989128 3.628179
105010024 -0.985033 -0.741291 0.125127 1.239136 84.204453 -143.036558 0.977880 3.632089
105010025 -0.983857 -0.741291 0.120267 1.237719 84.423872 -143.003659 0.966541 3.635953
105010026 -0.982680 -0.741291 0.115407 1.236322 84.643791 -142.970709 0.955112 3.639769
105010027 -0.981504 -0.741291 0.110548 1.234942 84.864207 -142.937709 0.943594 3.643537
105010028 -0.980327 -0.741291 0.105688 1.233582 85.085114 -142.904659 0.931987 3.647257
105010029 -0.979151 -0.741291 0.100828 1.232240 85.306507 -142.871558 0.920291 3.650927
105010030 -0.977975 -0.741291 0.095969 1.230917 85.528381 -142.838407 0.908509 3.654548
105010031 -0.976798 -0.741291 0.091109 1.229613 85.750731 -142.805205 0.896639 3.658119
105010032 -0.975622 -0.741291 0.086249 1.228328 85.973551 -142.771952 0.884682 3.661639
105010033 -0.974446 -0.741291 0.081390 1.227062 86.196835 -142.738648 0.872640 3.665108
105010034 -0.973269 -0.741291 0.076530 1.225815 86.420578 -142.705293 0.860513 3.668525
105010035 -0.972093 -0.741291 0.071670 1.224587 86.644775 -142.671887 0.848301 3.671890
105010036 -0.970917 -0.741291 0.066811 1.223378 86.869420 -142.638430 0.836006 3.675203
105010037 -0.969740 -0.741291 0.061951 1.222189 87.094506 -142.604922 0.823628 3.678462
105010038 -0.968564 -0.741291 0.057092 1.221019 87.320028 -142.571363 0.811167 3.681668
105010039 -0.967388 -0.741291 0.052232 1.219868 87.545980 -142.537752 0.798625 3.684820
105010040 -0.966211 -0.741291 0.047372 1.218737 87.772356 -142.504089 0.786002 3.687917
105010041 -0.965035 -0.741291 0.042513 1.217625 87.999150 -142.470375 0.773300 3.690959
105010042 -0.963859 -0.741291 0.037653 1.216533 88.226355 -142.436609 0.760519 3.693945
105010043 -0.962682 -0.741291 0.032793 1.215461 88.453966 -142.402791 0.747659 3.696876
105010044 -0.961506 -0.741291 0.027934 1.214408 88.681975 -142.368922 0.734722 3.699750
105010045 -0.960330 -0.741291 0.023074 1.213374 88.910377 -142.335000 0.721709 3.702568
105010046 -0.959153 -0.741291 0.018214 1.212361 89.139165 -142.301026 0.708621 3.705328
105010047 -0.957977 -0.741291 0.013355 1.211367 89.368333 -142.267000 0.695458 3.708030
105010048 -0.956801 -0.741291 0.008495 1.210393 89.597873 -142.232922 0.682222 3.710675
