# pixelID   x   y   z   l2  two_theta   azimuthal   polar_width azimuthal_width
111070001 1.144749 0.583346 0.521137 1.386479 67.921872 27.002664 1.180017 3.275125
111070002 1.144749 0.583346 0.526137 1.388367 67.730660 27.002664 1.186270 3.270676
111070003 1.144749 0.583346 0.531137 1.390269 67.539969 27.002664 1.192458 3.266202
111070004 1.144749 0.583346 0.536137 1.392187 67.349801 27.002664 1.198581 3.261705
111070005 1.144749 0.583346 0.541137 1.394120 67.160159 27.002664 1.204640 3.257185
111070006 1.144749 0.583346 0.546137 1.396068 66.971044 27.002664 1.210634 3.252641
111070007 1.144749 0.583346 0.551137 1.398032 66.782458 27.002664 1.216563 3.248075
111070008 1.144749 0.583346 0.556137 1.400011 66.594403 27.002664 1.222429 3.243487
111070009 1.144749 0.583346 0.561137 1.402004 66.406881 27.002664 1.228230 3.238877
111070010 1.144749 0.583346 0.566137 1.404013 66.219894 27.002664 1.233967 3.234246
111070011 1.144749 0.583346 0.571137 1.406037 66.033443 27.002664 1.239639 3.229594
111070012 1.144749 0.583346 0.576137 1.408075 65.847529 27.002664 1.245248 3.224921
111070013 1.144749 0.583346 0.581137 1.410128 65.662155 27.002664 1.250793 3.220228
111070014 1.144749 0.583346 0.586137 1.412196 65.477322 27.002664 1.256275 3.215515
111070015 1.144749 0.583346 0.591137 1.414279 65.293032 27.002664 1.261692 3.210782
111070016 1.144749 0.583346 0.596137 1.416376 65.109285 27.002664 1.267047 3.206031
111070017 1.144749 0.583346 0.601137 1.418488 64.926084 27.002664 1.272338 3.201260
111070018 1.144749 0.583346 0.606137 1.420614 64.743429 27.002664 1.277566 3.196472
111070019 1.144749 0.583346 0.611137 1.422754 64.561322 27.002664 1.282731 3.191665
111070020 1.144749 0.583346 0.616137 1.424909 64.379764 27.002664 1.287834 3.186841
111070021 1.144749 0.583346 0.621137 1.427078 64.198756 27.002664 1.292874 3.181999
111070022 1.144749 0.583346 0.626137 1.429262 64.018299 27.002664 1.297852 3.177141
111070023 1.144749 0.583346 0.631137 1.431459 63.838394 27.002664 1.302768 3.172266
111070024 1.144749 0.583346 0.636137 1.433671 63.659043 27.002664 1.307621 3.167375
111070025 1.144749 0.583346 0.641137 1.435896 63.480246 27.002664 1.312414 3.162469
111070026 1.144749 0.583346 0.646137 1.438136 63.302004 27.002664 1.317144 3.157546
111070027 1.144749 0.583346 0.651137 1.440389 63.124318 27.002664 1.321814 3.152609
111070028 1.144749 0.583346 0.656137 1.442656 62.947189 27.002664 1.326422 3.147657
111070029 1.144749 0.583346 0.661137 1.444937 62.770617 27.002664 1.330970 3.142691
111070030 1.144749 0.583346 0.666137 1.447232 62.594604 27.002664 1.335457 3.137711
111070031 1.144749 0.583346 0.671137 1.449540 62.419149 27.002664 1.339885 3.132717
111070032 1.144749 0.583346 0.676137 1.451862 62.244254 27.002664 1.344252 3.127710
111070033 1.144749 0.583346 0.681137 1.454197 62.069919 27.002664 1.348559 3.122689
111070034 1.144749 0.583346 0.686137 1.456546 61.896145 27.002664 1.352807 3.117656
111070035 1.144749 0.583346 0.691137 1.458908 61.722932 27.002664 1.356996 3.112611
111070036 1.144749 0.583346 0.696137 1.461283 61.550280 27.002664 1.361126 3.107554
111070037 1.144749 0.583346 0.701137 1.463672 61.378190 27.002664 1.365197 3.102486
111070038 1.144749 0.583346 0.706137 1.466073 61.206663 27.002664 1.369210 3.097406
111070039 1.144749 0.583346 0.711137 1.468488 61.035698 27.002664 1.373165 3.092315
111070040 1.144749 0.583346 0.716137 1.470916 60.865296 27.002664 1.377062 3.087213
111070041 1.144749 0.583346 0.721137 1.473357 60.695457 27.002664 1.380902 3.082101
111070042 1.144749 0.583346 0.726137 1.475810 60.526182 27.002664 1.384684 3.076979
111070043 1.144749 0.583346 0.731137 1.478277 60.357469 27.002664 1.388410 3.071848
111070044 1.144749 0.583346 0.736137 1.480756 60.189321 27.002664 1.392080 3.066707
111070045 1.144749 0.583346 0.741137 1.483248 60.021736 27.002664 1.395693 3.061557
111070046 1.144749 0.583346 0.746137 1.485753 59.854714 27.002664 1.399250 3.056398
111070047 1.144749 0.583346 0.751137 1.488270 59.688256 27.002664 1.402752 3.051231
111070048 1.144749 0.583346 0.756137 1.490800 59.522362 27.002664 1.406198 3.046056
111070049 1.144749 0.583346 0.761137 1.493342 59.357031 27.002664 1.409590 3.040873
111070050 1.144749 0.583346 0.766137 1.495897 59.192263 27.002664 1.412927 3.035682
111070051 1.144749 0.583346 0.771137 1.498464 59.028059 27.002664 1.416210 3.030484
111070052 1.144749 0.583346 0.776137 1.501043 58.864417 27.002664 1.419438 3.025280
111070053 1.144749 0.583346 0.781137 1.503634 58.701339 27.002664 1.422614 3.020068
111070054 1.144749 0.583346 0.786137 1.506238 58.538822 27.002664 1.425736 3.014850
111070055 1.144749 0.583346 0.791137 1.508854 58.376868 27.002664 1.428805 3.009626
111070056 1.144749 0.583346 0.796137 1.511481 58.215476 27.002664 1.431822 3.004397
111070057 1.144749 0.583346 0.801137 1.514121 58.054645 27.002664 1.434786 2.999161
111070058 1.144749 0.583346 0.806137 1.516772 57.894375 27.002664 1.437699 2.993921
111070059 1.144749 0.583346 0.811137 1.519436 57.734666 27.002664 1.440560 2.988676
111070060 1.144749 0.583346 0.816137 1.522111 57.575517 27.002664 1.443370 2.983425
111070061 1.144749 0.583346 0.821137 1.524797 57.416927 27.002664 1.446130 2.978171
111070062 1.144749 0.583346 0.826137 1.527496 57.258897 27.002664 1.448839 2.972912
111070063 1.144749 0.583346 0.831137 1.530206 57.101425 27.002664 1.451497 2.967649
111070064 1.144749 0.583346 0.836137 1.532927 56.944511 27.002664 1.454107 2.962383
111070065 1.144749 0.583346 0.841137 1.535660 56.788155 27.002664 1.456666 2.957113
111070066 1.144749 0.583346 0.846137 1.538405 56.632355 27.002664 1.459177 2.951840
111070067 1.144749 0.583346 0.851137 1.541160 56.477111 27.002664 1.461640 2.946565
111070068 1.144749 0.583346 0.856137 1.543927 56.322423 27.002664 1.464054 2.941286
111070069 1.144749 0.583346 0.861137 1.546706 56.168289 27.002664 1.466420 2.936005
111070070 1.144749 0.583346 0.866137 1.549495 56.014709 27.002664 1.468738 2.930722
111070071 1.144749 0.583346 0.871137 1.552295 55.861682 27.002664 1.471010 2.925437
111070072 1.144749 0.583346 0.876137 1.555107 55.709207 27.002664 1.473235 2.920151
111070073 1.144749 0.583346 0.881137 1.557929 55.557283 27.002664 1.475413 2.914863
111070074 1.144749 0.583346 0.886137 1.560763 55.405910 27.002664 1.477545 2.909574
111070075 1.144749 0.583346 0.891137 1.563607 55.255087 27.002664 1.479632 2.904283
111070076 1.144749 0.583346 0.896137 1.566462 55.104813 27.002664 1.481673 2.898992
111070077 1.144749 0.583346 0.901137 1.569328 54.955086 27.002664 1.483670 2.893701
111070078 1.144749 0.583346 0.906137 1.572204 54.805906 27.002664 1.485621 2.888409
111070079 1.144749 0.583346 0.911137 1.575091 54.657272 27.002664 1.487529 2.883117
111070080 1.144749 0.583346 0.916137 1.577989 54.509183 27.002664 1.489393 2.877825
111070081 1.144749 0.583346 0.921137 1.580897 54.361638 27.002664 1.491213 2.872533
111070082 1.144749 0.583346 0.926137 1.583815 54.214635 27.002664 1.492990 2.867242
111070083 1.144749 0.583346 0.931137 1.586744 54.068175 27.002664 1.494725 2.861952
111070084 1.144749 0.583346 0.936137 1.589684 53.922255 27.002664 1.496417 2.856662
111070085 1.144749 0.583346 0.941137 1.592633 53.776874 27.002664 1.498067 2.851374
111070086 1.144749 0.583346 0.946137 1.595593 53.632032 27.002664 1.499676 2.846087
111070087 1.144749 0.583346 0.951137 1.598563 53.487727 27.002664 1.501243 2.840801
111070088 1.144749 0.583346 0.956137 1.601543 53.343958 27.002664 1.502770 2.835518
111070089 1.144749 0.583346 0.961137 1.604533 53.200725 27.002664 1.504255 2.830236
111070090 1.144749 0.583346 0.966137 1.607533 53.058024 27.002664 1.505701 2.824956
111070091 1.144749 0.583346 0.971137 1.610543 52.915857 27.002664 1.507107 2.819679
111070092 1.144749 0.583346 0.976137 1.613563 52.774221 27.002664 1.508474 2.814403
111070093 1.144749 0.583346 0.981137 1.616592 52.633114 27.002664 1.509801 2.809131
111070094 1.144749 0.583346 0.986137 1.619632 52.492537 27.002664 1.511090 2.803861
111070095 1.144749 0.583346 0.991137 1.622681 52.352487 27.002664 1.512340 2.798595
111070096 1.144749 0.583346 0.996137 1.625740 52.212963 27.002664 1.513553 2.793331
111070097 1.144749 0.583346 1.001137 1.628808 52.073964 27.002664 1.514727 2.788071
111070098 1.144749 0.583346 1.006137 1.631886 51.935489 27.002664 1.515865 2.782815
111070099 1.144749 0.583346 1.011137 1.634974 51.797535 27.002664 1.516966 2.777562
111070100 1.144749 0.583346 1.016137 1.638071 51.660103 27.002664 1.518030 2.772312
111070101 1.133030 0.607002 0.521137 1.387009 67.930739 28.179447 1.194059 3.272473
111070102 1.133030 0.607002 0.526137 1.388895 67.739588 28.179447 1.200412 3.268031
111070103 1.133030 0.607002 0.531137 1.390797 67.548957 28.179447 1.206698 3.263565
111070104 1.133030 0.607002 0.536137 1.392714 67.358849 28.179447 1.212919 3.259075
111070105 1.133030 0.607002 0.541137 1.394646 67.169266 28.179447 1.219074 3.254561
111070106 1.133030 0.607002 0.546137 1.396594 66.980209 28.179447 1.225164 3.250025
111070107 1.133030 0.607002 0.551137 1.398557 66.791681 28.179447 1.231189 3.245466
111070108 1.133030 0.607002 0.556137 1.400535 66.603684 28.179447 1.237148 3.240885
111070109 1.133030 0.607002 0.561137 1.402528 66.416219 28.179447 1.243043 3.236283
111070110 1.133030 0.607002 0.566137 1.404536 66.229288 28.179447 1.248872 3.231658
