# pixelID   x   y   z   l2  two_theta   azimuthal   polar_width azimuthal_width
103050001 -1.061703 0.283486 1.801463 2.110177 31.383345 165.050166 1.174433 2.151580
103050002 -1.063079 0.283486 1.796656 2.106768 31.482279 165.068643 1.175233 2.155019
103050003 -1.064454 0.283486 1.791849 2.103366 31.581536 165.087074 1.176028 2.158463
103050004 -1.065829 0.283486 1.787041 2.099970 31.681116 165.105462 1.176819 2.161910
103050005 -1.067205 0.283486 1.782234 2.096580 31.781022 165.123805 1.177606 2.165362
103050006 -1.068580 0.283486 1.777427 2.093197 31.881253 165.142104 1.178388 2.168819
103050007 -1.069955 0.283486 1.772620 2.089821 31.981811 165.160360 1.179165 2.172280
103050008 -1.071331 0.283486 1.767813 2.086451 32.082698 165.178571 1.179937 2.175745
103050009 -1.072706 0.283486 1.763006 2.083087 32.183912 165.196739 1.180705 2.179214
103050010 -1.074081 0.283486 1.758199 2.079730 32.285457 165.214863 1.181468 2.182688
103050011 -1.075457 0.283486 1.753392 2.076380 32.387332 165.232944 1.182225 2.186165
103050012 -1.076832 0.283486 1.748584 2.073036 32.489538 165.250982 1.182978 2.189647
103050013 -1.078207 0.283486 1.743777 2.069699 32.592077 165.268976 1.183726 2.193133
103050014 -1.079583 0.283486 1.738970 2.066369 32.694950 165.286928 1.184468 2.196623
103050015 -1.080958 0.283486 1.734163 2.063045 32.798157 165.304837 1.185205 2.200117
103050016 -1.082333 0.283486 1.729356 2.059729 32.901699 165.322704 1.185936 2.203615
103050017 -1.083709 0.283486 1.724549 2.056419 33.005577 165.340528 1.186662 2.207116
103050018 -1.085084 0.283486 1.719742 2.053115 33.109792 165.358309 1.187383 2.210622
103050019 -1.086459 0.283486 1.714934 2.049819 33.214346 165.376049 1.188097 2.214131
103050020 -1.087835 0.283486 1.710127 2.046530 33.319238 165.393747 1.188806 2.217644
103050021 -1.089210 0.283486 1.705320 2.043247 33.424471 165.411402 1.189509 2.221160
103050022 -1.090585 0.283486 1.700513 2.039972 33.530044 165.429016 1.190206 2.224681
103050023 -1.091961 0.283486 1.695706 2.036704 33.635958 165.446589 1.190897 2.228204
103050024 -1.093336 0.283486 1.690899 2.033442 33.742216 165.464120 1.191581 2.231732
103050025 -1.094711 0.283486 1.686092 2.030188 33.848817 165.481610 1.192260 2.235262
103050026 -1.096087 0.283486 1.681285 2.026941 33.955762 165.499058 1.192932 2.238796
103050027 -1.097462 0.283486 1.676477 2.023701 34.063053 165.516466 1.193597 2.242334
103050028 -1.098837 0.283486 1.671670 2.020468 34.170689 165.533833 1.194256 2.245874
103050029 -1.100213 0.283486 1.666863 2.017242 34.278673 165.551159 1.194909 2.249418
103050030 -1.101588 0.283486 1.662056 2.014024 34.387005 165.568444 1.195554 2.252965
103050031 -1.102963 0.283486 1.657249 2.010812 34.495685 165.585689 1.196193 2.256515
