# pixelID   x   y   z   l2  two_theta   azimuthal   polar_width azimuthal_width
108010001 0.213989 -0.413400 -1.226291 1.311671 159.213215 -62.632500 2.967133 1.784173
108010002 0.218989 -0.413400 -1.226291 1.312496 159.118548 -62.088660 2.950913 1.811155
108010003 0.223989 -0.413400 -1.226291 1.313339 159.022300 -61.550235 2.934511 1.837638
108010004 0.228989 -0.413400 -1.226291 1.314201 158.924504 -61.017238 2.917940 1.863621
108010005 0.233989 -0.413400 -1.226291 1.315082 158.825192 -60.489677 2.901209 1.889109
108010006 0.238989 -0.413400 -1.226291 1.315980 158.724396 -59.967559 2.884331 1.914102
108010007 0.243989 -0.413400 -1.226291 1.316898 158.622148 -59.450884 2.867315 1.938603
108010008 0.248989 -0.413400 -1.226291 1.317833 158.518480 -58.939650 2.850173 1.962616
108010009 0.253989 -0.413400 -1.226291 1.318787 158.413424 -58.433853 2.832914 1.986144
108010010 0.258989 -0.413400 -1.226291 1.319759 158.307011 -57.933484 2.815548 2.009190
108010011 0.263989 -0.413400 -1.226291 1.320749 158.199272 -57.438530 2.798085 2.031759
108010012 0.268989 -0.413400 -1.226291 1.321758 158.090240 -56.948977 2.780534 2.053853
108010013 0.273989 -0.413400 -1.226291 1.322784 157.979943 -56.464808 2.762904 2.075479
108010014 0.278989 -0.413400 -1.226291 1.323829 157.868415 -55.986002 2.745205 2.096639
108010015 0.283989 -0.413400 -1.226291 1.324892 157.755684 -55.512536 2.727444 2.117339
108010016 0.288989 -0.413400 -1.226291 1.325973 157.641780 -55.044385 2.709631 2.137584
108010017 0.293989 -0.413400 -1.226291 1.327071 157.526735 -54.581521 2.691772 2.157378
108010018 0.298989 -0.413400 -1.226291 1.328188 157.410576 -54.123916 2.673876 2.176728
108010019 0.303989 -0.413400 -1.226291 1.329322 157.293334 -53.671536 2.655951 2.195637
108010020 0.308989 -0.413400 -1.226291 1.330475 157.175037 -53.224349 2.638003 2.214112
108010021 0.313989 -0.413400 -1.226291 1.331645 157.055714 -52.782319 2.620039 2.232157
108010022 0.318989 -0.413400 -1.226291 1.332833 156.935393 -52.345409 2.602067 2.249779
108010023 0.323989 -0.413400 -1.226291 1.334038 156.814102 -51.913581 2.584092 2.266984
