# pixelID   x   y   z   l2  two_theta   azimuthal   polar_width azimuthal_width
104030001 -1.259680 -0.306400 1.021137 1.650271 51.773698 -166.329064 0.540586 2.672179
104030002 -1.259680 -0.306400 1.016137 1.647182 51.910325 -166.329064 0.540629 2.677189
104030003 -1.259680 -0.306400 1.011137 1.644102 52.047465 -166.329064 0.540663 2.682202
104030004 -1.259680 -0.306400 1.006137 1.641032 52.185119 -166.329064 0.540686 2.687218
104030005 -1.259680 -0.306400 1.001137 1.637971 52.323289 -166.329064 0.540699 2.692238
104030006 -1.259680 -0.306400 0.996137 1.634920 52.461975 -166.329064 0.540703 2.697260
104030007 -1.259680 -0.306400 0.991137 1.631878 52.601178 -166.329064 0.540696 2.702286
104030008 -1.259680 -0.306400 0.986137 1.628846 52.740901 -166.329064 0.540679 2.707314
104030009 -1.259680 -0.306400 0.981137 1.625824 52.881144 -166.329064 0.540652 2.712345
104030010 -1.259680 -0.306400 0.976137 1.622812 53.021908 -166.329064 0.540615 2.717378
104030011 -1.259680 -0.306400 0.971137 1.619809 53.163196 -166.329064 0.540566 2.722413
104030012 -1.259680 -0.306400 0.966137 1.616816 53.305007 -166.329064 0.540507 2.727450
104030013 -1.259680 -0.306400 0.961137 1.613834 53.447343 -166.329064 0.540438 2.732490
104030014 -1.259680 -0.306400 0.956137 1.610861 53.590206 -166.329064 0.540357 2.737530
104030015 -1.259680 -0.306400 0.951137 1.607898 53.733595 -166.329064 0.540265 2.742573
104030016 -1.259680 -0.306400 0.946137 1.604945 53.877514 -166.329064 0.540162 2.747616
104030017 -1.259680 -0.306400 0.941137 1.602003 54.021962 -166.329064 0.540048 2.752661
104030018 -1.259680 -0.306400 0.936137 1.599071 54.166940 -166.329064 0.539922 2.757707
104030019 -1.259680 -0.306400 0.931137 1.596149 54.312451 -166.329064 0.539785 2.762753
104030020 -1.259680 -0.306400 0.926137 1.593237 54.458494 -166.329064 0.539636 2.767800
104030021 -1.259680 -0.306400 0.921137 1.590336 54.605071 -166.329064 0.539476 2.772848
104030022 -1.259680 -0.306400 0.916137 1.587445 54.752183 -166.329064 0.539304 2.777895
104030023 -1.259680 -0.306400 0.911137 1.584565 54.899830 -166.329064 0.539119 2.782943
104030024 -1.259680 -0.306400 0.906137 1.581695 55.048015 -166.329064 0.538923 2.787990
104030025 -1.259680 -0.306400 0.901137 1.578836 55.196737 -166.329064 0.538714 2.793037
104030026 -1.259680 -0.306400 0.896137 1.575987 55.345997 -166.329064 0.538493 2.798083
104030027 -1.259680 -0.306400 0.891137 1.573150 55.495797 -166.329064 0.538259 2.803128
104030028 -1.259680 -0.306400 0.886137 1.570323 55.646138 -166.329064 0.538013 2.808172
104030029 -1.259680 -0.306400 0.881137 1.567507 55.797020 -166.329064 0.537754 2.813215
104030030 -1.259680 -0.306400 0.876137 1.564701 55.948444 -166.329064 0.537482 2.818257
104030031 -1.259680 -0.306400 0.871137 1.561907 56.100410 -166.329064 0.537198 2.823296
104030032 -1.259680 -0.306400 0.866137 1.559124 56.252920 -166.329064 0.536900 2.828334
104030033 -1.259680 -0.306400 0.861137 1.556352 56.405975 -166.329064 0.536589 2.833370
104030034 -1.259680 -0.306400 0.856137 1.553591 56.559575 -166.329064 0.536264 2.838403
104030035 -1.259680 -0.306400 0.851137 1.550841 56.713720 -166.329064 0.535927 2.843434
104030036 -1.259680 -0.306400 0.846137 1.548103 56.868412 -166.329064 0.535575 2.848461
104030037 -1.259680 -0.306400 0.841137 1.545376 57.023652 -166.329064 0.535210 2.853486
104030038 -1.259680 -0.306400 0.836137 1.542660 57.179438 -166.329064 0.534831 2.858507
104030039 -1.259680 -0.306400 0.831137 1.539956 57.335774 -166.329064 0.534438 2.863525
104030040 -1.259680 -0.306400 0.826137 1.537263 57.492658 -166.329064 0.534031 2.868539
104030041 -1.259680 -0.306400 0.821137 1.534581 57.650091 -166.329064 0.533610 2.873549
104030042 -1.259680 -0.306400 0.816137 1.531912 57.808074 -166.329064 0.533175 2.878554
104030043 -1.259680 -0.306400 0.811137 1.529254 57.966608 -166.329064 0.532725 2.883555
104030044 -1.259680 -0.306400 0.806137 1.526608 58.125693 -166.329064 0.532260 2.888552
104030045 -1.259680 -0.306400 0.801137 1.523973 58.285328 -166.329064 0.531781 2.893543
104030046 -1.259680 -0.306400 0.796137 1.521351 58.445516 -166.329064 0.531287 2.898528
104030047 -1.259680 -0.306400 0.791137 1.518740 58.606255 -166.329064 0.530778 2.903509
104030048 -1.259680 -0.306400 0.786137 1.516142 58.767547 -166.329064 0.530254 2.908483
104030049 -1.259680 -0.306400 0.781137 1.513555 58.929391 -166.329064 0.529715 2.913451
104030050 -1.259680 -0.306400 0.776137 1.510981 59.091788 -166.329064 0.529161 2.918413
104030051 -1.259680 -0.306400 0.771137 1.508419 59.254738 -166.329064 0.528591 2.923368
104030052 -1.259680 -0.306400 0.766137 1.505869 59.418241 -166.329064 0.528006 2.928316
104030053 -1.259680 -0.306400 0.761137 1.503331 59.582297 -166.329064 0.527405 2.933257
104030054 -1.259680 -0.306400 0.756137 1.500806 59.746907 -166.329064 0.526788 2.938190
104030055 -1.259680 -0.306400 0.751137 1.498293 59.912071 -166.329064 0.526156 2.943116
104030056 -1.259680 -0.306400 0.746137 1.495792 60.077788 -166.329064 0.525507 2.948034
104030057 -1.259680 -0.306400 0.741137 1.493305 60.244058 -166.329064 0.524842 2.952943
104030058 -1.259680 -0.306400 0.736137 1.490829 60.410882 -166.329064 0.524161 2.957843
104030059 -1.259680 -0.306400 0.731137 1.488367 60.578260 -166.329064 0.523464 2.962735
104030060 -1.259680 -0.306400 0.726137 1.485917 60.746191 -166.329064 0.522750 2.967618
104030061 -1.259680 -0.306400 0.721137 1.483480 60.914675 -166.329064 0.522020 2.972490
104030062 -1.259680 -0.306400 0.716137 1.481056 61.083712 -166.329064 0.521272 2.977353
104030063 -1.259680 -0.306400 0.711137 1.478645 61.253302 -166.329064 0.520508 2.982206
104030064 -1.259680 -0.306400 0.706137 1.476247 61.423444 -166.329064 0.519728 2.987049
104030065 -1.259680 -0.306400 0.701137 1.473861 61.594138 -166.329064 0.518930 2.991880
104030066 -1.259680 -0.306400 0.696137 1.471489 61.765385 -166.329064 0.518115 2.996701
104030067 -1.259680 -0.306400 0.691137 1.469131 61.937183 -166.329064 0.517282 3.001510
104030068 -1.259680 -0.306400 0.686137 1.466785 62.109531 -166.329064 0.516433 3.006308
104030069 -1.259680 -0.306400 0.681137 1.464453 62.282431 -166.329064 0.515566 3.011093
104030070 -1.259680 -0.306400 0.676137 1.462134 62.455880 -166.329064 0.514681 3.015867
104030071 -1.259680 -0.306400 0.671137 1.459829 62.629879 -166.329064 0.513778 3.020627
104030072 -1.259680 -0.306400 0.666137 1.457537 62.804426 -166.329064 0.512858 3.025375
104030073 -1.259680 -0.306400 0.661137 1.455258 62.979522 -166.329064 0.511920 3.030109
104030074 -1.259680 -0.306400 0.656137 1.452994 63.155165 -166.329064 0.510964 3.034830
104030075 -1.259680 -0.306400 0.651137 1.450742 63.331355 -166.329064 0.509990 3.039537
104030076 -1.259680 -0.306400 0.646137 1.448505 63.508091 -166.329064 0.508997 3.044229
104030077 -1.259680 -0.306400 0.641137 1.446282 63.685372 -166.329064 0.507987 3.048907
104030078 -1.259680 -0.306400 0.636137 1.444072 63.863197 -166.329064 0.506957 3.053570
104030079 -1.259680 -0.306400 0.631137 1.441877 64.041566 -166.329064 0.505910 3.058217
104030080 -1.259680 -0.306400 0.626137 1.439695 64.220477 -166.329064 0.504844 3.062849
104030081 -1.259680 -0.306400 0.621137 1.437528 64.399929 -166.329064 0.503759 3.067465
104030082 -1.259680 -0.306400 0.616137 1.435374 64.579921 -166.329064 0.502655 3.072065
104030083 -1.259680 -0.306400 0.611137 1.433235 64.760452 -166.329064 0.501533 3.076648
104030084 -1.259680 -0.306400 0.606137 1.431110 64.941522 -166.329064 0.500391 3.081214
104030085 -1.259680 -0.306400 0.601137 1.429000 65.123127 -166.329064 0.499231 3.085762
104030086 -1.259680 -0.306400 0.596137 1.426904 65.305269 -166.329064 0.498051 3.090293
104030087 -1.259680 -0.306400 0.591137 1.424822 65.487944 -166.329064 0.496852 3.094806
104030088 -1.259680 -0.306400 0.586137 1.422755 65.671152 -166.329064 0.495634 3.099300
104030089 -1.259680 -0.306400 0.581137 1.420702 65.854892 -166.329064 0.494397 3.103776
104030090 -1.259680 -0.306400 0.576137 1.418664 66.039161 -166.329064 0.493140 3.108232
