# pixelID   x   y   z   l2  two_theta   azimuthal   polar_width azimuthal_width
110050001 1.103668 0.121600 -0.299709 1.150084 105.105499 6.287381 0.363908 3.927323
110050002 1.104844 0.121600 -0.294849 1.149958 104.856554 6.280741 0.362026 3.927799
110050003 1.106020 0.121600 -0.289989 1.149853 104.607558 6.274114 0.360134 3.928199
110050004 1.107196 0.121600 -0.285130 1.149769 104.358522 6.267501 0.358232 3.928526
110050005 1.108373 0.121600 -0.280270 1.149708 104.109454 6.260902 0.356320 3.928778
110050006 1.109549 0.121600 -0.275410 1.149668 103.860364 6.254317 0.354398 3.928956
110050007 1.110725 0.121600 -0.270551 1.149650 103.611261 6.247746 0.352467 3.929060
110050008 1.111902 0.121600 -0.265691 1.149654 103.362155 6.241188 0.350526 3.929089
110050009 1.113078 0.121600 -0.260831 1.149679 103.113055 6.234644 0.348576 3.929043
110050010 1.114254 0.121600 -0.255972 1.149727 102.863971 6.228114 0.346617 3.928924
110050011 1.115431 0.121600 -0.251112 1.149796 102.614912 6.221597 0.344650 3.928730
110050012 1.116607 0.121600 -0.246252 1.149886 102.365887 6.215094 0.342673 3.928461
110050013 1.117783 0.121600 -0.241393 1.149999 102.116906 6.208605 0.340689 3.928119
110050014 1.118960 0.121600 -0.236533 1.150133 101.867978 6.202129 0.338696 3.927702
110050015 1.120136 0.121600 -0.231674 1.150289 101.619113 6.195666 0.336696 3.927211
110050016 1.121312 0.121600 -0.226814 1.150466 101.370320 6.189217 0.334688 3.926646
110050017 1.122489 0.121600 -0.221954 1.150666 101.121608 6.182781 0.332672 3.926007
110050018 1.123665 0.121600 -0.217095 1.150887 100.872987 6.176359 0.330650 3.925294
110050019 1.124841 0.121600 -0.212235 1.151129 100.624466 6.169950 0.328620 3.924508
110050020 1.126018 0.121600 -0.207375 1.151394 100.376054 6.163554 0.326584 3.923648
110050021 1.127194 0.121600 -0.202516 1.151679 100.127761 6.157171 0.324541 3.922714
110050022 1.128370 0.121600 -0.197656 1.151987 99.879595 6.150801 0.322491 3.921708
110050023 1.129547 0.121600 -0.192796 1.152316 99.631567 6.144445 0.320436 3.920628
110050024 1.130723 0.121600 -0.187937 1.152667 99.383685 6.138101 0.318375 3.919475
110050025 1.131899 0.121600 -0.183077 1.153039 99.135958 6.131771 0.316308 3.918250
110050026 1.133076 0.121600 -0.178217 1.153433 98.888395 6.125453 0.314236 3.916952
110050027 1.134252 0.121600 -0.173358 1.153849 98.641007 6.119149 0.312159 3.915582
110050028 1.135428 0.121600 -0.168498 1.154286 98.393800 6.112857 0.310077 3.914140
110050029 1.136605 0.121600 -0.163638 1.154744 98.146786 6.106579 0.307990 3.912626
110050030 1.137781 0.121600 -0.158779 1.155224 97.899972 6.100313 0.305899 3.911041
110050031 1.138957 0.121600 -0.153919 1.155726 97.653367 6.094060 0.303803 3.909384
110050032 1.140134 0.121600 -0.149059 1.156248 97.406981 6.087819 0.301704 3.907656
110050033 1.141310 0.121600 -0.144200 1.156792 97.160822 6.081592 0.299601 3.905858
110050034 1.142486 0.121600 -0.139340 1.157358 96.914898 6.075377 0.297494 3.903989
110050035 1.143663 0.121600 -0.134480 1.157945 96.669220 6.069175 0.295384 3.902050
110050036 1.144839 0.121600 -0.129621 1.158553 96.423794 6.062985 0.293271 3.900042
110050037 1.146015 0.121600 -0.124761 1.159182 96.178631 6.056808 0.291156 3.897964
110050038 1.147192 0.121600 -0.119901 1.159833 95.933738 6.050643 0.289037 3.895817
110050039 1.148368 0.121600 -0.115042 1.160504 95.689124 6.044491 0.286917 3.893601
110050040 1.149544 0.121600 -0.110182 1.161197 95.444798 6.038352 0.284794 3.891317
110050041 1.150721 0.121600 -0.105322 1.161911 95.200767 6.032225 0.282670 3.888965
110050042 1.151897 0.121600 -0.100463 1.162646 94.957040 6.026110 0.280544 3.886546
110050043 1.153073 0.121600 -0.095603 1.163402 94.713626 6.020007 0.278416 3.884059
110050044 1.154250 0.121600 -0.090744 1.164179 94.470532 6.013917 0.276287 3.881505
110050045 1.155426 0.121600 -0.085884 1.164977 94.227767 6.007839 0.274158 3.878885
110050046 1.156602 0.121600 -0.081024 1.165796 93.985338 6.001773 0.272027 3.876199
110050047 1.157779 0.121600 -0.076165 1.166636 93.743254 5.995720 0.269897 3.873447
110050048 1.158955 0.121600 -0.071305 1.167496 93.501522 5.989679 0.267765 3.870631
110050049 1.160131 0.121600 -0.066445 1.168378 93.260151 5.983649 0.265634 3.867749
110050050 1.161308 0.121600 -0.061586 1.169280 93.019148 5.977632 0.263503 3.864804
110050051 1.162484 0.121600 -0.056726 1.170202 92.778521 5.971627 0.261373 3.861795
110050052 1.163660 0.121600 -0.051866 1.171146 92.538277 5.965634 0.259243 3.858722
110050053 1.164837 0.121600 -0.047007 1.172109 92.298424 5.959653 0.257114 3.855587
