# pixelID   x   y   z   l2  two_theta   azimuthal   polar_width azimuthal_width
102010001 -0.588502 -0.627400 2.697635 2.831466 17.686265 -133.167682 1.161400 1.116412
102010002 -0.589762 -0.627400 2.692796 2.827119 17.732709 -133.228824 1.161872 1.119356
102010003 -0.591022 -0.627400 2.687957 2.822774 17.779314 -133.289843 1.162345 1.122306
102010004 -0.592282 -0.627400 2.683119 2.818431 17.826082 -133.350740 1.162818 1.125260
102010005 -0.593542 -0.627400 2.678280 2.814091 17.873014 -133.411516 1.163292 1.128218
102010006 -0.594801 -0.627400 2.673441 2.809752 17.920109 -133.472169 1.163766 1.131181
102010007 -0.596061 -0.627400 2.668603 2.805416 17.967368 -133.532701 1.164241 1.134149
102010008 -0.597321 -0.627400 2.663764 2.801082 18.014793 -133.593112 1.164716 1.137121
102010009 -0.598581 -0.627400 2.658925 2.796750 18.062383 -133.653402 1.165192 1.140098
102010010 -0.599841 -0.627400 2.654087 2.792421 18.110140 -133.713571 1.165668 1.143079
102010011 -0.601101 -0.627400 2.649248 2.788094 18.158063 -133.773619 1.166145 1.146065
102010012 -0.602361 -0.627400 2.644409 2.783769 18.206154 -133.833547 1.166622 1.149056
102010013 -0.603620 -0.627400 2.639570 2.779446 18.254413 -133.893355 1.167100 1.152051
102010014 -0.604880 -0.627400 2.634732 2.775126 18.302842 -133.953043 1.167578 1.155051
102010015 -0.606140 -0.627400 2.629893 2.770808 18.351439 -134.012612 1.168057 1.158056
102010016 -0.607400 -0.627400 2.625054 2.766492 18.400207 -134.072061 1.168536 1.161065
102010017 -0.608660 -0.627400 2.620216 2.762178 18.449146 -134.131390 1.169015 1.164079
102010018 -0.609920 -0.627400 2.615377 2.757867 18.498256 -134.190601 1.169495 1.167098
102010019 -0.611179 -0.627400 2.610538 2.753558 18.547538 -134.249693 1.169976 1.170122
102010020 -0.612439 -0.627400 2.605700 2.749252 18.596993 -134.308667 1.170456 1.173151
102010021 -0.613699 -0.627400 2.600861 2.744947 18.646622 -134.367522 1.170938 1.176184
102010022 -0.614959 -0.627400 2.596022 2.740645 18.696424 -134.426259 1.171419 1.179223
102010023 -0.616219 -0.627400 2.591184 2.736346 18.746402 -134.484879 1.171901 1.182266
102010024 -0.617479 -0.627400 2.586345 2.732049 18.796555 -134.543381 1.172384 1.185314
102010025 -0.618739 -0.627400 2.581506 2.727754 18.846884 -134.601765 1.172866 1.188368
102010026 -0.619998 -0.627400 2.576668 2.723462 18.897390 -134.660033 1.173349 1.191426
102010027 -0.621258 -0.627400 2.571829 2.719172 18.948074 -134.718183 1.173833 1.194489
102010028 -0.622518 -0.627400 2.566990 2.714885 18.998935 -134.776217 1.174317 1.197557
102010029 -0.623778 -0.627400 2.562152 2.710600 19.049976 -134.834135 1.174801 1.200630
102010030 -0.625038 -0.627400 2.557313 2.706317 19.101197 -134.891936 1.175286 1.203708
102010031 -0.626298 -0.627400 2.552474 2.702037 19.152597 -134.949621 1.175771 1.206791
102010032 -0.627558 -0.627400 2.547636 2.697760 19.204179 -135.007191 1.176256 1.209880
102010033 -0.628817 -0.627400 2.542797 2.693484 19.255943 -135.064645 1.176741 1.212973
102010034 -0.630077 -0.627400 2.537958 2.689212 19.307889 -135.121984 1.177227 1.216072
102010035 -0.631337 -0.627400 2.533120 2.684942 19.360018 -135.179208 1.177713 1.219175
102010036 -0.632597 -0.627400 2.528281 2.680674 19.412331 -135.236317 1.178200 1.222284
102010037 -0.633857 -0.627400 2.523442 2.676409 19.464829 -135.293312 1.178687 1.225398
102010038 -0.635117 -0.627400 2.518604 2.672147 19.517512 -135.350192 1.179174 1.228517
102010039 -0.636376 -0.627400 2.513765 2.667887 19.570381 -135.406958 1.179661 1.231642
102010040 -0.637636 -0.627400 2.508926 2.663629 19.623437 -135.463610 1.180148 1.234772
102010041 -0.638896 -0.627400 2.504088 2.659375 19.676680 -135.520149 1.180636 1.237907
102010042 -0.640156 -0.627400 2.499249 2.655123 19.730112 -135.576574 1.181124 1.241047
102010043 -0.641416 -0.627400 2.494410 2.650873 19.783733 -135.632886 1.181612 1.244193
102010044 -0.642676 -0.627400 2.489572 2.646626 19.837543 -135.689085 1.182101 1.247344
102010045 -0.643936 -0.627400 2.484733 2.642382 19.891544 -135.745171 1.182589 1.250500
102010046 -0.645195 -0.627400 2.479894 2.638140 19.945736 -135.801145 1.183078 1.253662
102010047 -0.646455 -0.627400 2.475056 2.633901 20.000121 -135.857007 1.183567 1.256829
102010048 -0.647715 -0.627400 2.470217 2.629665 20.054698 -135.912757 1.184056 1.260001
102010049 -0.648975 -0.627400 2.465378 2.625431 20.109468 -135.968395 1.184545 1.263179
102010050 -0.650235 -0.627400 2.460539 2.621200 20.164433 -136.023921 1.185034 1.266363
102010051 -0.651495 -0.627400 2.455701 2.616972 20.219593 -136.079336 1.185523 1.269552
102010052 -0.652754 -0.627400 2.450862 2.612747 20.274949 -136.134640 1.186013 1.272746
102010053 -0.654014 -0.627400 2.446023 2.608524 20.330501 -136.189833 1.186502 1.275946
102010054 -0.655274 -0.627400 2.441185 2.604304 20.386251 -136.244916 1.186992 1.279152
102010055 -0.656534 -0.627400 2.436346 2.600087 20.442199 -136.299888 1.187482 1.282363
102010056 -0.657794 -0.627400 2.431507 2.595872 20.498346 -136.354750 1.187971 1.285580
102010057 -0.659054 -0.627400 2.426669 2.591660 20.554693 -136.409502 1.188461 1.288802
102010058 -0.660314 -0.627400 2.421830 2.587452 20.611241 -136.464144 1.188951 1.292030
102010059 -0.661573 -0.627400 2.416991 2.583246 20.667989 -136.518677 1.189440 1.295264
102010060 -0.662833 -0.627400 2.412153 2.579042 20.724940 -136.573100 1.189930 1.298503
102010061 -0.664093 -0.627400 2.407314 2.574842 20.782094 -136.627415 1.190420 1.301748
102010062 -0.665353 -0.627400 2.402475 2.570645 20.839452 -136.681621 1.190909 1.304999
102010063 -0.666613 -0.627400 2.397637 2.566450 20.897014 -136.735718 1.191399 1.308255
102010064 -0.667873 -0.627400 2.392798 2.562258 20.954782 -136.789707 1.191888 1.311518
102010065 -0.669133 -0.627400 2.387959 2.558069 21.012756 -136.843588 1.192377 1.314786
102010066 -0.670392 -0.627400 2.383121 2.553883 21.070936 -136.897361 1.192866 1.318060
102010067 -0.671652 -0.627400 2.378282 2.549701 21.129325 -136.951026 1.193355 1.321339
102010068 -0.672912 -0.627400 2.373443 2.545521 21.187923 -137.004584 1.193844 1.324625
102010069 -0.674172 -0.627400 2.368605 2.541343 21.246730 -137.058035 1.194333 1.327916
102010070 -0.675432 -0.627400 2.363766 2.537169 21.305748 -137.111378 1.194821 1.331213
102010071 -0.676692 -0.627400 2.358927 2.532998 21.364976 -137.164615 1.195310 1.334516
102010072 -0.677951 -0.627400 2.354089 2.528830 21.424417 -137.217746 1.195798 1.337826
102010073 -0.679211 -0.627400 2.349250 2.524665 21.484071 -137.270770 1.196285 1.341141
102010074 -0.680471 -0.627400 2.344411 2.520503 21.543939 -137.323689 1.196773 1.344462
102010075 -0.681731 -0.627400 2.339573 2.516344 21.604021 -137.376501 1.197260 1.347789
102010076 -0.682991 -0.627400 2.334734 2.512188 21.664319 -137.429208 1.197747 1.351122
102010077 -0.684251 -0.627400 2.329895 2.508035 21.724833 -137.481809 1.198233 1.354461
102010078 -0.685511 -0.627400 2.325057 2.503886 21.785564 -137.534306 1.198720 1.357806
102010079 -0.686770 -0.627400 2.320218 2.499739 21.846514 -137.586697 1.199205 1.361157
102010080 -0.688030 -0.627400 2.315379 2.495596 21.907683 -137.638984 1.199691 1.364514
102010081 -0.689290 -0.627400 2.310541 2.491455 21.969071 -137.691167 1.200176 1.367877
102010082 -0.690550 -0.627400 2.305702 2.487318 22.030680 -137.743245 1.200660 1.371247
102010083 -0.691810 -0.627400 2.300863 2.483184 22.092511 -137.795219 1.201144 1.374623
102010084 -0.693070 -0.627400 2.296025 2.479053 22.154565 -137.847089 1.201628 1.378004
102010085 -0.694329 -0.627400 2.291186 2.474926 22.216842 -137.898856 1.202111 1.381392
102010086 -0.695589 -0.627400 2.286347 2.470801 22.279343 -137.950520 1.202593 1.384787
102010087 -0.696849 -0.627400 2.281508 2.466680 22.342070 -138.002080 1.203075 1.388187
102010088 -0.698109 -0.627400 2.276670 2.462562 22.405022 -138.053538 1.203556 1.391594
102010089 -0.699369 -0.627400 2.271831 2.458448 22.468202 -138.104893 1.204037 1.395006
102010090 -0.700629 -0.627400 2.266992 2.454336 22.531610 -138.156146 1.204517 1.398426
102010091 -0.701889 -0.627400 2.262154 2.450228 22.595247 -138.207296 1.204996 1.401851
102010092 -0.703148 -0.627400 2.257315 2.446123 22.659113 -138.258344 1.205475 1.405283
102010093 -0.704408 -0.627400 2.252476 2.442022 22.723211 -138.309291 1.205953 1.408721
102010094 -0.705668 -0.627400 2.247638 2.437924 22.787540 -138.360136 1.206430 1.412166
102010095 -0.706928 -0.627400 2.242799 2.433829 22.852102 -138.410880 1.206907 1.415617
102010096 -0.708188 -0.627400 2.237960 2.429738 22.916897 -138.461523 1.207382 1.419074
102010097 -0.709448 -0.627400 2.233122 2.425650 22.981927 -138.512065 1.207857 1.422538
102010098 -0.710708 -0.627400 2.228283 2.421566 23.047192 -138.562506 1.208331 1.426008
102010099 -0.711967 -0.627400 2.223444 2.417485 23.112694 -138.612847 1.208804 1.429484
102010100 -0.713227 -0.627400 2.218606 2.413407 23.178433 -138.663088 1.209277 1.432967
102010101 -0.588502 -0.601000 2.697635 2.825733 17.318040 -134.398030 1.143083 1.143161
102010102 -0.589762 -0.601000 2.692796 2.821377 17.364389 -134.459281 1.143513 1.146133
102010103 -0.591022 -0.601000 2.687957 2.817024 17.410899 -134.520403 1.143944 1.149109
102010104 -0.592282 -0.601000 2.683119 2.812672 17.457572 -134.581398 1.144376 1.152090
102010105 -0.593542 -0.601000 2.678280 2.808323 17.504408 -134.642265 1.144809 1.155076
102010106 -0.594801 -0.601000 2.673441 2.803975 17.551407 -134.703004 1.145242 1.158066
102010107 -0.596061 -0.601000 2.668603 2.799630 17.598571 -134.763616 1.145676 1.161060
102010108 -0.597321 -0.601000 2.663764 2.795287 17.645901 -134.824102 1.146111 1.164059
102010109 -0.598581 -0.601000 2.658925 2.790947 17.693396 -134.884461 1.146546 1.167063
102010110 -0.599841 -0.601000 2.654087 2.786608 17.741057 -134.944693 1.146982 1.170071
102010111 -0.601101 -0.601000 2.649248 2.782272 17.788885 -135.004799 1.147418 1.173084
102010112 -0.602361 -0.601000 2.644409 2.777938 17.836881 -135.064779 1.147855 1.176102
102010113 -0.603620 -0.601000 2.639570 2.773606 17.885045 -135.124634 1.148293 1.179125
102010114 -0.604880 -0.601000 2.634732 2.769277 17.933378 -135.184363 1.148731 1.182152
102010115 -0.606140 -0.601000 2.629893 2.764949 17.981880 -135.243968 1.149170 1.185183
102010116 -0.607400 -0.601000 2.625054 2.760624 18.030553 -135.303447 1.149610 1.188220
102010117 -0.608660 -0.601000 2.620216 2.756302 18.079397 -135.362802 1.150050 1.191261
102010118 -0.609920 -0.601000 2.615377 2.751981 18.128412 -135.422033 1.150491 1.194308
102010119 -0.611179 -0.601000 2.610538 2.747663 18.177599 -135.481139 1.150932 1.197359
102010120 -0.612439 -0.601000 2.605700 2.743347 18.226959 -135.540122 1.151374 1.200415
102010121 -0.613699 -0.601000 2.600861 2.739034 18.276493 -135.598982 1.151816 1.203475
102010122 -0.614959 -0.601000 2.596022 2.734723 18.326201 -135.657718 1.152259 1.206541
102010123 -0.616219 -0.601000 2.591184 2.730414 18.376084 -135.716331 1.152703 1.209612
102010124 -0.617479 -0.601000 2.586345 2.726107 18.426142 -135.774821 1.153147 1.212687
102010125 -0.618739 -0.601000 2.581506 2.721803 18.476377 -135.833189 1.153591 1.215768
102010126 -0.619998 -0.601000 2.576668 2.717502 18.526789 -135.891435 1.154036 1.218853
102010127 -0.621258 -0.601000 2.571829 2.713202 18.577378 -135.949559 1.154482 1.221944
102010128 -0.622518 -0.601000 2.566990 2.708906 18.628146 -136.007562 1.154928 1.225039
102010129 -0.623778 -0.601000 2.562152 2.704611 18.679092 -136.065442 1.155375 1.228140
102010130 -0.625038 -0.601000 2.557313 2.700319 18.730219 -136.123202 1.155822 1.231246
102010131 -0.626298 -0.601000 2.552474 2.696029 18.781525 -136.180841 1.156270 1.234356
102010132 -0.627558 -0.601000 2.547636 2.691742 18.833013 -136.238360 1.156718 1.237472
102010133 -0.628817 -0.601000 2.542797 2.687458 18.884683 -136.295758 1.157167 1.240593
