# pixelID   x   y   z   l2  two_theta   azimuthal   polar_width azimuthal_width
109010001 0.679849 -0.413400 -0.994214 1.273403 141.329623 -31.302804 1.654851 3.126415
109010002 0.683300 -0.413400 -0.990596 1.272431 141.124089 -31.174145 1.646928 3.132648
109010003 0.686752 -0.413400 -0.986979 1.271477 140.918104 -31.046434 1.638998 3.138800
109010004 0.690203 -0.413400 -0.983361 1.270543 140.711674 -30.919662 1.631063 3.144870
109010005 0.693655 -0.413400 -0.979744 1.269628 140.504807 -30.793820 1.623122 3.150860
109010006 0.697107 -0.413400 -0.976126 1.268732 140.297509 -30.668898 1.615176 3.156769
109010007 0.700558 -0.413400 -0.972509 1.267854 140.089789 -30.544888 1.607224 3.162596
109010008 0.704010 -0.413400 -0.968891 1.266996 139.881653 -30.421781 1.599267 3.168343
109010009 0.707462 -0.413400 -0.965274 1.266157 139.673109 -30.299569 1.591306 3.174009
109010010 0.710913 -0.413400 -0.961656 1.265338 139.464163 -30.178242 1.583340 3.179593
109010011 0.714365 -0.413400 -0.958039 1.264537 139.254824 -30.057793 1.575369 3.185097
109010012 0.717816 -0.413400 -0.954421 1.263756 139.045099 -29.938212 1.567395 3.190521
109010013 0.721268 -0.413400 -0.950804 1.262994 138.834994 -29.819492 1.559416 3.195863
109010014 0.724720 -0.413400 -0.947186 1.262252 138.624518 -29.701624 1.551434 3.201125
109010015 0.728171 -0.413400 -0.943569 1.261529 138.413678 -29.584601 1.543448 3.206306
109010016 0.731623 -0.413400 -0.939951 1.260825 138.202481 -29.468413 1.535459 3.211406
109010017 0.735074 -0.413400 -0.936334 1.260141 137.990936 -29.353053 1.527467 3.216426
109010018 0.738526 -0.413400 -0.932716 1.259476 137.779049 -29.238513 1.519473 3.221365
109010019 0.741978 -0.413400 -0.929099 1.258831 137.566829 -29.124786 1.511476 3.226223
109010020 0.745429 -0.413400 -0.925481 1.258205 137.354282 -29.011863 1.503477 3.231001
109010021 0.748881 -0.413400 -0.921864 1.257599 137.141417 -28.899737 1.495476 3.235699
109010022 0.752333 -0.413400 -0.918246 1.257012 136.928242 -28.788401 1.487474 3.240317
109010023 0.755784 -0.413400 -0.914629 1.256445 136.714763 -28.677846 1.479470 3.244854
109010024 0.759236 -0.413400 -0.911011 1.255898 136.500989 -28.568066 1.471465 3.249311
109010025 0.762687 -0.413400 -0.907394 1.255370 136.286928 -28.459054 1.463459 3.253687
109010026 0.766139 -0.413400 -0.903776 1.254862 136.072587 -28.350801 1.455453 3.257984
109010027 0.769591 -0.413400 -0.900159 1.254374 135.857975 -28.243301 1.447447 3.262200
