# pixelID   x   y   z   l2  two_theta   azimuthal   polar_width azimuthal_width
112030001 1.212052 -0.199400 1.324417 1.806353 42.844723 -9.342293 0.437046 2.486013
112030002 1.210677 -0.199400 1.329224 1.808960 42.709671 -9.352719 0.437206 2.482366
112030003 1.209302 -0.199400 1.334031 1.811577 42.575009 -9.363167 0.437363 2.478716
112030004 1.207927 -0.199400 1.338838 1.814204 42.440737 -9.373639 0.437514 2.475062
112030005 1.206551 -0.199400 1.343645 1.816840 42.306855 -9.384134 0.437662 2.471405
112030006 1.205176 -0.199400 1.348452 1.819487 42.173363 -9.394652 0.437805 2.467745
112030007 1.203801 -0.199400 1.353260 1.822144 42.040260 -9.405194 0.437943 2.464082
112030008 1.202425 -0.199400 1.358067 1.824810 41.907547 -9.415759 0.438078 2.460416
112030009 1.201050 -0.199400 1.362874 1.827486 41.775222 -9.426347 0.438208 2.456747
112030010 1.199675 -0.199400 1.367681 1.830172 41.643287 -9.436960 0.438334 2.453076
112030011 1.198299 -0.199400 1.372488 1.832868 41.511739 -9.447596 0.438456 2.449402
112030012 1.196924 -0.199400 1.377295 1.835573 41.380580 -9.458255 0.438574 2.445726
112030013 1.195549 -0.199400 1.382102 1.838288 41.249808 -9.468939 0.438687 2.442048
112030014 1.194173 -0.199400 1.386909 1.841013 41.119424 -9.479646 0.438797 2.438368
112030015 1.192798 -0.199400 1.391717 1.843747 40.989426 -9.490378 0.438902 2.434685
112030016 1.191423 -0.199400 1.396524 1.846490 40.859816 -9.501134 0.439004 2.431001
112030017 1.190047 -0.199400 1.401331 1.849243 40.730591 -9.511913 0.439102 2.427316
112030018 1.188672 -0.199400 1.406138 1.852006 40.601753 -9.522718 0.439196 2.423628
112030019 1.187297 -0.199400 1.410945 1.854778 40.473300 -9.533546 0.439286 2.419939
112030020 1.185921 -0.199400 1.415752 1.857559 40.345231 -9.544399 0.439372 2.416249
112030021 1.184546 -0.199400 1.420559 1.860349 40.217548 -9.555276 0.439455 2.412558
112030022 1.183171 -0.199400 1.425366 1.863149 40.090248 -9.566178 0.439534 2.408865
112030023 1.181795 -0.199400 1.430174 1.865957 39.963332 -9.577105 0.439609 2.405172
112030024 1.180420 -0.199400 1.434981 1.868775 39.836800 -9.588056 0.439681 2.401477
112030025 1.179045 -0.199400 1.439788 1.871602 39.710650 -9.599032 0.439749 2.397782
112030026 1.177669 -0.199400 1.444595 1.874439 39.584882 -9.610034 0.439813 2.394086
112030027 1.176294 -0.199400 1.449402 1.877284 39.459496 -9.621060 0.439874 2.390389
112030028 1.174919 -0.199400 1.454209 1.880138 39.334491 -9.632111 0.439932 2.386692
112030029 1.173543 -0.199400 1.459016 1.883001 39.209866 -9.643187 0.439986 2.382995
112030030 1.172168 -0.199400 1.463824 1.885873 39.085622 -9.654289 0.440036 2.379297
112030031 1.170793 -0.199400 1.468631 1.888754 38.961757 -9.665416 0.440084 2.375600
112030032 1.169417 -0.199400 1.473438 1.891644 38.838271 -9.676569 0.440128 2.371902
112030033 1.168042 -0.199400 1.478245 1.894542 38.715163 -9.687747 0.440169 2.368204
112030034 1.166667 -0.199400 1.483052 1.897450 38.592433 -9.698950 0.440206 2.364506
112030035 1.165291 -0.199400 1.487859 1.900366 38.470081 -9.710180 0.440241 2.360809
112030036 1.163916 -0.199400 1.492666 1.903290 38.348104 -9.721435 0.440272 2.357112
112030037 1.162541 -0.199400 1.497473 1.906223 38.226504 -9.732716 0.440300 2.353415
112030038 1.161165 -0.199400 1.502281 1.909165 38.105279 -9.744023 0.440325 2.349719
112030039 1.159790 -0.199400 1.507088 1.912116 37.984429 -9.755356 0.440347 2.346023
112030040 1.158415 -0.199400 1.511895 1.915075 37.863952 -9.766715 0.440366 2.342329
112030041 1.157039 -0.199400 1.516702 1.918042 37.743849 -9.778100 0.440382 2.338635
112030042 1.155664 -0.199400 1.521509 1.921018 37.624119 -9.789512 0.440395 2.334942
112030043 1.154289 -0.199400 1.526316 1.924002 37.504760 -9.800950 0.440405 2.331250
112030044 1.152913 -0.199400 1.531123 1.926995 37.385773 -9.812414 0.440413 2.327559
112030045 1.151538 -0.199400 1.535930 1.929996 37.267157 -9.823905 0.440417 2.323869
112030046 1.150163 -0.199400 1.540738 1.933005 37.148910 -9.835423 0.440419 2.320180
112030047 1.148788 -0.199400 1.545545 1.936022 37.031033 -9.846968 0.440418 2.316493
112030048 1.147412 -0.199400 1.550352 1.939048 36.913524 -9.858539 0.440414 2.312807
112030049 1.146037 -0.199400 1.555159 1.942081 36.796383 -9.870138 0.440408 2.309123
112030050 1.144662 -0.199400 1.559966 1.945123 36.679609 -9.881763 0.440399 2.305441
112030051 1.143286 -0.199400 1.564773 1.948173 36.563201 -9.893416 0.440388 2.301760
112030052 1.141911 -0.199400 1.569580 1.951231 36.447159 -9.905096 0.440373 2.298080
112030053 1.140536 -0.199400 1.574387 1.954297 36.331481 -9.916803 0.440357 2.294403
112030054 1.139160 -0.199400 1.579195 1.957371 36.216168 -9.928537 0.440338 2.290728
112030055 1.137785 -0.199400 1.584002 1.960453 36.101217 -9.940299 0.440316 2.287054
112030056 1.136410 -0.199400 1.588809 1.963543 35.986629 -9.952089 0.440292 2.283383
112030057 1.135034 -0.199400 1.593616 1.966641 35.872403 -9.963907 0.440266 2.279714
112030058 1.133659 -0.199400 1.598423 1.969746 35.758538 -9.975752 0.440237 2.276047
112030059 1.132284 -0.199400 1.603230 1.972859 35.645033 -9.987625 0.440206 2.272382
112030060 1.130908 -0.199400 1.608037 1.975980 35.531887 -9.999526 0.440173 2.268720
112030061 1.129533 -0.199400 1.612844 1.979109 35.419099 -10.011456 0.440137 2.265060
112030062 1.128158 -0.199400 1.617652 1.982245 35.306670 -10.023413 0.440099 2.261403
112030063 1.126782 -0.199400 1.622459 1.985389 35.194597 -10.035399 0.440059 2.257748
112030064 1.125407 -0.199400 1.627266 1.988541 35.082880 -10.047413 0.440017 2.254096
112030065 1.124032 -0.199400 1.632073 1.991700 34.971518 -10.059456 0.439973 2.250447
112030066 1.122656 -0.199400 1.636880 1.994867 34.860510 -10.071527 0.439926 2.246801
112030067 1.121281 -0.199400 1.641687 1.998041 34.749856 -10.083627 0.439878 2.243157
112030068 1.119906 -0.199400 1.646494 2.001223 34.639555 -10.095756 0.439828 2.239516
112030069 1.118530 -0.199400 1.651301 2.004412 34.529605 -10.107914 0.439775 2.235879
112030070 1.117155 -0.199400 1.656109 2.007608 34.420007 -10.120101 0.439721 2.232244
112030071 1.115780 -0.199400 1.660916 2.010812 34.310758 -10.132317 0.439664 2.228612
112030072 1.114404 -0.199400 1.665723 2.014023 34.201859 -10.144562 0.439606 2.224984
112030073 1.113029 -0.199400 1.670530 2.017242 34.093308 -10.156836 0.439546 2.221359
112030074 1.111654 -0.199400 1.675337 2.020467 33.985104 -10.169140 0.439484 2.217737
