# pixelID   x   y   z   l2  two_theta   azimuthal   polar_width azimuthal_width
103010001 -0.943110 -0.662731 1.767534 2.110176 33.109969 -144.903982 1.622327 2.064227
103010002 -0.944485 -0.662731 1.762726 2.106768 33.207023 -144.943248 1.623053 2.067992
103010003 -0.945861 -0.662731 1.757919 2.103365 33.304403 -144.982439 1.623771 2.071760
103010004 -0.947236 -0.662731 1.753112 2.099969 33.402111 -145.021553 1.624480 2.075533
103010005 -0.948611 -0.662731 1.748305 2.096580 33.500147 -145.060590 1.625180 2.079310
103010006 -0.949987 -0.662731 1.743498 2.093197 33.598513 -145.099552 1.625870 2.083090
103010007 -0.951362 -0.662731 1.738691 2.089820 33.697210 -145.138438 1.626552 2.086875
103010008 -0.952737 -0.662731 1.733884 2.086450 33.796237 -145.177248 1.627224 2.090664
103010009 -0.954113 -0.662731 1.729077 2.083086 33.895597 -145.215983 1.627887 2.094456
103010010 -0.955488 -0.662731 1.724269 2.079729 33.995290 -145.254642 1.628540 2.098253
103010011 -0.956863 -0.662731 1.719462 2.076379 34.095317 -145.293227 1.629183 2.102053
103010012 -0.958239 -0.662731 1.714655 2.073035 34.195679 -145.331736 1.629817 2.105857
103010013 -0.959614 -0.662731 1.709848 2.069698 34.296377 -145.370171 1.630440 2.109665
103010014 -0.960989 -0.662731 1.705041 2.066368 34.397413 -145.408531 1.631054 2.113476
103010015 -0.962365 -0.662731 1.700234 2.063045 34.498785 -145.446817 1.631657 2.117291
103010016 -0.963740 -0.662731 1.695427 2.059728 34.600497 -145.485029 1.632250 2.121110
103010017 -0.965115 -0.662731 1.690620 2.056418 34.702549 -145.523167 1.632833 2.124932
103010018 -0.966491 -0.662731 1.685812 2.053115 34.804940 -145.561231 1.633405 2.128758
103010019 -0.967866 -0.662731 1.681005 2.049818 34.907674 -145.599222 1.633966 2.132587
103010020 -0.969241 -0.662731 1.676198 2.046529 35.010750 -145.637139 1.634517 2.136419
103010021 -0.970617 -0.662731 1.671391 2.043247 35.114169 -145.674983 1.635056 2.140255
103010022 -0.971992 -0.662731 1.666584 2.039971 35.217932 -145.712753 1.635585 2.144094
103010023 -0.973367 -0.662731 1.661777 2.036703 35.322041 -145.750451 1.636102 2.147937
103010024 -0.974742 -0.662731 1.656970 2.033441 35.426495 -145.788076 1.636608 2.151782
103010025 -0.976118 -0.662731 1.652163 2.030187 35.531297 -145.825629 1.637102 2.155631
103010026 -0.977493 -0.662731 1.647355 2.026940 35.636446 -145.863109 1.637584 2.159483
103010027 -0.978868 -0.662731 1.642548 2.023700 35.741944 -145.900517 1.638055 2.163338
103010028 -0.980244 -0.662731 1.637741 2.020467 35.847791 -145.937853 1.638514 2.167196
103010029 -0.981619 -0.662731 1.632934 2.017241 35.953989 -145.975117 1.638961 2.171056
103010030 -0.982994 -0.662731 1.628127 2.014023 36.060538 -146.012310 1.639396 2.174920
103010031 -0.984370 -0.662731 1.623320 2.010812 36.167440 -146.049431 1.639818 2.178786
103010032 -0.985745 -0.662731 1.618513 2.007608 36.274694 -146.086480 1.640228 2.182655
103010033 -0.987120 -0.662731 1.613706 2.004411 36.382302 -146.123459 1.640625 2.186527
103010034 -0.988496 -0.662731 1.608898 2.001222 36.490265 -146.160367 1.641010 2.190402
103010035 -0.989871 -0.662731 1.604091 1.998040 36.598584 -146.197204 1.641381 2.194279
103010036 -0.991246 -0.662731 1.599284 1.994866 36.707259 -146.233970 1.641740 2.198158
103010037 -0.992622 -0.662731 1.594477 1.991700 36.816292 -146.270666 1.642085 2.202040
103010038 -0.993997 -0.662731 1.589670 1.988540 36.925682 -146.307291 1.642417 2.205924
103010039 -0.995372 -0.662731 1.584863 1.985389 37.035432 -146.343847 1.642736 2.209811
103010040 -0.996748 -0.662731 1.580056 1.982245 37.145541 -146.380332 1.643040 2.213700
103010041 -0.998123 -0.662731 1.575248 1.979108 37.256011 -146.416748 1.643331 2.217591
103010042 -0.999498 -0.662731 1.570441 1.975980 37.366842 -146.453094 1.643609 2.221484
103010043 -1.000874 -0.662731 1.565634 1.972859 37.478035 -146.489371 1.643872 2.225379
103010044 -1.002249 -0.662731 1.560827 1.969745 37.589592 -146.525578 1.644120 2.229276
103010045 -1.003624 -0.662731 1.556020 1.966640 37.701512 -146.561717 1.644355 2.233175
103010046 -1.005000 -0.662731 1.551213 1.963542 37.813797 -146.597786 1.644575 2.237076
103010047 -1.006375 -0.662731 1.546406 1.960452 37.926447 -146.633787 1.644780 2.240978
103010048 -1.007750 -0.662731 1.541599 1.957370 38.039464 -146.669719 1.644970 2.244882
103010049 -1.009126 -0.662731 1.536791 1.954297 38.152847 -146.705583 1.645145 2.248788
103010050 -1.010501 -0.662731 1.531984 1.951231 38.266598 -146.741379 1.645306 2.252695
103010051 -1.011876 -0.662731 1.527177 1.948173 38.380718 -146.777106 1.645450 2.256604
103010052 -1.013252 -0.662731 1.522370 1.945123 38.495206 -146.812766 1.645580 2.260514
103010053 -1.014627 -0.662731 1.517563 1.942081 38.610065 -146.848358 1.645693 2.264425
103010054 -1.016002 -0.662731 1.512756 1.939047 38.725294 -146.883882 1.645791 2.268337
103010055 -1.017378 -0.662731 1.507949 1.936021 38.840895 -146.919339 1.645873 2.272251
103010056 -1.018753 -0.662731 1.503142 1.933004 38.956868 -146.954729 1.645939 2.276165
103010057 -1.020128 -0.662731 1.498334 1.929995 39.073213 -146.990051 1.645988 2.280081
103010058 -1.021504 -0.662731 1.493527 1.926994 39.189933 -147.025307 1.646022 2.283997
103010059 -1.022879 -0.662731 1.488720 1.924001 39.307026 -147.060496 1.646038 2.287915
103010060 -1.024254 -0.662731 1.483913 1.921017 39.424494 -147.095618 1.646038 2.291832
103010061 -1.025630 -0.662731 1.479106 1.918041 39.542338 -147.130674 1.646020 2.295751
103010062 -1.027005 -0.662731 1.474299 1.915074 39.660558 -147.165664 1.645986 2.299670
103010063 -1.028380 -0.662731 1.469492 1.912115 39.779155 -147.200587 1.645934 2.303589
103010064 -1.029756 -0.662731 1.464685 1.909165 39.898129 -147.235445 1.645865 2.307509
103010065 -1.031131 -0.662731 1.459877 1.906223 40.017482 -147.270237 1.645779 2.311429
103010066 -1.032506 -0.662731 1.455070 1.903289 40.137214 -147.304963 1.645674 2.315349
103010067 -1.033882 -0.662731 1.450263 1.900365 40.257325 -147.339624 1.645552 2.319269
103010068 -1.035257 -0.662731 1.445456 1.897449 40.377816 -147.374219 1.645411 2.323189
103010069 -1.036632 -0.662731 1.440649 1.894542 40.498687 -147.408750 1.645252 2.327109
103010070 -1.038007 -0.662731 1.435842 1.891643 40.619940 -147.443215 1.645075 2.331028
103010071 -1.039383 -0.662731 1.431035 1.888753 40.741575 -147.477616 1.644879 2.334948
103010072 -1.040758 -0.662731 1.426228 1.885872 40.863592 -147.511952 1.644665 2.338866
103010073 -1.042133 -0.662731 1.421420 1.883000 40.985992 -147.546223 1.644431 2.342785
103010074 -1.043509 -0.662731 1.416613 1.880137 41.108776 -147.580430 1.644178 2.346702
103010075 -1.044884 -0.662731 1.411806 1.877283 41.231943 -147.614573 1.643906 2.350619
103010076 -1.046259 -0.662731 1.406999 1.874438 41.355496 -147.648652 1.643614 2.354535
103010077 -1.047635 -0.662731 1.402192 1.871602 41.479433 -147.682666 1.643303 2.358450
103010078 -1.049010 -0.662731 1.397385 1.868775 41.603756 -147.716618 1.642972 2.362364
103010079 -1.050385 -0.662731 1.392578 1.865957 41.728465 -147.750505 1.642621 2.366277
103010080 -1.051761 -0.662731 1.387770 1.863148 41.853561 -147.784329 1.642250 2.370189
103010081 -1.053136 -0.662731 1.382963 1.860348 41.979044 -147.818090 1.641858 2.374099
103010082 -1.054511 -0.662731 1.378156 1.857558 42.104914 -147.851788 1.641446 2.378007
103010083 -1.055887 -0.662731 1.373349 1.854777 42.231172 -147.885423 1.641013 2.381914
103010084 -1.057262 -0.662731 1.368542 1.852005 42.357818 -147.918995 1.640559 2.385820
103010085 -1.058637 -0.662731 1.363735 1.849243 42.484854 -147.952505 1.640084 2.389723
103010086 -1.060013 -0.662731 1.358928 1.846490 42.612278 -147.985952 1.639588 2.393624
103010087 -1.061388 -0.662731 1.354121 1.843746 42.740093 -148.019336 1.639071 2.397524
103010088 -1.062763 -0.662731 1.349313 1.841012 42.868297 -148.052659 1.638532 2.401421
103010089 -1.064139 -0.662731 1.344506 1.838287 42.996891 -148.085919 1.637971 2.405316
103010090 -1.065514 -0.662731 1.339699 1.835572 43.125876 -148.119117 1.637388 2.409208
103010091 -1.066889 -0.662731 1.334892 1.832867 43.255253 -148.152254 1.636783 2.413098
103010092 -1.068265 -0.662731 1.330085 1.830171 43.385020 -148.185329 1.636155 2.416985
103010093 -1.069640 -0.662731 1.325278 1.827486 43.515179 -148.218343 1.635506 2.420869
