# pixelID   x   y   z   l2  two_theta   azimuthal   polar_width azimuthal_width
110040001 1.103668 -0.092400 -0.299709 1.147364 105.142164 -4.785692 0.338129 3.944958
110040002 1.104844 -0.092400 -0.294849 1.147237 104.892594 -4.780620 0.336697 3.945418
110040003 1.106020 -0.092400 -0.289989 1.147132 104.642974 -4.775559 0.335255 3.945803
110040004 1.107196 -0.092400 -0.285130 1.147049 104.393312 -4.770509 0.333803 3.946113
110040005 1.108373 -0.092400 -0.280270 1.146987 104.143619 -4.765469 0.332341 3.946348
110040006 1.109549 -0.092400 -0.275410 1.146947 103.893904 -4.760440 0.330869 3.946509
110040007 1.110725 -0.092400 -0.270551 1.146929 103.644175 -4.755422 0.329387 3.946594
110040008 1.111902 -0.092400 -0.265691 1.146933 103.394444 -4.750414 0.327896 3.946604
110040009 1.113078 -0.092400 -0.260831 1.146958 103.144719 -4.745416 0.326396 3.946539
110040010 1.114254 -0.092400 -0.255972 1.147006 102.895010 -4.740429 0.324887 3.946399
110040011 1.115431 -0.092400 -0.251112 1.147075 102.645326 -4.735453 0.323368 3.946185
110040012 1.116607 -0.092400 -0.246252 1.147166 102.395677 -4.730487 0.321841 3.945895
110040013 1.117783 -0.092400 -0.241393 1.147279 102.146072 -4.725531 0.320305 3.945530
110040014 1.118960 -0.092400 -0.236533 1.147413 101.896520 -4.720586 0.318761 3.945091
110040015 1.120136 -0.092400 -0.231674 1.147569 101.647032 -4.715651 0.317208 3.944577
110040016 1.121312 -0.092400 -0.226814 1.147747 101.397616 -4.710726 0.315648 3.943988
110040017 1.122489 -0.092400 -0.221954 1.147947 101.148283 -4.705811 0.314079 3.943324
110040018 1.123665 -0.092400 -0.217095 1.148169 100.899040 -4.700907 0.312503 3.942586
110040019 1.124841 -0.092400 -0.212235 1.148412 100.649899 -4.696013 0.310919 3.941774
110040020 1.126018 -0.092400 -0.207375 1.148677 100.400868 -4.691129 0.309327 3.940888
110040021 1.127194 -0.092400 -0.202516 1.148963 100.151956 -4.686255 0.307728 3.939928
110040022 1.128370 -0.092400 -0.197656 1.149272 99.903173 -4.681392 0.306123 3.938893
110040023 1.129547 -0.092400 -0.192796 1.149602 99.654528 -4.676538 0.304510 3.937786
110040024 1.130723 -0.092400 -0.187937 1.149953 99.406030 -4.671694 0.302891 3.936604
110040025 1.131899 -0.092400 -0.183077 1.150327 99.157689 -4.666861 0.301265 3.935350
