# pixelID   x   y   z   l2  two_theta   azimuthal   polar_width azimuthal_width
107030001 -0.513989 0.014600 -1.226291 1.329732 157.251203 178.372934 0.289626 3.416316
107030002 -0.508989 0.014600 -1.226291 1.327807 157.450093 178.356960 0.291328 3.421298
107030003 -0.503989 0.014600 -1.226291 1.325899 157.649555 178.340668 0.293049 3.426253
107030004 -0.498989 0.014600 -1.226291 1.324006 157.849589 178.324051 0.294790 3.431181
107030005 -0.493989 0.014600 -1.226291 1.322130 158.050191 178.307097 0.296550 3.436082
107030006 -0.488989 0.014600 -1.226291 1.320270 158.251358 178.289797 0.298332 3.440955
107030007 -0.483989 0.014600 -1.226291 1.318426 158.453090 178.272140 0.300134 3.445798
107030008 -0.478989 0.014600 -1.226291 1.316599 158.655381 178.254115 0.301959 3.450613
107030009 -0.473989 0.014600 -1.226291 1.314788 158.858231 178.235709 0.303807 3.455399
107030010 -0.468989 0.014600 -1.226291 1.312994 159.061635 178.216912 0.305677 3.460154
107030011 -0.463989 0.014600 -1.226291 1.311216 159.265592 178.197710 0.307572 3.464879
107030012 -0.458989 0.014600 -1.226291 1.309455 159.470097 178.178090 0.309492 3.469573
107030013 -0.453989 0.014600 -1.226291 1.307711 159.675149 178.158038 0.311437 3.474236
107030014 -0.448989 0.014600 -1.226291 1.305984 159.880743 178.137540 0.313409 3.478867
107030015 -0.443989 0.014600 -1.226291 1.304273 160.086876 178.116581 0.315408 3.483465
107030016 -0.438989 0.014600 -1.226291 1.302580 160.293546 178.095145 0.317436 3.488030
107030017 -0.433989 0.014600 -1.226291 1.300903 160.500748 178.073215 0.319493 3.492562
107030018 -0.428989 0.014600 -1.226291 1.299243 160.708480 178.050775 0.321580 3.497061
107030019 -0.423989 0.014600 -1.226291 1.297601 160.916738 178.027806 0.323699 3.501524
107030020 -0.418989 0.014600 -1.226291 1.295976 161.125518 178.004290 0.325850 3.505953
107030021 -0.413989 0.014600 -1.226291 1.294368 161.334816 177.980207 0.328035 3.510347
107030022 -0.408989 0.014600 -1.226291 1.292778 161.544629 177.955535 0.330255 3.514705
107030023 -0.403989 0.014600 -1.226291 1.291205 161.754953 177.930253 0.332512 3.519026
107030024 -0.398989 0.014600 -1.226291 1.289649 161.965783 177.904339 0.334806 3.523311
107030025 -0.393989 0.014600 -1.226291 1.288111 162.177117 177.877768 0.337139 3.527558
107030026 -0.388989 0.014600 -1.226291 1.286590 162.388949 177.850514 0.339514 3.531768
107030027 -0.383989 0.014600 -1.226291 1.285087 162.601275 177.822552 0.341930 3.535939
107030028 -0.378989 0.014600 -1.226291 1.283602 162.814092 177.793853 0.344391 3.540072
107030029 -0.373989 0.014600 -1.226291 1.282135 163.027395 177.764388 0.346897 3.544165
107030030 -0.368989 0.014600 -1.226291 1.280685 163.241179 177.734126 0.349452 3.548218
107030031 -0.363989 0.014600 -1.226291 1.279254 163.455441 177.703033 0.352056 3.552231
107030032 -0.358989 0.014600 -1.226291 1.277840 163.670174 177.671076 0.354712 3.556204
107030033 -0.353989 0.014600 -1.226291 1.276444 163.885375 177.638218 0.357423 3.560135
107030034 -0.348989 0.014600 -1.226291 1.275067 164.101040 177.604419 0.360190 3.564024
107030035 -0.343989 0.014600 -1.226291 1.273707 164.317162 177.569640 0.363016 3.567871
107030036 -0.338989 0.014600 -1.226291 1.272366 164.533737 177.533837 0.365904 3.571674
107030037 -0.333989 0.014600 -1.226291 1.271043 164.750760 177.496964 0.368857 3.575435
