# pixelID   x   y   z   l2  two_theta   azimuthal   polar_width azimuthal_width
107010001 -0.513989 -0.413400 -1.226291 1.392434 151.724656 -141.190360 1.941724 2.667915
107010002 -0.508989 -0.413400 -1.226291 1.390596 151.865761 -140.916544 1.956994 2.662408
107010003 -0.503989 -0.413400 -1.226291 1.388774 152.006687 -140.639467 1.972370 2.656686
107010004 -0.498989 -0.413400 -1.226291 1.386967 152.147418 -140.359084 1.987851 2.650746
107010005 -0.493989 -0.413400 -1.226291 1.385176 152.287941 -140.075349 2.003436 2.644584
107010006 -0.488989 -0.413400 -1.226291 1.383401 152.428240 -139.788216 2.019124 2.638194
107010007 -0.483989 -0.413400 -1.226291 1.381642 152.568299 -139.497637 2.034915 2.631573
107010008 -0.478989 -0.413400 -1.226291 1.379898 152.708104 -139.203567 2.050808 2.624716
107010009 -0.473989 -0.413400 -1.226291 1.378171 152.847637 -138.905958 2.066802 2.617618
107010010 -0.468989 -0.413400 -1.226291 1.376459 152.986883 -138.604760 2.082896 2.610274
107010011 -0.463989 -0.413400 -1.226291 1.374763 153.125825 -138.299927 2.099089 2.602680
107010012 -0.458989 -0.413400 -1.226291 1.373084 153.264446 -137.991409 2.115379 2.594831
107010013 -0.453989 -0.413400 -1.226291 1.371421 153.402728 -137.679158 2.131765 2.586722
107010014 -0.448989 -0.413400 -1.226291 1.369774 153.540654 -137.363124 2.148246 2.578348
107010015 -0.443989 -0.413400 -1.226291 1.368143 153.678206 -137.043257 2.164820 2.569704
107010016 -0.438989 -0.413400 -1.226291 1.366528 153.815366 -136.719509 2.181486 2.560784
107010017 -0.433989 -0.413400 -1.226291 1.364930 153.952114 -136.391828 2.198241 2.551584
107010018 -0.428989 -0.413400 -1.226291 1.363349 154.088432 -136.060164 2.215084 2.542098
107010019 -0.423989 -0.413400 -1.226291 1.361784 154.224300 -135.724468 2.232013 2.532321
107010020 -0.418989 -0.413400 -1.226291 1.360235 154.359698 -135.384688 2.249025 2.522248
107010021 -0.413989 -0.413400 -1.226291 1.358704 154.494607 -135.040774 2.266119 2.511873
