HRD Diffraction Histogram for 177-degree bank, RUN0000078
The original intensities and sigmas have been multiplied by 10000
TOF INT ERR
14133.68 2477.308157 32.082950
14144.66 2505.892284 32.322223
14155.63 2512.252948 32.504327
14166.61 2510.625707 32.537954
14177.58 2545.775043 32.840325
14188.56 2552.991614 32.841602
14199.53 2552.262845 32.908858
14210.51 2515.352652 32.703736
14221.48 2462.632733 32.270558
14232.46 2518.831394 32.799123
14243.43 2503.249462 32.457325
14254.41 2547.839289 32.896123
14265.38 2594.231346 33.001392
14276.36 2604.837031 33.366877
14287.33 2542.250371 32.771530
14298.31 2527.963201 32.570068
14309.28 2629.316545 33.422879
14320.26 3321.617085 38.056449
14331.24 2922.415475 35.450657
14342.21 2620.032443 33.449600
14353.19 2643.182434 33.778960
14364.16 2619.242185 33.481581
14375.14 2522.033698 32.768466
14386.11 2604.346031 33.321365
14397.09 2576.326110 33.085705
14408.06 3045.495373 36.391406
14419.04 3277.907592 37.918093
14430.01 2743.710378 34.371173
14440.99 2619.458553 33.382293
14451.96 2539.137747 32.786941
14462.94 2562.668506 33.067938
14473.91 2525.325252 32.555069
14484.89 2573.985169 32.925279
14495.86 2614.365790 33.430703
14506.84 2589.270762 33.232733
14517.81 2568.789575 33.163135
14528.79 2648.485180 33.784856
14539.76 2673.668592 33.936911
14550.74 2659.515777 33.722012
14561.71 3036.328948 36.483702
14572.69 4843.121060 48.195518
14583.66 3431.352585 39.118062
14594.64 2689.725258 33.971149
14605.61 2596.736820 33.380910
14616.59 2604.905890 33.316738
14627.56 2644.017716 33.527212
14638.54 2639.037127 33.710138
14649.51 2573.459464 32.777213
14660.49 3164.251735 37.471920
14671.46 4471.013740 45.776873
14682.44 3178.311743 37.359225
14693.42 2747.455151 34.229114
14704.39 2650.562655 33.661533
14715.37 2606.453764 33.475530
14726.34 2557.476449 32.904003
14737.32 2570.654140 33.041921
14748.29 2622.261349 33.454141
14759.27 2616.345214 33.462539
14770.24 2589.646310 33.136516
14781.22 2598.519172 33.360069
14792.19 2604.345780 33.289026
14803.17 2629.465644 33.372770
14814.14 2615.443808 33.353350
14825.12 2987.677396 36.153707
14836.09 4663.368831 46.969189
14847.07 3454.553699 39.304056
14858.04 2788.157269 34.825243
14869.02 2694.201514 33.956570
14879.99 2690.613853 33.848567
14890.97 2663.955638 33.620894
14901.94 2629.040543 33.582294
14912.92 2666.386725 33.746067
14923.89 2925.125582 35.795353
14934.87 5840.740923 54.654078
14945.84 5562.248852 52.888938
14956.82 3234.506747 37.820212
14967.79 2803.740349 34.814514
14978.77 2694.579184 33.894572
14989.74 2606.890985 33.254602
15000.72 2629.744024 33.616892
15011.69 2644.866011 33.521165
15022.67 2569.099356 33.126830
15033.64 2646.223417 33.613033
15044.62 2622.593125 33.318007
15055.60 2590.709079 33.155597
15066.57 2630.479940 33.396227
15077.55 2576.848768 33.162916
15088.52 2594.854702 33.249382
15099.50 2625.167361 33.541924
15110.47 3844.449517 41.882456
15121.45 3882.361402 41.949577
15132.42 2833.462478 35.045621
15143.40 2666.602801 33.903562
15154.37 2533.671815 32.629349
15165.35 2609.897089 33.493109
15176.32 2566.990843 32.875038
15187.30 2583.611100 33.135279
15198.27 2580.037220 33.042149
15209.25 2671.905231 33.763061
15220.22 3599.273957 40.248519
15231.20 3350.770534 38.685957
15242.17 2633.823684 33.486868
15253.15 2561.404067 32.917792
15264.12 2565.999577 32.868731
15275.10 2569.463929 32.874560
15286.07 2577.083396 33.245034
15297.05 2537.038592 32.923824
15308.02 2520.001472 32.685938
15319.00 2506.073636 32.602762
15329.97 2488.518260 32.390430
15340.95 2517.648076 32.513503
15351.92 2516.888709 32.522268
15362.90 2584.811987 33.240233
15373.87 2582.708262 33.339552
15384.85 2631.630263 33.682725
15395.82 2796.217498 34.747010
15406.80 4746.884866 47.927356
15417.78 4132.801582 43.929169
15428.75 2823.261379 34.876815
15439.73 2582.092931 33.083916
15450.70 2545.433967 32.951891
15461.68 2542.175485 32.887869
15472.65 2571.743196 33.052595
15483.63 2563.822816 32.893606
15494.60 2569.956149 33.092726
15505.58 2713.586706 34.411155
15516.55 4264.649238 45.365305
15527.53 7361.522846 63.309065
15538.50 3788.330159 41.662821
15549.48 2843.342733 35.315325
15560.45 2619.896613 33.418804
15571.43 2542.533421 32.993519
15582.40 2549.449871 33.089776
15593.38 2512.403815 32.859632
15604.35 2495.287622 32.707096
15615.33 2489.178702 32.671834
15626.30 2470.159103 32.383402
15637.28 2508.068051 32.516545
15648.25 2494.731408 32.514020
15659.23 2448.867217 32.323862
15670.20 2479.465161 32.610220
15681.18 2507.820172 32.821717
15692.15 2479.836757 32.624249
15703.13 2524.667964 32.781609
15714.10 3492.051187 40.190548
15725.08 5424.277733 51.924031
15736.05 3381.882952 39.051570
15747.03 2643.463370 33.772017
15758.00 2551.330662 33.133003
15768.98 2468.043198 32.464808
15779.96 2449.219501 32.335704
15790.93 2402.908767 32.016005
15801.91 2408.254000 32.036654
15812.88 2430.274812 32.147236
15823.86 2443.143505 32.416332
15834.83 2586.078432 33.460810
15845.81 3021.411206 36.483870
15856.78 2671.256639 34.132614
15867.76 2524.232549 32.971257
15878.73 2514.849544 32.925489
15889.71 2445.009477 32.523990
15900.68 2426.500261 32.195220
15911.66 2404.876178 31.991940
15922.63 2472.111285 32.827524
15933.61 2452.779739 32.483065
15944.58 2488.301623 32.609643
15955.56 2422.762243 32.387257
15966.53 2412.240051 32.021565
15977.51 2433.657570 32.381404
15988.48 2490.951502 32.987112
15999.46 2467.226357 32.905405
16010.43 2427.638656 32.251999
16021.41 2473.262618 32.786026
16032.38 2500.832177 32.934272
16043.36 2709.043944 34.378798
16054.33 4083.053936 43.771011
16065.31 3341.618913 38.940653
16076.28 2606.759847 33.657981
16087.26 2523.646483 33.226761
16098.23 2509.835209 33.211013
16109.21 2446.312505 32.479603
16120.18 2475.793262 32.626932
16131.16 2457.571615 32.509342
16142.14 2431.089114 32.286752
16153.11 2469.808032 32.696791
16164.09 2552.303210 33.502562
16175.06 3210.373050 38.419796
16186.04 6212.349462 56.995630
16197.01 4049.937936 43.737332
16207.99 2777.829391 34.829183
16218.96 2546.913466 33.232506
16229.94 2538.812291 33.275736
16240.91 2459.595351 32.794368
16251.89 2427.315815 32.327915
16262.86 2509.733824 32.886893
16273.84 2506.978659 32.967774
16284.81 2493.451702 33.102675
16295.79 2460.307234 32.462427
16306.76 2442.981516 32.576756
16317.74 2465.172607 32.761066
16328.71 2463.312476 32.787343
16339.69 2446.264758 32.628644
16350.66 2516.610223 33.296867
16361.64 2519.147278 33.247845
16372.61 2543.874408 33.545544
16383.59 2547.404708 33.583404
16394.56 2701.794001 34.769393
16405.54 5795.550287 55.374342
16416.51 6439.615263 58.524947
16427.49 3345.788458 39.099438
16438.46 2631.782161 33.644973
16449.44 2503.889701 32.896650
16460.41 2537.460511 33.459882
16471.39 2514.415304 33.391166
16482.36 2434.926903 32.619699
16493.34 2477.027604 33.039181
16504.31 2482.908326 32.827830
16515.29 2512.476444 33.212548
16526.27 2565.830094 33.604494
16537.24 2753.984334 34.995899
16548.22 4536.855954 47.175536
16559.19 3581.834236 40.849625
16570.17 2667.332956 34.261914
16581.14 2553.962999 33.718784
16592.12 2502.889478 33.050609
16603.09 2502.917771 33.225361
16614.07 2409.041145 32.449490
16625.04 2426.190174 32.460085
16636.02 2474.697737 32.787518
16646.99 2448.197032 32.863061
16657.97 2415.354102 32.355780
16668.94 2358.967683 32.022389
16679.92 2463.500655 32.957905
16690.89 2453.676591 33.029133
16701.87 2407.319245 32.498547
16712.84 2460.966596 32.777226
16723.82 2427.378241 32.565929
16734.79 2415.662729 32.557096
16745.77 2412.344742 32.450197
16756.74 2463.652075 33.038540
16767.72 2447.031387 32.847437
16778.69 3431.993522 40.343374
16789.67 8200.576335 68.978296
16800.64 5148.901927 51.331131
16811.62 2964.955224 36.760101
16822.59 2574.283117 33.659954
16833.57 2477.192343 33.102884
16844.54 2423.754866 32.751411
16855.52 2422.446951 32.861133
16866.49 2364.287367 32.161683
16877.47 2362.128235 32.281873
16888.45 2413.837076 32.759385
16899.42 2394.713840 32.352582
16910.40 2490.314603 33.408476
16921.37 2540.232102 33.688794
16932.35 4707.690687 48.880961
16943.32 6897.923103 61.583863
16954.30 3638.243164 41.471704
16965.27 2682.117596 34.601812
16976.25 2505.656179 33.564334
16987.22 2416.779149 32.721742
16998.20 2408.871197 32.702817
17009.17 2412.351374 32.768193
17020.15 2352.984861 32.076186
17031.12 2376.900449 32.436902
17042.10 2387.133342 32.428749
17053.07 2452.009890 33.178178
17064.05 2356.193210 32.277311
17075.02 2377.204718 32.400219
17086.00 2385.939423 32.673058
17096.97 2447.289632 33.032047
17107.95 2338.269369 31.940888
17118.92 2386.667480 32.512964
17129.90 2405.570529 32.879047
17140.87 2365.542702 32.331522
17151.85 2419.253528 32.842643
17162.82 2423.259296 32.808398
17173.80 2384.248168 32.394199
17184.77 2589.459530 34.185719
17195.75 3682.486900 41.898905
17206.72 3107.654721 37.966414
17217.70 2556.452996 34.129447
17228.67 2411.010564 32.709305
17239.65 2448.011979 33.059582
17250.63 2486.580005 33.447827
17261.60 2400.078743 32.665267
17272.58 2487.550393 33.255895
17283.55 2455.420115 33.137384
17294.53 2515.536444 33.687790
17305.50 2449.975610 32.952096
17316.48 2462.388012 33.201743
17327.45 2491.049844 33.537213
17338.43 2500.174831 33.433233
17349.40 3470.824513 40.824521
17360.38 5144.192674 51.258064
17371.35 3331.457218 39.590834
17382.33 2665.795694 34.949016
17393.30 2559.895006 34.114215
17404.28 2428.929915 33.285503
17415.25 2440.257050 33.227954
17426.23 2418.371131 32.866805
17437.20 2432.506781 33.124907
17448.18 2423.421713 33.017511
17459.15 2443.318726 33.293018
17470.13 2525.624666 33.738045
17481.10 2403.143799 32.617622
17492.08 2414.181824 32.940750
17503.05 2429.252208 33.098367
17514.03 2425.680180 33.115210
17525.00 2413.925622 33.136606
17535.98 2499.626371 33.695822
17546.95 2416.053095 32.859311
17557.93 2439.601476 33.246568
