HRD Diffraction Histogram for 177-degree bank, RUN0000078
The original intensities and sigmas have been multiplied by 10000
TOF INT ERR
9403.39 2806.071122 44.187608
9414.37 2831.518631 44.180547
9425.34 2744.942960 43.716202
9436.32 2857.246883 44.475822
9447.29 2830.887359 44.049107
9458.27 2839.297415 44.327766
9469.24 2913.193451 44.752989
9480.22 2785.641453 43.172788
9491.19 2752.875420 43.097170
9502.17 2698.348943 42.171861
9513.14 2750.048598 42.985976
9524.12 2857.947126 44.114031
9535.09 2708.270787 42.389568
9546.07 2793.741965 42.935715
9557.05 2823.656585 43.579567
9568.02 2740.376330 42.510361
9579.00 2715.237870 42.429762
9589.97 2729.481660 42.700405
9600.95 2698.508951 42.085603
9611.92 2745.766640 42.541955
9622.90 2725.775661 41.852995
9633.87 2689.391005 41.564529
9644.85 2762.655463 42.382804
9655.82 2793.434798 42.784740
9666.80 2874.497251 43.594258
9677.77 2801.886621 42.393438
9688.75 2692.781347 41.224903
9699.72 2780.108888 42.300260
9710.70 2824.527086 42.672902
9721.67 2720.914530 41.575814
9732.65 2758.404233 41.955331
9743.62 2763.719270 42.247326
9754.60 2735.455669 41.520680
9765.57 2777.687306 41.700090
9776.55 2905.110963 43.343046
9787.52 2870.261352 43.223846
9798.50 2798.388660 41.612806
9809.47 2825.267758 42.179884
9820.45 2854.619471 42.213428
9831.42 2770.220635 41.409807
9842.40 2708.389310 41.079979
9853.37 2731.119691 40.976397
9864.35 2769.287539 41.180564
9875.32 2698.505298 40.527441
9886.30 2762.169705 41.195213
9897.27 2878.848452 42.305453
9908.25 2845.119423 41.758713
9919.22 2833.321817 41.291015
9930.20 2911.382407 42.109719
9941.18 2850.421207 41.471609
9952.15 2742.000290 40.277990
9963.13 2761.678958 40.735496
9974.10 2826.779108 41.425810
9985.08 2886.282195 41.914211
9996.05 2828.009318 41.068377
10007.03 2781.661172 40.633922
10018.00 2863.788606 41.650683
10028.98 2741.872842 40.274566
10039.95 2756.470857 40.418352
10050.93 2786.720614 40.718650
10061.90 2777.281431 40.384575
10072.88 2867.309493 41.240686
10083.85 2814.056758 40.822574
10094.83 2834.029431 40.922000
10105.80 2839.810445 40.748779
10116.78 2820.258672 40.748400
10127.75 2809.368164 40.303612
10138.73 2693.970758 39.149037
10149.70 2881.534641 41.102825
10160.68 2841.833633 40.484583
10171.65 2828.612696 40.682567
10182.63 2808.706146 40.150809
10193.60 2774.937661 39.707710
10204.58 2803.390775 40.043084
10215.55 2831.434250 40.468714
10226.53 2872.796119 40.763392
10237.50 2909.116055 40.794541
10248.48 2866.378046 40.227866
10259.45 2845.627603 40.257969
10270.43 2962.110806 41.169904
10281.40 2941.135362 40.854976
10292.38 2807.242834 39.749782
10303.36 2864.604646 40.641768
10314.33 2862.447258 40.377172
10325.31 2829.182239 39.722080
10336.28 2878.938337 39.962696
10347.26 2889.300223 40.439377
10358.23 2761.791498 39.442116
10369.21 2842.448038 39.815039
10380.18 2773.323269 38.915738
10391.16 2796.744713 38.880359
10402.13 2824.584574 39.684061
10413.11 2790.504090 39.383352
10424.08 2886.094215 39.852724
10435.06 2810.686693 39.139979
10446.03 2813.879418 39.250504
10457.01 2917.309114 40.078091
10467.98 3004.394577 40.985481
10478.96 2775.270990 38.816764
10489.93 2837.233503 39.542296
10500.91 2760.712650 38.751178
10511.88 2802.057394 39.169760
10522.86 2865.598712 39.437158
10533.83 2903.630278 39.571711
10544.81 2715.220646 38.048495
10555.78 2873.916187 39.434474
10566.76 2763.374985 38.604645
10577.73 2771.791603 38.783941
10588.71 2699.399259 38.093231
10599.68 2725.878434 38.108060
10610.66 2789.673165 38.581167
10621.63 2793.447626 38.801642
10632.61 2697.727641 37.744383
10643.58 2725.626574 37.933905
10654.56 2898.490660 39.255729
10665.54 2828.621890 38.494103
10676.51 2756.378644 38.036471
10687.49 2745.123027 37.975181
10698.46 2710.422051 37.676899
10709.44 2749.966573 37.589080
10720.41 2983.247176 39.677425
10731.39 2931.625919 39.236341
10742.36 2824.436144 38.468071
10753.34 2831.317639 38.123359
10764.31 2879.264865 38.628381
10775.29 2707.722268 37.154188
10786.26 2722.126097 37.621935
10797.24 2758.675172 37.914357
10808.21 2720.288170 37.279037
10819.19 2800.267091 37.811316
10830.16 2929.436388 38.960514
10841.14 2792.805702 37.847864
10852.11 2713.692376 37.154392
10863.09 2849.978915 38.087993
10874.06 2913.082872 38.642621
10885.04 2744.344651 37.351910
10896.01 2726.156980 37.188845
10906.99 2683.368076 36.849777
10917.96 2670.311321 36.412304
10928.94 2732.659845 36.891520
10939.91 2751.748877 37.219963
10950.89 2716.518096 36.807581
10961.86 2775.381628 37.496979
10972.84 2853.800950 37.672030
10983.81 2751.750755 37.015301
10994.79 2785.913809 37.450782
11005.76 2747.695423 37.107189
11016.74 2682.458991 36.307023
11027.72 2768.341049 37.112297
11038.69 2990.006827 38.973844
11049.67 2950.101938 38.579783
11060.64 2812.607652 37.264777
11071.62 2893.147711 37.926143
11082.59 3154.204846 39.983886
11093.57 2930.360666 38.185001
11104.54 2789.577869 37.047691
11115.52 2733.092099 36.883257
11126.49 2705.507486 36.650884
11137.47 2766.350448 36.943465
11148.44 2838.085564 37.494844
11159.42 2946.501661 38.054066
11170.39 2851.983632 37.440402
11181.37 2745.046904 36.529917
11192.34 2825.350367 37.194222
11203.32 2817.227085 36.817803
11214.29 2747.407107 36.670293
11225.27 2783.707565 36.704057
11236.24 2777.885544 36.770656
11247.22 2748.157349 36.306425
11258.19 2788.181970 36.738503
11269.17 2825.814268 36.970203
11280.14 2835.407170 36.995805
11291.12 2879.357334 37.802924
11302.09 2831.738029 37.106759
11313.07 3012.503092 38.056808
11324.04 2992.660394 37.915244
11335.02 2859.547930 37.100650
11345.99 2836.279774 37.002002
11356.97 2817.473456 36.570633
11367.94 2805.708306 36.763348
11378.92 2875.432231 37.377428
11389.90 3033.085195 38.230526
11400.87 3037.300724 38.265099
11411.85 2837.213763 36.915388
11422.82 2784.979683 36.538011
11433.80 2834.218947 36.951726
11444.77 2807.189036 36.415302
11455.75 2688.866836 35.376739
11466.72 2758.102602 36.089948
11477.70 2785.159557 36.467619
11488.67 2758.926599 36.058426
11499.65 2770.308566 36.197808
11510.62 2891.681090 36.929442
11521.60 2995.370922 37.758521
11532.57 2866.424932 36.897790
11543.55 2821.598715 36.396740
11554.52 2908.944602 37.014456
11565.50 3325.068311 39.989519
11576.47 3129.117995 38.593748
11587.45 2772.041528 35.886002
11598.42 2749.197176 35.830052
11609.40 2809.939944 36.082110
11620.37 2742.083072 35.654131
11631.35 2752.138359 35.788542
11642.32 2938.099196 37.114596
11653.30 2988.265284 37.728005
11664.27 2823.459789 36.030521
11675.25 2787.712308 35.687890
11686.22 2770.157111 35.632912
11697.20 2841.136344 36.148607
11708.17 2791.231701 35.835336
11719.15 2785.928988 35.717475
11730.12 2776.463433 35.913093
11741.10 2763.778102 35.640492
11752.08 2789.263044 35.828502
11763.05 2729.047473 35.226798
11774.03 2954.968514 36.945972
11785.00 2987.441927 36.867306
11795.98 2863.575673 36.016448
11806.95 2738.462766 35.219783
11817.93 2915.469044 36.440286
11828.90 3284.914358 39.367385
11839.88 3241.035967 39.116923
11850.85 2854.142195 36.284434
11861.83 2761.499937 35.200608
11872.80 2707.934919 34.560747
11883.78 2671.232046 34.688274
11894.75 2674.617069 34.497134
11905.73 2787.263201 35.239840
11916.70 2997.403285 36.964276
11927.68 3041.070866 37.472264
11938.65 2752.692269 34.828098
11949.63 2753.541787 35.297200
11960.60 2744.571263 34.986383
11971.58 2966.118895 36.489066
11982.55 2885.571708 36.147015
11993.53 2770.625647 35.216458
12004.50 2667.388098 34.173384
12015.48 2707.754641 34.721614
12026.45 2682.883888 34.253975
12037.43 2610.547344 34.033282
12048.40 2689.606261 34.342092
12059.38 2852.846505 35.792965
12070.35 2859.114937 35.524425
12081.33 2668.486447 34.056154
12092.30 2785.774220 35.140528
12103.28 2804.713828 35.200810
12114.25 2927.796974 36.189911
12125.23 2894.988570 35.661535
12136.21 2808.243483 35.305097
12147.18 2650.537628 33.946715
12158.16 2658.801229 34.129012
12169.13 2717.797244 34.548823
12180.11 2693.871878 34.306174
12191.08 2674.382029 33.967632
12202.06 2776.851263 34.855644
12213.03 3029.610839 36.743605
12224.01 2816.782527 34.939082
12234.98 2684.202849 34.114667
12245.96 2751.070958 34.512471
12256.93 2754.607074 34.493729
12267.91 2850.202230 34.981911
12278.88 2789.132862 34.618868
12289.86 2700.442969 34.038771
12300.83 2743.695761 34.400467
12311.81 2706.179393 34.122850
12322.78 2654.076864 33.743740
12333.76 2684.261890 34.037399
12344.73 2731.940239 34.278622
12355.71 2933.735188 35.640380
12366.68 3282.627507 38.720568
12377.66 3007.327919 36.362076
12388.63 2813.868166 35.117536
12399.61 2696.097237 33.983977
12410.58 2749.227138 34.155488
12421.56 3040.646122 36.643400
12432.53 2964.578337 35.920177
12443.51 2820.611290 34.660334
12454.48 2741.176333 33.990486
12465.46 2715.461329 34.081739
12476.43 2660.211703 33.522309
12487.41 2657.523048 33.421818
12498.39 2720.860921 33.697436
12509.36 2708.112505 33.544261
12520.34 2879.240304 34.891808
12531.31 2986.344564 35.904455
12542.29 2818.887210 34.438706
12553.26 2702.107578 33.763939
12564.24 2736.890711 34.095760
12575.21 2782.628659 34.485517
12586.19 2958.138067 35.301300
12597.16 2881.196297 35.000119
12608.14 2735.047259 33.885183
12619.11 2762.273865 34.288263
12630.09 2766.333800 34.099307
12641.06 2717.704691 33.687639
12652.04 2812.256804 34.599153
12663.01 2702.550407 33.502654
12673.99 2848.228057 34.613749
12684.96 3289.080182 37.698875
12695.94 3696.821205 40.798700
12706.91 3230.921635 37.387460
12717.89 2827.335071 34.620827
12728.86 2749.591703 33.948417
12739.84 2977.309702 35.752040
12750.81 3575.922265 39.621101
12761.79 3944.053516 42.294593
12772.76 3186.088209 37.126945
12783.74 2835.401366 34.483689
12794.71 2805.296124 34.151394
12805.69 2725.227425 33.762113
12816.66 2738.497602 33.607350
12827.64 2773.239493 33.883336
12838.61 2760.731008 33.853410
12849.59 2852.820490 34.435454
12860.57 3095.008864 36.256050
12871.54 3188.082147 36.992032
12882.52 2905.579683 35.125403
12893.49 2755.083100 33.663555
12904.47 2734.576075 33.823680
12915.44 2716.880466 33.561785
12926.42 2939.784510 35.141834
12937.39 3083.218155 36.083781
12948.37 2815.843065 34.188150
12959.34 2735.109379 33.519645
12970.32 2634.763432 32.760194
12981.29 2705.139203 33.272948
12992.27 2699.549493 33.150112
13003.24 2666.566302 33.008273
13014.22 2692.888857 33.339173
13025.19 2706.198813 33.379045
13036.17 2897.794060 34.732448
13047.14 3125.691802 36.364713
13058.12 2945.095169 35.204173
13069.09 2695.285284 33.109290
13080.07 2773.600767 33.786716
13091.04 2657.974844 32.924724
13102.02 2778.512239 33.701945
13112.99 3135.097041 36.055898
13123.97 3126.854982 36.054984
13134.94 2832.675943 34.104308
13145.92 2734.622600 33.513540
13156.89 2737.795129 33.183873
13167.87 2709.938513 33.068945
13178.84 2686.455983 33.159841
13189.82 2606.622700 32.482229
13200.79 2676.788028 32.884142
13211.77 2732.092531 33.218967
13222.75 2937.815611 34.815259
13233.72 3411.799053 38.199794
13244.70 3253.661832 36.950745
13255.67 2777.628517 33.657099
13266.65 2716.901486 33.379655
13277.62 2687.720829 33.047808
13288.60 2709.835696 33.189502
13299.57 3035.097223 35.579364
13310.55 3257.525676 36.888499
13321.52 2988.995752 35.141462
13332.50 2668.350931 32.963049
13343.47 2625.968021 32.651045
13354.45 2694.813228 33.019689
13365.42 2654.857508 32.698672
13376.40 2614.678331 32.389845
13387.37 2653.160206 32.768161
13398.35 2643.355942 32.700441
13409.32 2621.441301 32.334667
13420.30 2768.764338 33.281716
13431.27 3045.018058 35.569536
13442.25 2895.113849 34.422085
13453.22 2784.383780 33.581050
13464.20 2686.400584 32.912258
13475.17 2709.081812 33.137478
13486.15 2723.654950 33.140567
13497.12 3326.853671 37.474324
13508.10 4153.213576 42.800273
13519.07 3732.840996 40.366279
13530.05 2932.193901 34.623613
13541.02 2676.961935 32.674932
13552.00 2597.865919 32.088989
13562.97 2650.343061 32.522948
13573.95 2644.871531 32.635667
13584.93 2620.747245 32.555165
13595.90 2663.681462 32.730808
13606.88 2661.686814 32.747728
13617.85 2713.323740 33.015526
13628.83 3031.448508 35.223417
13639.80 3418.674254 38.037159
13650.78 3117.243663 35.995946
13661.75 2723.738318 33.154910
13672.73 2683.527778 32.593022
13683.70 2632.654189 32.397261
13694.68 2684.636479 32.881961
13705.65 2665.685180 32.937858
13716.63 2780.548409 33.828198
13727.60 2744.848526 33.324658
13738.58 2653.034315 32.735373
13749.55 2624.260759 32.367733
13760.53 2639.302942 32.590601
13771.50 2641.505300 32.677148
13782.48 2620.201336 32.252675
13793.45 2605.973075 32.133495
13804.43 2550.203177 31.684079
13815.40 2594.043892 32.226856
13826.38 2644.950248 32.565923
13837.35 2880.863182 34.125978
13848.33 3794.235308 40.452763
13859.30 4069.620847 42.671837
13870.28 3155.009842 36.242619
13881.25 2701.294691 32.855234
13892.23 2663.415630 32.626971
13903.20 2697.282339 32.788214
13914.18 2669.819901 32.755574
13925.15 3257.246760 36.924048
13936.13 4301.144922 43.752050
13947.11 3916.183823 41.330990
13958.08 2950.278220 34.851189
13969.06 2726.459810 33.106522
13980.03 2721.773320 33.108161
13991.01 2611.187862 32.139839
14001.98 2583.775319 32.062541
14012.96 2607.087206 32.138979
14023.93 2588.259685 32.041893
14034.91 2608.569461 32.302012
14045.88 2603.259994 32.315118
14056.86 2579.455921 32.136922
14067.83 2937.739558 34.428619
14078.81 3534.564973 38.748066
14089.78 3427.118218 37.835828
14100.76 2770.260670 33.375855
14111.73 2650.358589 32.758817
14122.71 2552.034311 31.854582
14133.68 2568.853729 31.804345
14144.66 2529.866442 31.639106
14155.63 2595.377370 31.991228
14166.61 2524.937574 31.355241
14177.58 2501.102387 31.587080
14188.56 2561.226073 31.934201
14199.53 2573.604626 31.994002
14210.51 2570.032558 31.944443
14221.48 2567.069510 31.939450
14232.46 2556.532689 31.800299
14243.43 2556.730692 31.786279
14254.41 2531.168123 31.670832
14265.38 2612.455106 32.226320
14276.36 2568.051160 31.928917
14287.33 2546.574159 32.019701
14298.31 2577.827842 32.102408
14309.28 2885.712890 34.411978
14320.26 3110.952009 35.805447
14331.24 2922.405296 34.647218
14342.21 2673.523071 32.625864
14353.19 2564.780298 31.633768
14364.16 2565.037549 31.930304
14375.14 2658.296566 32.755186
14386.11 2583.760438 32.021596
14397.09 2773.871167 33.181379
14408.06 3191.881343 36.416459
14419.04 3000.717943 34.863935
14430.01 2724.225624 32.989786
14440.99 2657.267281 32.832251
14451.96 2595.401782 32.344046
14462.94 2619.587932 32.488351
14473.91 2546.299043 31.755869
14484.89 2605.493357 32.011300
14495.86 2542.780784 31.798022
14506.84 2682.575562 32.935101
14517.81 2618.476454 32.313353
14528.79 2602.856134 32.166637
14539.76 2597.502868 32.158754
14550.74 2897.114400 34.105924
14561.71 3675.534048 39.498863
14572.69 4137.762857 42.723141
14583.66 3275.250252 36.819244
14594.64 2784.515213 33.585886
14605.61 2713.518253 33.174514
14616.59 2633.847564 32.383361
14627.56 2661.001963 32.447314
14638.54 2679.950843 32.587783
14649.51 2927.452444 34.493403
14660.49 3666.066462 39.534153
14671.46 3757.081436 39.835741
14682.44 3099.578901 35.722337
14693.42 2760.814690 33.505825
14704.39 2699.138747 32.936403
14715.37 2747.416426 33.452576
14726.34 2656.451003 32.744938
14737.32 2653.584308 32.799000
14748.29 2623.376778 32.260220
14759.27 2647.940868 32.647978
14770.24 2626.111712 32.276480
14781.22 2620.030321 32.274291
14792.19 2600.318672 32.277609
14803.17 2679.635651 32.678258
14814.14 2861.937974 34.033092
14825.12 3641.878649 39.480680
14836.09 4036.260926 42.092295
14847.07 3277.890549 36.856284
14858.04 2768.737695 33.336957
14869.02 2748.910917 33.241613
14879.99 2685.703097 32.893113
14890.97 2648.676435 32.417273
14901.94 2691.837306 32.812968
14912.92 2882.683219 34.046300
14923.89 4023.577822 41.950803
14934.87 5536.168072 51.344225
14945.84 4716.407573 46.310903
14956.82 3218.913245 36.788075
14967.79 2792.500904 33.667596
14978.77 2650.491939 32.418257
14989.74 2617.065842 32.119332
15000.72 2589.170997 32.163356
15011.69 2617.176967 32.249867
15022.67 2602.896204 32.180208
15033.64 2568.520298 32.009113
15044.62 2605.055640 32.222337
15055.60 2606.394412 32.148155
15066.57 2629.776949 32.316502
15077.55 2573.233148 31.950789
15088.52 2679.415249 32.632766
15099.50 3198.359418 36.289324
15110.47 3773.137943 40.451029
15121.45 3507.360115 38.714790
15132.42 2887.574225 34.307485
15143.40 2681.822651 32.551072
15154.37 2602.722060 32.024003
15165.35 2640.408407 32.488753
15176.32 2674.810405 32.877530
15187.30 2561.947567 31.850086
15198.27 2645.986036 32.545708
15209.25 3009.832115 35.129176
15220.22 3377.433863 37.711670
15231.20 3076.603234 35.436200
15242.17 2699.761739 32.984023
15253.15 2612.563518 32.301090
15264.12 2582.591621 31.934871
15275.10 2643.772218 32.538085
15286.07 2559.263929 31.782697
15297.05 2614.233434 32.214562
15308.02 2555.192272 31.820205
15319.00 2585.535604 31.935781
15329.97 2499.982044 31.263457
15340.95 2540.597799 31.726194
15351.92 2563.964228 31.741070
15362.90 2569.198565 32.075543
15373.87 2564.768502 32.012245
15384.85 2727.179360 33.134027
15395.82 3499.628835 38.498097
15406.80 4271.313471 43.198689
15417.78 3742.255855 40.288241
15428.75 2852.757272 34.171508
15439.73 2655.796916 32.684156
15450.70 2599.447016 32.273655
15461.68 2523.961545 31.425054
15472.65 2545.955902 31.474600
15483.63 2607.268303 32.193202
15494.60 2678.271126 32.795503
15505.58 3407.972109 37.882236
15516.55 5293.294915 49.968718
15527.53 5522.413887 51.397182
15538.50 3709.667254 40.042737
15549.48 2749.700939 33.402155
15560.45 2560.857181 31.800932
15571.43 2504.134124 31.404771
15582.40 2446.408027 31.026336
15593.38 2473.173367 31.221102
15604.35 2425.110115 30.657942
15615.33 2484.120548 31.354095
15626.30 2447.436401 31.067389
15637.28 2473.035347 31.419201
15648.25 2522.727926 31.613261
15659.23 2498.928710 31.698904
15670.20 2486.185488 31.529169
15681.18 2517.989537 31.927253
15692.15 2584.877783 32.145346
15703.13 2963.224996 34.603868
15714.10 4170.826416 43.069975
15725.08 4377.049983 44.504442
15736.05 3316.936364 37.392066
15747.03 2618.051118 32.122274
15758.00 2513.230447 31.783772
15768.98 2487.042195 31.643776
15779.96 2504.053996 31.589553
15790.93 2524.393989 31.806536
15801.91 2512.717865 31.773012
15812.88 2493.907552 31.588939
15823.86 2522.754945 31.771383
15834.83 2723.444043 33.153897
15845.81 2810.343244 33.976743
15856.78 2660.396639 32.835883
15867.76 2522.934808 31.915236
15878.73 2489.924191 31.533982
15889.71 2529.486698 31.861585
15900.68 2446.045778 31.353971
15911.66 2450.242029 31.427959
15922.63 2484.747086 31.436236
15933.61 2480.076755 31.372763
15944.58 2444.375382 31.244457
15955.56 2512.986432 31.901027
15966.53 2448.681970 31.264202
15977.51 2456.435308 31.568676
15988.48 2513.278904 31.925690
15999.46 2513.861796 31.880829
16010.43 2485.260951 31.629355
16021.41 2447.575262 31.256606
16032.38 2623.783261 32.721482
16043.36 3217.992546 36.842825
16054.33 3696.961467 40.299397
16065.31 3147.788057 36.421478
16076.28 2591.842280 32.200949
16087.26 2472.995614 31.395656
16098.23 2477.843544 31.423508
16109.21 2467.845710 31.484115
16120.18 2494.977250 31.736666
16131.16 2444.935051 31.378250
16142.14 2495.483422 31.763565
16153.11 2520.081869 32.099254
16164.09 2972.061371 35.083284
16175.06 4339.317692 44.404985
16186.04 4924.773863 47.959889
16197.01 3770.397800 40.747433
16207.99 2807.169367 34.063437
16218.96 2573.412648 32.423769
16229.94 2520.265398 31.942550
16240.91 2500.562004 31.852585
16251.89 2503.360656 31.888006
16262.86 2470.400256 31.551235
16273.84 2490.278964 31.853385
16284.81 2487.366677 31.561433
16295.79 2546.113816 32.033358
16306.76 2541.471241 32.408634
16317.74 2493.873848 31.842883
16328.71 2497.835452 31.994000
16339.69 2491.813484 31.722919
16350.66 2428.220830 31.239697
16361.64 2493.940339 31.903710
16372.61 2579.618889 32.717961
16383.59 2760.276270 33.755355
16394.56 4023.005250 42.447991
16405.54 5734.402841 53.587513
16416.51 5199.283956 50.175332
16427.49 3337.887099 38.045250
16438.46 2689.898840 33.178997
16449.44 2587.650831 32.601147
16460.41 2529.547817 32.131595
16471.39 2473.186025 31.564722
16482.36 2545.729734 32.477231
16493.34 2540.013444 32.275525
16504.31 2501.406033 31.797219
16515.29 2598.378065 32.717279
16526.27 2760.519636 33.787011
16537.24 3434.235980 38.592500
16548.22 3828.056292 41.211155
16559.19 3350.109443 37.975987
16570.17 2682.752466 33.325327
16581.14 2496.202026 31.842191
16592.12 2542.028059 32.246281
16603.09 2417.189457 31.179822
16614.07 2484.103652 31.818787
16625.04 2435.088553 31.348789
16636.02 2418.536216 31.282942
16646.99 2497.636361 31.829791
16657.97 2481.460421 31.704334
16668.94 2427.794615 31.472058
16679.92 2399.979077 31.214011
16690.89 2415.065165 31.298551
16701.87 2433.490263 31.578912
16712.84 2408.984966 31.167001
16723.82 2464.223863 31.574323
16734.79 2459.477215 31.677663
16745.77 2476.643217 31.694691
16756.74 2552.050473 32.391081
16767.72 3169.800419 36.697380
16778.69 5233.137125 50.470449
16789.67 6213.417007 56.558189
16800.64 4573.153121 46.327335
16811.62 3069.329186 36.049378
16822.59 2612.244311 32.953860
16833.57 2447.618714 31.676487
16844.54 2425.776899 31.621653
16855.52 2517.956955 32.207699
16866.49 2489.420364 31.824614
16877.47 2422.720592 31.394317
16888.45 2470.228507 31.845678
16899.42 2411.218554 31.309312
16910.40 2612.012034 33.086225
16921.37 3747.557500 41.079122
16932.35 5366.326560 51.590747
16943.32 5364.321911 51.706578
16954.30 3519.949168 39.164312
16965.27 2716.841789 33.468909
16976.25 2490.654748 32.046299
16987.22 2443.275594 31.689719
16998.20 2422.913351 31.645166
17009.17 2392.714884 31.173791
17020.15 2441.402923 31.620986
17031.12 2398.866531 31.379928
17042.10 2449.806157 31.866079
17053.07 2449.446401 31.733483
17064.05 2362.959117 31.091575
17075.02 2381.819071 31.422308
17086.00 2422.131864 31.329668
17096.97 2370.340808 31.082642
17107.95 2403.929342 31.304658
17118.92 2385.753147 31.171746
17129.90 2367.099775 30.969272
17140.87 2381.390473 31.263082
17151.85 2437.607873 31.961517
17162.82 2446.704958 31.748784
17173.80 2533.518597 32.408087
17184.77 2997.678391 35.795219
17195.75 3311.502787 38.130713
17206.72 2966.478178 35.505405
17217.70 2580.755757 32.682046
17228.67 2377.346834 31.275406
17239.65 2471.354725 31.878377
17250.63 2498.349970 32.367689
17261.60 2413.485836 31.789981
17272.58 2427.249588 31.593285
17283.55 2433.776355 31.517456
17294.53 2430.810890 31.509802
17305.50 2442.683169 31.943511
17316.48 2504.623589 32.454559
17327.45 2559.488549 32.837171
17338.43 3083.226565 36.480083
17349.40 3996.690404 42.851956
17360.38 4160.676245 44.086051
17371.35 3288.487782 37.984219
17382.33 2652.435911 33.431015
17393.30 2534.071036 32.705340
17404.28 2505.962472 32.529501
17415.25 2431.958156 31.667596
17426.23 2383.097730 31.293993
17437.20 2467.222049 31.976112
17448.18 2421.535215 31.757794
17459.15 2450.143303 32.026397
17470.13 2440.221798 31.899876
17481.10 2448.120784 32.043988
17492.08 2505.880949 32.371775
17503.05 2406.412963 31.680490
17514.03 2420.998359 31.611496
17525.00 2465.698171 32.237034
17535.98 2412.121304 31.466575
17546.95 2455.494615 32.073459
17557.93 2445.142079 31.868492
17568.90 2476.092261 32.343109
17579.88 2502.221789 32.541240
17590.85 2444.544837 31.905160
