HRD Diffraction Histogram for 177-degree bank, RUN0000078
The original intensities and sigmas have been multiplied by 10000
TOF INT ERR
13519.07 3738.015988 47.534885
13530.05 2956.267316 41.193789
13541.02 2663.515125 38.556583
13552.00 2602.041285 38.100723
13562.97 2645.914249 38.500045
13573.95 2632.223189 38.615035
13584.93 2636.517853 38.601278
13595.90 2664.204410 38.809124
13606.88 2654.018474 38.784468
13617.85 2714.702282 39.322019
13628.83 3015.482897 41.554588
13639.80 3401.723657 44.582898
13650.78 3119.254661 42.584776
13661.75 2741.902698 39.448701
13672.73 2683.099367 38.661661
13683.70 2613.327036 38.260139
13694.68 2700.958607 39.077534
13705.65 2654.760880 39.099162
13716.63 2781.613094 40.103094
13727.60 2727.425192 39.327670
13738.58 2663.630891 38.942838
13749.55 2603.876036 38.249437
13760.53 2651.438536 38.781896
13771.50 2632.726802 38.553313
13782.48 2600.881289 38.248026
13793.45 2584.368549 38.173283
13804.43 2578.206224 38.060565
13815.40 2587.877262 38.335246
13826.38 2639.402264 38.498034
13837.35 2887.539017 40.506682
13848.33 3773.265348 47.284135
13859.30 4046.319351 49.637540
13870.28 3154.975691 42.838735
13881.25 2715.629799 39.181396
13892.23 2679.536185 38.789093
13903.20 2677.595474 38.746212
13914.18 2682.215484 38.932037
13925.15 3226.449563 43.492214
13936.13 4317.705567 51.089873
13947.11 3880.946024 47.957826
13958.08 2984.275911 41.429034
13969.06 2716.568943 39.211602
13980.03 2722.155335 39.256603
13991.01 2607.909389 38.208824
14001.98 2567.084419 37.929181
14012.96 2605.167387 38.090082
14023.93 2579.889001 38.027153
14034.91 2623.824959 38.405120
14045.88 2591.849004 38.284899
14056.86 2589.919644 38.256734
14067.83 2916.768152 40.605856
14078.81 3490.763424 45.302949
14089.78 3429.458524 44.692154
14100.76 2787.136913 39.557013
14111.73 2672.162456 39.081258
14122.71 2547.206704 37.773843
14133.68 2560.522011 37.748690
14144.66 2516.704001 37.562809
14155.63 2581.442096 37.877871
14166.61 2530.184853 37.337957
14177.58 2495.829339 37.439049
14188.56 2576.670215 38.122357
14199.53 2571.104830 37.878598
14210.51 2548.449763 37.898473
14221.48 2589.120234 38.334401
14232.46 2537.211586 37.747394
14243.43 2543.730466 37.672553
14254.41 2535.223632 37.559977
14265.38 2605.366314 38.163996
14276.36 2562.774124 37.989379
14287.33 2553.643896 38.100460
14298.31 2585.875328 38.137049
14309.28 2881.470088 40.559858
14320.26 3092.365586 42.243475
14331.24 2917.966609 40.912688
14342.21 2665.716013 38.715006
14353.19 2587.499798 37.790729
14364.16 2561.065919 37.774047
14375.14 2651.118038 38.866253
14386.11 2586.748422 38.069931
14397.09 2756.434945 39.165986
14408.06 3181.574872 42.924238
14419.04 2997.205275 41.231316
14430.01 2718.325375 39.103650
14440.99 2649.889800 38.863963
14451.96 2601.993452 38.408047
14462.94 2589.388137 38.207180
14473.91 2574.935039 38.013257
14484.89 2605.895565 38.073130
14495.86 2552.156096 37.716674
14506.84 2647.515706 38.749291
14517.81 2602.783946 38.228617
14528.79 2610.417831 38.299811
14539.76 2588.616635 37.954974
14550.74 2931.779598 40.689431
14561.71 3648.840165 46.282795
14572.69 4101.555311 49.722603
14583.66 3279.075911 43.489592
14594.64 2803.543695 39.962830
14605.61 2679.564039 39.059328
14616.59 2626.532742 38.363174
14627.56 2677.812781 38.661898
14638.54 2681.570658 38.761966
14649.51 2915.755403 40.684449
14660.49 3656.868471 46.459733
14671.46 3759.903473 46.943687
14682.44 3074.873887 42.052948
14693.42 2789.396085 39.919575
14704.39 2695.405738 38.856995
14715.37 2730.431850 39.486248
14726.34 2665.758896 38.924859
14737.32 2656.228718 38.888979
14748.29 2645.107954 38.578611
14759.27 2611.192297 38.453749
14770.24 2638.413719 38.338859
14781.22 2630.311238 38.372752
14792.19 2584.813213 37.943983
14803.17 2690.936910 38.852593
14814.14 2862.158551 40.324746
14825.12 3645.373006 46.507364
14836.09 3977.216615 48.697469
14847.07 3299.777266 43.591067
14858.04 2738.154230 39.296093
14869.02 2780.454950 39.618572
14879.99 2688.994523 38.917380
14890.97 2628.041516 38.256420
14901.94 2708.161922 39.083651
14912.92 2896.291020 40.477212
14923.89 4050.102908 49.315500
14934.87 5455.481902 58.791415
14945.84 4712.756336 54.041170
14956.82 3248.897478 43.682694
14967.79 2809.264883 40.056781
14978.77 2642.037330 38.445843
14989.74 2608.274247 38.109172
15000.72 2592.199087 38.204187
15011.69 2594.594240 37.972349
15022.67 2633.381942 38.555604
15033.64 2533.283493 37.739105
15044.62 2637.549207 38.435075
15055.60 2577.638203 38.051553
15066.57 2640.738638 38.479283
15077.55 2532.075986 37.547076
15088.52 2699.760050 38.885505
15099.50 3204.854374 42.940463
15110.47 3759.494996 47.310106
15121.45 3474.819382 45.240516
15132.42 2901.815323 40.870444
15143.40 2671.876294 38.522669
15154.37 2603.011912 38.085897
15165.35 2659.390940 38.771265
15176.32 2660.196719 38.834097
15187.30 2538.689728 37.537507
15198.27 2651.622899 38.762883
15209.25 3014.990618 41.545306
15220.22 3367.293982 44.291856
15231.20 3052.413070 41.671165
15242.17 2704.160528 39.116498
15253.15 2600.581774 38.160175
15264.12 2569.743434 37.888368
15275.10 2632.694646 38.500546
15286.07 2565.698328 37.763836
15297.05 2622.219484 38.210478
15308.02 2550.500250 37.818989
15319.00 2600.404830 38.167317
15329.97 2487.505773 37.058001
15340.95 2543.112489 37.511427
15351.92 2559.265670 37.719272
15362.90 2554.806070 37.957623
15373.87 2590.240040 38.160360
15384.85 2755.022823 39.489353
15395.82 3469.555719 45.014147
15406.80 4245.468874 50.323975
15417.78 3732.308927 47.094484
15428.75 2872.044205 40.688837
15439.73 2654.896556 38.800450
15450.70 2585.548870 38.147268
15461.68 2529.601135 37.474225
15472.65 2556.986599 37.542792
15483.63 2595.939528 38.182434
15494.60 2673.798607 38.795556
15505.58 3452.261129 44.972052
15516.55 5239.056155 57.469727
15527.53 5481.212795 59.297026
15538.50 3737.888495 47.303271
15549.48 2778.338475 39.845720
15560.45 2539.556480 37.764450
15571.43 2501.354420 37.366672
15582.40 2467.245419 36.952130
15593.38 2455.793791 36.976660
15604.35 2435.400221 36.710626
15615.33 2477.982369 37.234792
15626.30 2446.128003 36.814550
15637.28 2471.027841 37.189346
15648.25 2519.111892 37.552998
15659.23 2514.611079 37.690482
15670.20 2477.114682 37.309126
15681.18 2501.528054 37.748397
15692.15 2607.333412 38.398475
15703.13 2977.061101 40.986050
15714.10 4126.546241 50.014230
15725.08 4347.994264 51.666441
15736.05 3325.460196 44.223993
15747.03 2638.745616 38.325047
15758.00 2509.854725 37.568385
15768.98 2474.087778 37.400138
15779.96 2520.103606 37.724931
15790.93 2493.461864 37.411384
15801.91 2507.623172 37.795456
15812.88 2485.601533 37.426646
15823.86 2562.164900 37.994795
15834.83 2669.551125 39.118067
15845.81 2797.354625 40.092860
15856.78 2676.838808 39.064370
15867.76 2515.031400 37.868634
15878.73 2504.319274 37.621572
15889.71 2501.297355 37.619673
15900.68 2445.794166 37.119442
15911.66 2459.802014 37.314982
15922.63 2464.379712 37.206531
15933.61 2479.612144 37.348229
15944.58 2447.085439 37.108577
15955.56 2508.939751 37.920451
15966.53 2448.543016 37.045628
15977.51 2449.144149 37.492012
15988.48 2532.628631 38.192185
15999.46 2482.640856 37.642060
16010.43 2479.768601 37.368387
16021.41 2445.522151 37.107720
16032.38 2653.347220 39.097899
16043.36 3212.400913 43.536516
16054.33 3624.589188 46.841062
16065.31 3176.389714 43.296036
16076.28 2575.833369 38.069498
16087.26 2476.006852 37.432826
16098.23 2483.883807 37.484394
16109.21 2448.570016 37.313818
16120.18 2491.184025 37.705553
16131.16 2439.295089 37.269336
16142.14 2489.629625 37.661386
16153.11 2513.970484 38.110931
16164.09 3011.858635 41.894242
16175.06 4307.186736 51.814206
16186.04 4883.171426 55.604272
16197.01 3767.454225 47.912801
16207.99 2835.132455 40.813973
16218.96 2585.057015 38.683346
16229.94 2510.094479 37.836619
16240.91 2499.143379 37.936483
16251.89 2487.794392 37.632939
16262.86 2463.569041 37.539607
16273.84 2494.432332 37.827031
16284.81 2481.363081 37.547423
16295.79 2550.638477 38.067427
16306.76 2531.522849 38.406476
16317.74 2486.986507 37.946703
16328.71 2498.998024 37.953405
16339.69 2486.927199 37.747704
16350.66 2445.858960 37.349453
16361.64 2512.299376 38.037724
16372.61 2539.384399 38.515210
16383.59 2792.025722 40.382138
16394.56 4025.925982 49.861398
16405.54 5699.158965 61.756841
16416.51 5138.392100 57.929982
16427.49 3368.488989 45.173841
16438.46 2715.668855 39.599756
16449.44 2580.726219 38.692030
16460.41 2528.726149 38.098208
16471.39 2490.924580 37.866985
16482.36 2523.627636 38.184442
16493.34 2521.498542 38.197880
16504.31 2531.712538 38.026874
16515.29 2589.219800 38.772073
16526.27 2760.200110 40.009379
16537.24 3403.588942 45.224471
16548.22 3794.826606 48.110329
16559.19 3369.844655 44.898871
16570.17 2685.196449 39.717815
16581.14 2488.405738 37.697996
16592.12 2547.738838 38.434799
16603.09 2407.912260 37.045819
16614.07 2473.089554 37.786589
16625.04 2447.749110 37.447770
16636.02 2416.541244 37.312151
16646.99 2487.524881 37.838546
16657.97 2462.398098 37.337417
16668.94 2445.325439 37.742231
16679.92 2377.082809 36.985999
16690.89 2417.810970 37.299554
16701.87 2436.054874 37.576428
16712.84 2403.923081 37.118947
16723.82 2456.449837 37.512498
16734.79 2461.166019 37.812208
16745.77 2457.618713 37.515276
16756.74 2573.322357 38.603425
16767.72 3188.609815 43.528550
16778.69 5202.922295 58.597223
16789.67 6145.873009 64.768947
16800.64 4583.120270 54.428986
16811.62 3106.436495 43.050376
16822.59 2603.204855 39.014890
16833.57 2445.322474 37.862739
16844.54 2429.397841 37.493649
16855.52 2501.251119 38.087656
16866.49 2487.293398 37.874039
16877.47 2427.432476 37.373868
16888.45 2454.836038 37.789792
16899.42 2431.166132 37.605825
16910.40 2635.966591 39.435172
16921.37 3741.495859 48.233809
16932.35 5293.243753 59.433130
16943.32 5337.800940 59.811016
16954.30 3543.211572 46.482209
16965.27 2730.599143 39.856239
16976.25 2516.482064 38.412044
16987.22 2441.589631 37.695818
16998.20 2401.010383 37.363269
17009.17 2406.023538 37.298217
17020.15 2408.842658 37.272853
17031.12 2411.933673 37.407471
17042.10 2451.920638 37.719357
17053.07 2435.129831 37.812748
17064.05 2386.810456 37.401223
17075.02 2368.789522 37.226299
17086.00 2406.895883 37.211740
17096.97 2375.858260 36.970118
17107.95 2409.339093 37.357982
17118.92 2371.718128 37.117437
17129.90 2339.373646 36.882302
17140.87 2391.899677 37.363232
17151.85 2433.509099 38.053232
17162.82 2431.717273 37.774091
17173.80 2547.737472 38.687989
17184.77 3014.250444 42.331334
17195.75 3267.045042 44.725939
17206.72 2970.718464 42.088534
17217.70 2581.853236 38.975080
17228.67 2382.148917 37.196406
17239.65 2463.388539 38.157027
17250.63 2500.107069 38.481584
17261.60 2416.235433 37.745121
17272.58 2421.109968 37.634207
17283.55 2423.226895 37.578234
17294.53 2448.934568 37.785311
17305.50 2402.248128 37.643899
17316.48 2523.447999 38.657173
17327.45 2551.964072 38.941444
17338.43 3104.801494 43.439181
17349.40 3950.164929 50.022652
17360.38 4130.374004 51.446146
17371.35 3291.585126 44.894776
17382.33 2639.822476 39.600846
17393.30 2547.412469 39.136270
17404.28 2515.879079 38.735684
17415.25 2416.395327 37.641019
17426.23 2417.132552 37.590034
17437.20 2442.546796 37.837477
17448.18 2435.023143 38.149551
17459.15 2444.338193 37.903143
17470.13 2435.807697 37.959625
17481.10 2450.094883 38.047861
17492.08 2481.735713 38.409636
17503.05 2444.215021 38.078384
17514.03 2387.077194 37.424760
17525.00 2477.557664 38.429044
17535.98 2396.217513 37.314128
17546.95 2468.435719 38.222852
17557.93 2425.778255 37.816749
17568.90 2487.511019 38.649947
17579.88 2469.761403 38.394059
17590.85 2467.987323 38.264260
