HRD Diffraction Histogram for 177-degree bank, RUN0000078
The original intensities and sigmas have been multiplied by 10000
TOF INT ERR
12103.28 2667.314837 34.566077
12114.25 2874.654122 36.232434
12125.23 2871.419314 35.908352
12136.21 2763.349139 35.428284
12147.18 2694.269803 34.845997
12158.16 2600.331110 34.202054
12169.13 2639.410268 34.255022
12180.11 2676.977019 34.587188
12191.08 2691.210830 34.692313
12202.06 2758.532969 35.024566
12213.03 3031.291033 37.239732
12224.01 2956.324393 36.766870
12234.98 2742.806289 34.839394
12245.96 2647.027735 34.259776
12256.93 2698.435086 34.570614
12267.91 2778.041805 34.957390
12278.88 2819.168672 35.416577
12289.86 2702.365497 34.608682
12300.83 2711.201239 34.697123
12311.81 2598.514554 33.665669
12322.78 2688.657625 34.422185
12333.76 2691.223952 34.305158
12344.73 2705.001162 34.760968
12355.71 2870.221811 35.915612
12366.68 3288.399913 38.808879
12377.66 3039.804449 36.880642
12388.63 2774.691266 34.938214
12399.61 2757.235011 34.966196
12410.58 2748.335352 34.863894
12421.56 3062.147686 37.137637
12432.53 3075.180525 37.093485
12443.51 2837.381990 35.586408
12454.48 2687.615002 34.173506
12465.46 2704.905485 34.166613
12476.43 2699.406542 34.335311
12487.41 2701.330314 34.338522
12498.39 2685.185145 34.192304
12509.36 2742.093842 34.696630
12520.34 2861.465829 35.427261
12531.31 3083.918058 37.082383
12542.29 2822.286938 35.097375
12553.26 2710.963861 33.921526
12564.24 2725.624104 34.315277
12575.21 2824.146108 35.103259
12586.19 2931.770822 35.959405
12597.16 2930.425790 36.121869
12608.14 2720.345459 34.407277
12619.11 2699.229887 34.155922
12630.09 2691.776689 33.691465
12641.06 2688.341077 34.084765
12652.04 2691.206823 34.009088
12663.01 2759.328937 34.454988
12673.99 2772.944450 34.716184
12684.96 3179.684033 37.460677
12695.94 3691.401614 41.014854
12706.91 3314.913408 38.440937
12717.89 2830.480711 34.794061
12728.86 2849.411258 34.976456
12739.84 2894.011867 35.425344
12750.81 3518.429632 39.894677
12761.79 3968.129660 42.566796
12772.76 3251.916389 37.776995
12783.74 2861.578109 35.143140
12794.71 2752.206702 34.308649
12805.69 2717.939314 33.881178
12816.66 2739.871571 33.930962
12827.64 2733.880934 34.081999
12838.61 2683.036322 33.710180
12849.59 2761.142009 34.169436
12860.57 3053.691050 36.465470
12871.54 3213.676999 37.716025
12882.52 2939.165942 35.672471
12893.49 2707.831619 33.824451
12904.47 2694.497818 33.725203
12915.44 2828.116454 34.768914
12926.42 2913.248060 35.350688
12937.39 3048.914464 36.460325
12948.37 2973.098933 35.860426
12959.34 2692.233076 33.614669
12970.32 2630.296639 33.326448
12981.29 2677.947463 33.624437
12992.27 2742.282322 33.765517
13003.24 2734.797083 34.002506
13014.22 2664.240969 33.263959
13025.19 2778.595160 34.573799
13036.17 2851.657972 34.662329
13047.14 3021.733807 35.879777
13058.12 2928.499639 35.331033
13069.09 2750.003092 34.127822
13080.07 2654.484874 33.361068
13091.04 2626.797988 33.050902
13102.02 2762.956536 34.246802
13112.99 3138.676302 36.756264
13123.97 3169.169746 37.091227
13134.94 2841.995239 34.594542
13145.92 2723.374774 33.723405
13156.89 2744.650729 34.080223
13167.87 2680.505407 33.594911
13178.84 2734.553607 33.965966
13189.82 2670.405362 33.472242
13200.79 2728.294258 33.949277
13211.77 2710.816541 33.880318
13222.75 2779.650941 33.999213
13233.72 3332.850902 37.972366
13244.70 3349.403383 38.092391
13255.67 2903.311537 35.024827
13266.65 2725.569425 33.764631
13277.62 2785.653872 33.967180
13288.60 2694.373469 33.454358
13299.57 3001.160644 35.774928
13310.55 3254.677333 37.571662
13321.52 3046.974930 35.883708
13332.50 2727.138227 33.794567
13343.47 2702.606247 33.608623
13354.45 2760.895112 33.962307
13365.42 2674.951917 33.432663
13376.40 2654.644694 33.158033
13387.37 2667.999996 33.282255
13398.35 2605.866154 32.671293
13409.32 2680.472095 33.323675
13420.30 2778.148664 34.102125
13431.27 2988.048769 35.530914
13442.25 2941.009884 35.278951
13453.22 2693.343222 33.617900
13464.20 2641.316037 33.200161
13475.17 2618.624605 32.891760
13486.15 2740.303697 33.648693
13497.12 3164.933282 36.779666
13508.10 4089.183547 43.130834
13519.07 3775.269753 40.916483
13530.05 2962.561769 35.113805
13541.02 2684.721090 33.089931
13552.00 2646.847266 32.937044
13562.97 2598.153444 32.688887
13573.95 2614.700231 32.829849
13584.93 2574.938101 32.411092
13595.90 2633.380594 33.122045
13606.88 2662.505248 33.179424
13617.85 2652.805076 32.920765
13628.83 2998.146577 35.593380
13639.80 3394.566368 38.182092
13650.78 3118.954615 36.245122
13661.75 2764.702206 34.049822
13672.73 2638.252606 32.869111
13683.70 2667.422039 32.997363
13694.68 2603.846126 32.500121
13705.65 2689.565060 33.378542
13716.63 2786.517237 34.151538
13727.60 2729.932081 33.421799
13738.58 2654.277649 32.869194
13749.55 2615.437799 32.589665
13760.53 2668.734857 33.236758
13771.50 2627.855403 33.091732
13782.48 2616.139774 32.720925
13793.45 2679.612410 33.236000
13804.43 2694.025795 33.221946
13815.40 2734.303737 33.570783
13826.38 2686.765917 33.267646
13837.35 2812.811656 34.152174
13848.33 3661.532314 40.446226
13859.30 4149.087270 43.402691
13870.28 3303.410397 37.470408
13881.25 2794.107124 34.048077
13892.23 2639.711489 32.874299
13903.20 2652.403652 32.912792
13914.18 2698.725329 33.459382
13925.15 3162.943606 36.661008
13936.13 4219.693544 43.664353
13947.11 4216.817768 43.738903
13958.08 3098.695601 36.307178
13969.06 2728.086940 33.589198
13980.03 2624.613647 32.946238
13991.01 2631.578807 32.906376
14001.98 2565.899480 32.446556
14012.96 2620.036148 32.724307
14023.93 2567.376019 32.243200
14034.91 2561.040734 32.402157
14045.88 2613.985665 32.712085
14056.86 2606.812106 32.651664
14067.83 2835.394571 34.386198
14078.81 3504.410476 38.955220
14089.78 3526.180880 39.170470
14100.76 2903.244788 34.778753
14111.73 2653.595476 32.978598
14122.71 2580.783555 32.494348
14133.68 2512.654587 32.052681
14144.66 2554.913882 32.243848
14155.63 2559.276728 32.396190
14166.61 2529.881147 32.185093
14177.58 2523.052993 32.011257
14188.56 2556.283009 32.149225
14199.53 2527.501672 32.261632
14210.51 2552.810300 32.302100
14221.48 2467.106117 31.564483
14232.46 2526.024645 31.963801
14243.43 2525.315007 32.060677
14254.41 2526.052428 32.098787
14265.38 2494.395117 31.625071
14276.36 2547.726608 32.295697
14287.33 2547.916051 32.203463
14298.31 2581.818248 32.424908
14309.28 2829.505127 34.508415
14320.26 3177.794797 36.908282
14331.24 2993.433811 35.315359
14342.21 2656.309718 32.928489
14353.19 2517.853897 31.799807
14364.16 2520.155834 31.632733
14375.14 2592.845230 32.547589
14386.11 2556.937888 32.169721
14397.09 2759.856151 33.661717
14408.06 3094.850619 36.137159
14419.04 3122.318033 36.306017
14430.01 2761.598508 33.701144
14440.99 2597.101376 32.449115
14451.96 2643.064032 33.232656
14462.94 2635.824079 32.674661
14473.91 2619.169415 32.706913
14484.89 2616.436086 32.903946
14495.86 2559.234678 32.182084
14506.84 2542.313379 32.050669
14517.81 2603.704982 32.632826
14528.79 2611.177696 32.703978
14539.76 2672.080519 32.907874
14550.74 2813.288641 34.136999
14561.71 3607.931666 39.979593
14572.69 4059.946284 42.658420
14583.66 3447.394322 38.587556
14594.64 2772.578682 33.786796
14605.61 2638.053824 32.810781
14616.59 2682.767157 33.120144
14627.56 2657.052626 32.953417
14638.54 2679.484964 33.338102
14649.51 2719.113676 33.341849
14660.49 3558.566172 39.512175
14671.46 3978.072908 42.067240
14682.44 3240.516735 37.252655
14693.42 2726.400216 33.549927
14704.39 2651.088269 32.834077
14715.37 2666.917430 32.989284
14726.34 2650.645491 32.888604
14737.32 2646.968585 33.014100
14748.29 2601.249749 32.621926
14759.27 2648.715863 33.160475
14770.24 2634.335689 32.884948
14781.22 2670.009031 32.982436
14792.19 2663.789927 33.178281
14803.17 2691.881145 33.334338
14814.14 2818.065000 34.077947
14825.12 3574.730998 39.624815
14836.09 4041.460948 42.564496
14847.07 3509.386148 39.118114
14858.04 2869.526375 34.327829
14869.02 2673.056451 32.989154
14879.99 2662.008742 33.168395
14890.97 2615.314160 32.756840
14901.94 2757.530949 33.882670
14912.92 2777.957866 33.852751
14923.89 3759.169210 40.901893
14934.87 5439.244070 51.418376
14945.84 5035.577899 49.090694
14956.82 3359.720527 37.943816
14967.79 2783.000861 34.206603
14978.77 2609.236245 32.587891
14989.74 2601.956993 32.579466
15000.72 2591.563361 32.573610
15011.69 2636.001673 32.603463
15022.67 2644.161190 32.898657
15033.64 2687.241469 33.447136
15044.62 2636.029561 32.974592
15055.60 2662.356731 33.059166
15066.57 2657.384608 32.844500
15077.55 2664.070439 32.997384
15088.52 2663.724940 33.065742
15099.50 3019.562808 35.660927
15110.47 3712.934425 40.315508
15121.45 3599.776796 39.638388
15132.42 2827.780965 34.333103
15143.40 2709.485673 33.565745
15154.37 2679.176597 33.383215
15165.35 2559.934321 32.187723
15176.32 2557.652573 32.176468
15187.30 2614.076171 33.019222
15198.27 2655.698766 33.329685
15209.25 2912.995238 34.749928
15220.22 3322.175749 37.400637
15231.20 3138.093747 36.302704
15242.17 2743.556200 33.509285
15253.15 2587.034018 32.423648
15264.12 2644.504327 33.273074
15275.10 2580.563441 32.657411
15286.07 2562.038047 32.194093
15297.05 2559.535871 32.280152
15308.02 2515.440211 31.911393
15319.00 2563.220573 32.347737
15329.97 2521.454096 32.034475
15340.95 2564.752624 32.312735
15351.92 2550.510733 32.106500
15362.90 2542.402262 32.293481
15373.87 2527.983069 32.132269
15384.85 2655.389384 33.165351
15395.82 3397.295717 38.519031
15406.80 4342.790609 44.532787
15417.78 4002.622209 42.420256
15428.75 2931.596289 35.201913
15439.73 2610.783197 32.635082
15450.70 2599.558255 32.599280
15461.68 2546.775626 32.192282
15472.65 2563.837299 32.475856
15483.63 2564.177637 32.437882
15494.60 2624.735354 32.705752
15505.58 3233.136654 37.320155
15516.55 5003.133350 48.879625
15527.53 5654.057944 52.768455
15538.50 3965.632980 41.872979
15549.48 2858.149001 34.450541
15560.45 2659.131711 33.168080
15571.43 2549.653051 32.392792
15582.40 2557.623566 32.100601
15593.38 2534.058740 32.274907
15604.35 2487.524809 31.763707
15615.33 2460.748329 31.651626
15626.30 2519.607679 32.071185
15637.28 2473.604075 31.912037
15648.25 2524.090724 32.148606
15659.23 2498.690042 31.901919
15670.20 2487.103912 31.921661
15681.18 2509.582080 32.139724
15692.15 2531.288447 32.287469
15703.13 2926.709699 35.337377
15714.10 3967.511951 42.063245
15725.08 4426.704022 44.987411
15736.05 3483.224942 39.154600
15747.03 2684.713677 33.268718
15758.00 2603.269638 32.805905
15768.98 2452.457871 31.720284
15779.96 2438.267734 31.582711
15790.93 2413.634690 31.254949
15801.91 2436.244917 31.485682
15812.88 2479.191996 31.730225
15823.86 2491.937172 31.828497
15834.83 2660.285637 33.333474
15845.81 2792.479299 34.245796
15856.78 2702.841092 33.623594
15867.76 2514.523875 32.111534
15878.73 2453.438199 31.697800
15889.71 2425.737876 31.416058
15900.68 2509.495794 32.013645
15911.66 2492.317941 32.155890
15922.63 2496.698590 32.112699
15933.61 2402.325774 31.339406
15944.58 2508.891132 32.318910
15955.56 2496.417544 32.149934
15966.53 2470.762686 31.684218
15977.51 2438.643566 31.395426
15988.48 2450.432304 31.856711
15999.46 2530.748252 32.370037
16010.43 2515.352021 32.334639
16021.41 2505.808206 32.239793
16032.38 2550.163885 32.335040
16043.36 3160.078109 36.998431
16054.33 3598.065856 39.960803
16065.31 3227.551441 37.390559
16076.28 2741.334224 34.111969
16087.26 2487.022516 31.944294
16098.23 2479.991766 32.076410
16109.21 2499.171968 32.118005
16120.18 2457.518789 31.658293
16131.16 2499.124772 32.362944
16142.14 2484.756405 31.813890
16153.11 2461.941378 31.807102
16164.09 2813.876210 34.375301
16175.06 3999.274035 42.696430
16186.04 4912.659926 48.864920
16197.01 3986.051356 42.723042
16207.99 2922.293354 35.102806
16218.96 2589.788439 32.774603
16229.94 2530.253530 32.481069
16240.91 2482.979202 32.201650
16251.89 2432.055400 31.429555
16262.86 2403.791196 31.335436
16273.84 2441.222699 31.902019
16284.81 2451.187034 31.866851
16295.79 2477.958055 32.067671
16306.76 2501.622219 32.326697
16317.74 2484.284189 31.963110
16328.71 2530.995832 32.604851
16339.69 2462.284678 32.004453
16350.66 2467.459770 31.962168
16361.64 2446.552429 31.666172
16372.61 2503.934189 32.188929
16383.59 2672.755013 33.363115
16394.56 3739.067812 41.468994
16405.54 5496.830293 52.351466
16416.51 5445.898135 51.899398
16427.49 3595.274462 40.250036
16438.46 2728.178178 33.878363
16449.44 2616.104503 33.184876
16460.41 2542.179372 32.825382
16471.39 2529.605601 32.517765
16482.36 2492.169890 32.189741
16493.34 2495.670875 32.335563
16504.31 2475.688195 32.223975
16515.29 2536.508295 32.583642
16526.27 2628.671964 32.994482
16537.24 3302.466853 38.446402
16548.22 3813.270251 41.611833
16559.19 3526.797354 40.012925
16570.17 2800.367839 34.759861
16581.14 2523.971235 32.524980
16592.12 2458.310773 31.895589
16603.09 2435.494893 31.954931
16614.07 2479.928737 32.155921
16625.04 2427.829849 31.686979
16636.02 2465.196383 32.238590
16646.99 2422.509884 31.748560
16657.97 2501.820425 32.456969
16668.94 2493.285844 32.248959
16679.92 2481.689161 32.348900
16690.89 2508.393133 32.738159
16701.87 2477.244812 32.228766
16712.84 2462.887781 32.118732
16723.82 2433.170714 31.994685
16734.79 2443.036071 31.892596
16745.77 2479.375225 32.498784
16756.74 2504.295663 32.348894
16767.72 3020.199039 36.273522
16778.69 4841.073979 48.811745
16789.67 6284.496005 57.509026
16800.64 4960.332794 49.342943
16811.62 3142.096391 36.870327
16822.59 2616.013281 33.344608
16833.57 2488.397740 32.260531
16844.54 2450.894442 32.046959
16855.52 2394.829580 31.679174
16866.49 2415.730169 31.835893
16877.47 2469.797555 32.448189
16888.45 2451.352746 32.131926
16899.42 2478.278738 32.221777
16910.40 2583.116882 33.241631
16921.37 3312.034815 38.201065
16932.35 4954.450108 49.040772
16943.32 5477.637789 52.602497
16954.30 3809.385801 41.828745
16965.27 2719.326729 34.065878
16976.25 2469.645478 32.009038
16987.22 2451.600433 32.362886
16998.20 2402.892367 31.809766
17009.17 2381.477592 31.776974
17020.15 2438.961190 32.298748
17031.12 2418.930688 31.819029
17042.10 2451.239717 32.116010
17053.07 2441.316084 32.006371
17064.05 2442.479549 32.209985
17075.02 2372.994739 31.509362
17086.00 2400.506473 31.920603
17096.97 2429.039199 31.929450
17107.95 2385.459114 31.704838
17118.92 2389.641614 31.776220
17129.90 2320.386581 31.106526
17140.87 2351.831303 31.618637
17151.85 2402.296612 32.155188
17162.82 2442.001000 32.184016
17173.80 2528.543244 32.878110
17184.77 2908.892114 35.627552
17195.75 3310.107302 38.476743
17206.72 3030.238812 36.378902
17217.70 2592.758010 33.202542
17228.67 2429.017491 32.036990
17239.65 2435.634450 32.078505
17250.63 2503.282672 32.621722
17261.60 2404.241350 31.847787
17272.58 2457.588233 32.515619
17283.55 2426.175012 32.301747
17294.53 2444.979845 32.076961
17305.50 2491.226063 32.710442
17316.48 2553.038743 33.146555
17327.45 2510.368308 32.742487
17338.43 2970.003172 36.308586
17349.40 3977.498755 43.605844
17360.38 4233.005495 44.849789
17371.35 3395.631832 39.070019
17382.33 2682.222539 33.949566
17393.30 2539.610576 33.154369
17404.28 2501.698052 32.759043
17415.25 2541.236207 33.162264
17426.23 2469.928571 32.527405
17437.20 2429.562953 32.369041
17448.18 2426.503598 32.217503
17459.15 2476.095284 32.502212
17470.13 2411.879796 32.024532
17481.10 2464.610572 32.468819
17492.08 2478.771194 32.511146
17503.05 2446.017901 32.400499
17514.03 2432.712553 32.272689
17525.00 2493.893864 33.050265
17535.98 2440.188892 32.301364
17546.95 2510.812737 32.891602
17557.93 2460.915725 32.323496
