# pixelID  x  y  z
103010001 0.84481 -1.09800 -2.00000
103010002 0.84481 -1.09400 -2.00000
103010003 0.84481 -1.09000 -2.00000
103010004 0.84481 -1.08600 -2.00000
103010005 0.84481 -1.08200 -2.00000
103010006 0.84481 -1.07800 -2.00000
103010007 0.84481 -1.07400 -2.00000
103010008 0.84481 -1.07000 -2.00000
103010009 0.84481 -1.06600 -2.00000
103010010 0.84481 -1.06200 -2.00000
103010011 0.84481 -1.05800 -2.00000
103010012 0.84481 -1.05400 -2.00000
103010013 0.84481 -1.05000 -2.00000
103010014 0.84481 -1.04600 -2.00000
103010015 0.84481 -1.04200 -2.00000
103010016 0.84481 -1.03800 -2.00000
103010017 0.84481 -1.03400 -2.00000
103010018 0.84481 -1.03000 -2.00000
103010019 0.84481 -1.02600 -2.00000
103010020 0.84481 -1.02200 -2.00000
103010021 0.84481 -1.01800 -2.00000
103010022 0.84481 -1.01400 -2.00000
103010023 0.84481 -1.01000 -2.00000
103010024 0.84481 -1.00600 -2.00000
103010025 0.84481 -1.00200 -2.00000
103010026 0.84481 -0.99800 -2.00000
103010027 0.84481 -0.99400 -2.00000
103010028 0.84481 -0.99000 -2.00000
103010029 0.84481 -0.98600 -2.00000
103010030 0.84481 -0.98200 -2.00000
103010031 0.84481 -0.97800 -2.00000
103010032 0.84481 -0.97400 -2.00000
103010033 0.84481 -0.97000 -2.00000
103010034 0.84481 -0.96600 -2.00000
103010035 0.84481 -0.96200 -2.00000
103010036 0.84481 -0.95800 -2.00000
103010037 0.84481 -0.95400 -2.00000
103010038 0.84481 -0.95000 -2.00000
103010039 0.84481 -0.94600 -2.00000
103010040 0.84481 -0.94200 -2.00000
103010041 0.84481 -0.93800 -2.00000
103010042 0.84481 -0.93400 -2.00000
103010043 0.84481 -0.93000 -2.00000
103010044 0.84481 -0.92600 -2.00000
103010045 0.84481 -0.92200 -2.00000
103010046 0.84481 -0.91800 -2.00000
103010047 0.84481 -0.91400 -2.00000
103010048 0.84481 -0.91000 -2.00000
103010049 0.84481 -0.90600 -2.00000
103010050 0.84481 -0.90200 -2.00000
103010051 0.84481 -0.89800 -2.00000
103010052 0.84481 -0.89400 -2.00000
103010053 0.84481 -0.89000 -2.00000
103010054 0.84481 -0.88600 -2.00000
103010055 0.84481 -0.88200 -2.00000
103010056 0.84481 -0.87800 -2.00000
103010057 0.84481 -0.87400 -2.00000
103010058 0.84481 -0.87000 -2.00000
103010059 0.84481 -0.86600 -2.00000
103010060 0.84481 -0.86200 -2.00000
103010061 0.84481 -0.85800 -2.00000
103010062 0.84481 -0.85400 -2.00000
103010063 0.84481 -0.85000 -2.00000
103010064 0.84481 -0.84600 -2.00000
103010065 0.84481 -0.84200 -2.00000
103010066 0.84481 -0.83800 -2.00000
103010067 0.84481 -0.83400 -2.00000
103010068 0.84481 -0.83000 -2.00000
103010069 0.84481 -0.82600 -2.00000
103010070 0.84481 -0.82200 -2.00000
103010071 0.84481 -0.81800 -2.00000
103010072 0.84481 -0.81400 -2.00000
103010073 0.84481 -0.81000 -2.00000
103010074 0.84481 -0.80600 -2.00000
103010075 0.84481 -0.80200 -2.00000
103010076 0.84481 -0.79800 -2.00000
103010077 0.84481 -0.79400 -2.00000
103010078 0.84481 -0.79000 -2.00000
103010079 0.84481 -0.78600 -2.00000
103010080 0.84481 -0.78200 -2.00000
103010081 0.84481 -0.77800 -2.00000
103010082 0.84481 -0.77400 -2.00000
103010083 0.84481 -0.77000 -2.00000
103010084 0.84481 -0.76600 -2.00000
103010085 0.84481 -0.76200 -2.00000
103010086 0.84481 -0.75800 -2.00000
103010087 0.84481 -0.75400 -2.00000
103010088 0.84481 -0.75000 -2.00000
103010089 0.84481 -0.74600 -2.00000
103010090 0.84481 -0.74200 -2.00000
103010091 0.84481 -0.73800 -2.00000
103010092 0.84481 -0.73400 -2.00000
103010093 0.84481 -0.73000 -2.00000
103010094 0.84481 -0.72600 -2.00000
103010095 0.84481 -0.72200 -2.00000
103010096 0.84481 -0.71800 -2.00000
103010097 0.84481 -0.71400 -2.00000
103010098 0.84481 -0.71000 -2.00000
103010099 0.84481 -0.70600 -2.00000
103010100 0.84481 -0.70200 -2.00000
