# pixelID  x  y  z
102140001 0.08681 -0.29800 -2.00000
102140002 0.08681 -0.29400 -2.00000
102140003 0.08681 -0.29000 -2.00000
102140004 0.08681 -0.28600 -2.00000
102140005 0.08681 -0.28200 -2.00000
102140006 0.08681 -0.27800 -2.00000
102140007 0.08681 -0.27400 -2.00000
102140008 0.08681 -0.27000 -2.00000
102140009 0.08681 -0.26600 -2.00000
102140010 0.08681 -0.26200 -2.00000
102140011 0.08681 -0.25800 -2.00000
102140012 0.08681 -0.25400 -2.00000
102140013 0.08681 -0.25000 -2.00000
102140014 0.08681 -0.24600 -2.00000
102140015 0.08681 -0.24200 -2.00000
102140016 0.08681 -0.23800 -2.00000
102140017 0.08681 -0.23400 -2.00000
102140018 0.08681 -0.23000 -2.00000
102140019 0.08681 -0.22600 -2.00000
102140020 0.08681 -0.22200 -2.00000
102140021 0.08681 -0.21800 -2.00000
102140022 0.08681 -0.21400 -2.00000
102140023 0.08681 -0.21000 -2.00000
102140024 0.08681 -0.20600 -2.00000
102140025 0.08681 -0.20200 -2.00000
102140026 0.08681 -0.19800 -2.00000
102140027 0.08681 -0.19400 -2.00000
102140028 0.08681 -0.19000 -2.00000
102140029 0.08681 -0.18600 -2.00000
102140030 0.08681 -0.18200 -2.00000
102140031 0.08681 -0.17800 -2.00000
102140032 0.08681 -0.17400 -2.00000
102140033 0.08681 -0.17000 -2.00000
102140034 0.08681 -0.16600 -2.00000
102140035 0.08681 -0.16200 -2.00000
102140036 0.08681 -0.15800 -2.00000
102140037 0.08681 -0.15400 -2.00000
102140038 0.08681 -0.15000 -2.00000
102140039 0.08681 -0.14600 -2.00000
102140040 0.08681 -0.14200 -2.00000
102140041 0.08681 -0.13800 -2.00000
102140042 0.08681 -0.13400 -2.00000
102140043 0.08681 -0.13000 -2.00000
102140044 0.08681 -0.12600 -2.00000
102140045 0.08681 -0.12200 -2.00000
102140046 0.08681 -0.11800 -2.00000
102140047 0.08681 -0.11400 -2.00000
102140048 0.08681 -0.11000 -2.00000
102140049 0.08681 -0.10600 -2.00000
102140050 0.08681 -0.10200 -2.00000
102140051 0.08681 -0.09800 -2.00000
102140052 0.08681 -0.09400 -2.00000
102140053 0.08681 -0.09000 -2.00000
102140054 0.08681 -0.08600 -2.00000
102140055 0.08681 -0.08200 -2.00000
102140056 0.08681 -0.07800 -2.00000
102140057 0.08681 -0.07400 -2.00000
102140058 0.08681 -0.07000 -2.00000
102140059 0.08681 -0.06600 -2.00000
102140060 0.08681 -0.06200 -2.00000
102140061 0.08681 -0.05800 -2.00000
102140062 0.08681 -0.05400 -2.00000
102140063 0.08681 -0.05000 -2.00000
102140064 0.08681 -0.04600 -2.00000
102140065 0.08681 -0.04200 -2.00000
102140066 0.08681 -0.03800 -2.00000
102140067 0.08681 -0.03400 -2.00000
102140068 0.08681 -0.03000 -2.00000
102140069 0.08681 -0.02600 -2.00000
102140070 0.08681 -0.02200 -2.00000
102140071 0.08681 -0.01800 -2.00000
102140072 0.08681 -0.01400 -2.00000
102140073 0.08681 -0.01000 -2.00000
102140074 0.08681 -0.00600 -2.00000
102140075 0.08681 -0.00200 -2.00000
102140076 0.08681 0.00200 -2.00000
102140077 0.08681 0.00600 -2.00000
102140078 0.08681 0.01000 -2.00000
102140079 0.08681 0.01400 -2.00000
102140080 0.08681 0.01800 -2.00000
102140081 0.08681 0.02200 -2.00000
102140082 0.08681 0.02600 -2.00000
102140083 0.08681 0.03000 -2.00000
102140084 0.08681 0.03400 -2.00000
102140085 0.08681 0.03800 -2.00000
102140086 0.08681 0.04200 -2.00000
102140087 0.08681 0.04600 -2.00000
102140088 0.08681 0.05000 -2.00000
102140089 0.08681 0.05400 -2.00000
102140090 0.08681 0.05800 -2.00000
102140091 0.08681 0.06200 -2.00000
102140092 0.08681 0.06600 -2.00000
102140093 0.08681 0.07000 -2.00000
102140094 0.08681 0.07400 -2.00000
102140095 0.08681 0.07800 -2.00000
102140096 0.08681 0.08200 -2.00000
102140097 0.08681 0.08600 -2.00000
102140098 0.08681 0.09000 -2.00000
102140099 0.08681 0.09400 -2.00000
102140100 0.08681 0.09800 -2.00000
102140101 0.08681 0.10200 -2.00000
102140102 0.08681 0.10600 -2.00000
102140103 0.08681 0.11000 -2.00000
102140104 0.08681 0.11400 -2.00000
102140105 0.08681 0.11800 -2.00000
102140106 0.08681 0.12200 -2.00000
102140107 0.08681 0.12600 -2.00000
102140108 0.08681 0.13000 -2.00000
102140109 0.08681 0.13400 -2.00000
102140110 0.08681 0.13800 -2.00000
102140111 0.08681 0.14200 -2.00000
102140112 0.08681 0.14600 -2.00000
102140113 0.08681 0.15000 -2.00000
102140114 0.08681 0.15400 -2.00000
102140115 0.08681 0.15800 -2.00000
102140116 0.08681 0.16200 -2.00000
102140117 0.08681 0.16600 -2.00000
102140118 0.08681 0.17000 -2.00000
102140119 0.08681 0.17400 -2.00000
102140120 0.08681 0.17800 -2.00000
102140121 0.08681 0.18200 -2.00000
102140122 0.08681 0.18600 -2.00000
102140123 0.08681 0.19000 -2.00000
102140124 0.08681 0.19400 -2.00000
102140125 0.08681 0.19800 -2.00000
102140126 0.08681 0.20200 -2.00000
102140127 0.08681 0.20600 -2.00000
102140128 0.08681 0.21000 -2.00000
102140129 0.08681 0.21400 -2.00000
102140130 0.08681 0.21800 -2.00000
102140131 0.08681 0.22200 -2.00000
102140132 0.08681 0.22600 -2.00000
102140133 0.08681 0.23000 -2.00000
102140134 0.08681 0.23400 -2.00000
102140135 0.08681 0.23800 -2.00000
102140136 0.08681 0.24200 -2.00000
102140137 0.08681 0.24600 -2.00000
102140138 0.08681 0.25000 -2.00000
102140139 0.08681 0.25400 -2.00000
102140140 0.08681 0.25800 -2.00000
102140141 0.08681 0.26200 -2.00000
102140142 0.08681 0.26600 -2.00000
102140143 0.08681 0.27000 -2.00000
102140144 0.08681 0.27400 -2.00000
102140145 0.08681 0.27800 -2.00000
102140146 0.08681 0.28200 -2.00000
102140147 0.08681 0.28600 -2.00000
102140148 0.08681 0.29000 -2.00000
102140149 0.08681 0.29400 -2.00000
102140150 0.08681 0.29800 -2.00000
102140151 0.09531 -0.29800 -2.00000
102140152 0.09531 -0.29400 -2.00000
102140153 0.09531 -0.29000 -2.00000
102140154 0.09531 -0.28600 -2.00000
102140155 0.09531 -0.28200 -2.00000
102140156 0.09531 -0.27800 -2.00000
102140157 0.09531 -0.27400 -2.00000
102140158 0.09531 -0.27000 -2.00000
102140159 0.09531 -0.26600 -2.00000
102140160 0.09531 -0.26200 -2.00000
102140161 0.09531 -0.25800 -2.00000
102140162 0.09531 -0.25400 -2.00000
102140163 0.09531 -0.25000 -2.00000
102140164 0.09531 -0.24600 -2.00000
102140165 0.09531 -0.24200 -2.00000
102140166 0.09531 -0.23800 -2.00000
102140167 0.09531 -0.23400 -2.00000
102140168 0.09531 -0.23000 -2.00000
102140169 0.09531 -0.22600 -2.00000
102140170 0.09531 -0.22200 -2.00000
102140171 0.09531 -0.21800 -2.00000
102140172 0.09531 -0.21400 -2.00000
102140173 0.09531 -0.21000 -2.00000
102140174 0.09531 -0.20600 -2.00000
102140175 0.09531 -0.20200 -2.00000
102140176 0.09531 -0.19800 -2.00000
102140177 0.09531 -0.19400 -2.00000
102140178 0.09531 -0.19000 -2.00000
102140179 0.09531 -0.18600 -2.00000
102140180 0.09531 -0.18200 -2.00000
102140181 0.09531 -0.17800 -2.00000
102140182 0.09531 -0.17400 -2.00000
102140183 0.09531 -0.17000 -2.00000
102140184 0.09531 -0.16600 -2.00000
102140185 0.09531 -0.16200 -2.00000
102140186 0.09531 -0.15800 -2.00000
102140187 0.09531 -0.15400 -2.00000
102140188 0.09531 -0.15000 -2.00000
102140189 0.09531 -0.14600 -2.00000
102140190 0.09531 -0.14200 -2.00000
102140191 0.09531 -0.13800 -2.00000
102140192 0.09531 -0.13400 -2.00000
102140193 0.09531 -0.13000 -2.00000
102140194 0.09531 -0.12600 -2.00000
102140195 0.09531 -0.12200 -2.00000
102140196 0.09531 -0.11800 -2.00000
102140197 0.09531 -0.11400 -2.00000
102140198 0.09531 -0.11000 -2.00000
102140199 0.09531 -0.10600 -2.00000
102140200 0.09531 -0.10200 -2.00000
102140201 0.09531 -0.09800 -2.00000
102140202 0.09531 -0.09400 -2.00000
102140203 0.09531 -0.09000 -2.00000
102140204 0.09531 -0.08600 -2.00000
102140205 0.09531 -0.08200 -2.00000
102140206 0.09531 -0.07800 -2.00000
102140207 0.09531 -0.07400 -2.00000
102140208 0.09531 -0.07000 -2.00000
102140209 0.09531 -0.06600 -2.00000
102140210 0.09531 -0.06200 -2.00000
102140211 0.09531 -0.05800 -2.00000
102140212 0.09531 -0.05400 -2.00000
102140213 0.09531 -0.05000 -2.00000
102140214 0.09531 -0.04600 -2.00000
102140215 0.09531 -0.04200 -2.00000
102140216 0.09531 -0.03800 -2.00000
102140217 0.09531 -0.03400 -2.00000
102140218 0.09531 -0.03000 -2.00000
102140219 0.09531 -0.02600 -2.00000
102140220 0.09531 -0.02200 -2.00000
102140221 0.09531 -0.01800 -2.00000
102140222 0.09531 -0.01400 -2.00000
102140223 0.09531 -0.01000 -2.00000
102140224 0.09531 -0.00600 -2.00000
102140225 0.09531 -0.00200 -2.00000
102140226 0.09531 0.00200 -2.00000
102140227 0.09531 0.00600 -2.00000
102140228 0.09531 0.01000 -2.00000
102140229 0.09531 0.01400 -2.00000
102140230 0.09531 0.01800 -2.00000
102140231 0.09531 0.02200 -2.00000
102140232 0.09531 0.02600 -2.00000
102140233 0.09531 0.03000 -2.00000
102140234 0.09531 0.03400 -2.00000
102140235 0.09531 0.03800 -2.00000
102140236 0.09531 0.04200 -2.00000
102140237 0.09531 0.04600 -2.00000
102140238 0.09531 0.05000 -2.00000
102140239 0.09531 0.05400 -2.00000
102140240 0.09531 0.05800 -2.00000
102140241 0.09531 0.06200 -2.00000
102140242 0.09531 0.06600 -2.00000
102140243 0.09531 0.07000 -2.00000
102140244 0.09531 0.07400 -2.00000
102140245 0.09531 0.07800 -2.00000
102140246 0.09531 0.08200 -2.00000
102140247 0.09531 0.08600 -2.00000
102140248 0.09531 0.09000 -2.00000
102140249 0.09531 0.09400 -2.00000
102140250 0.09531 0.09800 -2.00000
102140251 0.09531 0.10200 -2.00000
102140252 0.09531 0.10600 -2.00000
102140253 0.09531 0.11000 -2.00000
102140254 0.09531 0.11400 -2.00000
102140255 0.09531 0.11800 -2.00000
102140256 0.09531 0.12200 -2.00000
102140257 0.09531 0.12600 -2.00000
102140258 0.09531 0.13000 -2.00000
102140259 0.09531 0.13400 -2.00000
102140260 0.09531 0.13800 -2.00000
102140261 0.09531 0.14200 -2.00000
102140262 0.09531 0.14600 -2.00000
102140263 0.09531 0.15000 -2.00000
102140264 0.09531 0.15400 -2.00000
102140265 0.09531 0.15800 -2.00000
102140266 0.09531 0.16200 -2.00000
102140267 0.09531 0.16600 -2.00000
102140268 0.09531 0.17000 -2.00000
102140269 0.09531 0.17400 -2.00000
102140270 0.09531 0.17800 -2.00000
102140271 0.09531 0.18200 -2.00000
102140272 0.09531 0.18600 -2.00000
102140273 0.09531 0.19000 -2.00000
102140274 0.09531 0.19400 -2.00000
102140275 0.09531 0.19800 -2.00000
102140276 0.09531 0.20200 -2.00000
102140277 0.09531 0.20600 -2.00000
102140278 0.09531 0.21000 -2.00000
102140279 0.09531 0.21400 -2.00000
102140280 0.09531 0.21800 -2.00000
102140281 0.09531 0.22200 -2.00000
102140282 0.09531 0.22600 -2.00000
102140283 0.09531 0.23000 -2.00000
102140284 0.09531 0.23400 -2.00000
102140285 0.09531 0.23800 -2.00000
102140286 0.09531 0.24200 -2.00000
102140287 0.09531 0.24600 -2.00000
102140288 0.09531 0.25000 -2.00000
102140289 0.09531 0.25400 -2.00000
102140290 0.09531 0.25800 -2.00000
102140291 0.09531 0.26200 -2.00000
102140292 0.09531 0.26600 -2.00000
102140293 0.09531 0.27000 -2.00000
102140294 0.09531 0.27400 -2.00000
102140295 0.09531 0.27800 -2.00000
102140296 0.09531 0.28200 -2.00000
102140297 0.09531 0.28600 -2.00000
102140298 0.09531 0.29000 -2.00000
102140299 0.09531 0.29400 -2.00000
102140300 0.09531 0.29800 -2.00000
102140301 0.10381 -0.29800 -2.00000
102140302 0.10381 -0.29400 -2.00000
102140303 0.10381 -0.29000 -2.00000
102140304 0.10381 -0.28600 -2.00000
102140305 0.10381 -0.28200 -2.00000
102140306 0.10381 -0.27800 -2.00000
102140307 0.10381 -0.27400 -2.00000
102140308 0.10381 -0.27000 -2.00000
102140309 0.10381 -0.26600 -2.00000
102140310 0.10381 -0.26200 -2.00000
102140311 0.10381 -0.25800 -2.00000
102140312 0.10381 -0.25400 -2.00000
102140313 0.10381 -0.25000 -2.00000
102140314 0.10381 -0.24600 -2.00000
102140315 0.10381 -0.24200 -2.00000
102140316 0.10381 -0.23800 -2.00000
102140317 0.10381 -0.23400 -2.00000
102140318 0.10381 -0.23000 -2.00000
102140319 0.10381 -0.22600 -2.00000
102140320 0.10381 -0.22200 -2.00000
102140321 0.10381 -0.21800 -2.00000
102140322 0.10381 -0.21400 -2.00000
102140323 0.10381 -0.21000 -2.00000
102140324 0.10381 -0.20600 -2.00000
102140325 0.10381 -0.20200 -2.00000
102140326 0.10381 -0.19800 -2.00000
102140327 0.10381 -0.19400 -2.00000
102140328 0.10381 -0.19000 -2.00000
102140329 0.10381 -0.18600 -2.00000
102140330 0.10381 -0.18200 -2.00000
102140331 0.10381 -0.17800 -2.00000
102140332 0.10381 -0.17400 -2.00000
102140333 0.10381 -0.17000 -2.00000
102140334 0.10381 -0.16600 -2.00000
102140335 0.10381 -0.16200 -2.00000
102140336 0.10381 -0.15800 -2.00000
102140337 0.10381 -0.15400 -2.00000
102140338 0.10381 -0.15000 -2.00000
102140339 0.10381 -0.14600 -2.00000
102140340 0.10381 -0.14200 -2.00000
102140341 0.10381 -0.13800 -2.00000
102140342 0.10381 -0.13400 -2.00000
102140343 0.10381 -0.13000 -2.00000
102140344 0.10381 -0.12600 -2.00000
102140345 0.10381 -0.12200 -2.00000
102140346 0.10381 -0.11800 -2.00000
102140347 0.10381 -0.11400 -2.00000
102140348 0.10381 -0.11000 -2.00000
102140349 0.10381 -0.10600 -2.00000
102140350 0.10381 -0.10200 -2.00000
102140351 0.10381 -0.09800 -2.00000
102140352 0.10381 -0.09400 -2.00000
102140353 0.10381 -0.09000 -2.00000
102140354 0.10381 -0.08600 -2.00000
102140355 0.10381 -0.08200 -2.00000
102140356 0.10381 -0.07800 -2.00000
102140357 0.10381 -0.07400 -2.00000
102140358 0.10381 -0.07000 -2.00000
102140359 0.10381 -0.06600 -2.00000
102140360 0.10381 -0.06200 -2.00000
102140361 0.10381 -0.05800 -2.00000
102140362 0.10381 -0.05400 -2.00000
102140363 0.10381 -0.05000 -2.00000
102140364 0.10381 -0.04600 -2.00000
102140365 0.10381 -0.04200 -2.00000
102140366 0.10381 -0.03800 -2.00000
102140367 0.10381 -0.03400 -2.00000
102140368 0.10381 -0.03000 -2.00000
102140369 0.10381 -0.02600 -2.00000
102140370 0.10381 -0.02200 -2.00000
102140371 0.10381 -0.01800 -2.00000
102140372 0.10381 -0.01400 -2.00000
102140373 0.10381 -0.01000 -2.00000
102140374 0.10381 -0.00600 -2.00000
102140375 0.10381 -0.00200 -2.00000
102140376 0.10381 0.00200 -2.00000
102140377 0.10381 0.00600 -2.00000
102140378 0.10381 0.01000 -2.00000
102140379 0.10381 0.01400 -2.00000
102140380 0.10381 0.01800 -2.00000
102140381 0.10381 0.02200 -2.00000
102140382 0.10381 0.02600 -2.00000
102140383 0.10381 0.03000 -2.00000
102140384 0.10381 0.03400 -2.00000
102140385 0.10381 0.03800 -2.00000
102140386 0.10381 0.04200 -2.00000
102140387 0.10381 0.04600 -2.00000
102140388 0.10381 0.05000 -2.00000
102140389 0.10381 0.05400 -2.00000
102140390 0.10381 0.05800 -2.00000
102140391 0.10381 0.06200 -2.00000
102140392 0.10381 0.06600 -2.00000
102140393 0.10381 0.07000 -2.00000
102140394 0.10381 0.07400 -2.00000
102140395 0.10381 0.07800 -2.00000
102140396 0.10381 0.08200 -2.00000
102140397 0.10381 0.08600 -2.00000
102140398 0.10381 0.09000 -2.00000
102140399 0.10381 0.09400 -2.00000
102140400 0.10381 0.09800 -2.00000
102140401 0.10381 0.10200 -2.00000
102140402 0.10381 0.10600 -2.00000
102140403 0.10381 0.11000 -2.00000
102140404 0.10381 0.11400 -2.00000
102140405 0.10381 0.11800 -2.00000
102140406 0.10381 0.12200 -2.00000
102140407 0.10381 0.12600 -2.00000
102140408 0.10381 0.13000 -2.00000
102140409 0.10381 0.13400 -2.00000
102140410 0.10381 0.13800 -2.00000
102140411 0.10381 0.14200 -2.00000
102140412 0.10381 0.14600 -2.00000
102140413 0.10381 0.15000 -2.00000
102140414 0.10381 0.15400 -2.00000
102140415 0.10381 0.15800 -2.00000
102140416 0.10381 0.16200 -2.00000
102140417 0.10381 0.16600 -2.00000
102140418 0.10381 0.17000 -2.00000
102140419 0.10381 0.17400 -2.00000
102140420 0.10381 0.17800 -2.00000
102140421 0.10381 0.18200 -2.00000
102140422 0.10381 0.18600 -2.00000
102140423 0.10381 0.19000 -2.00000
102140424 0.10381 0.19400 -2.00000
102140425 0.10381 0.19800 -2.00000
102140426 0.10381 0.20200 -2.00000
102140427 0.10381 0.20600 -2.00000
102140428 0.10381 0.21000 -2.00000
102140429 0.10381 0.21400 -2.00000
102140430 0.10381 0.21800 -2.00000
102140431 0.10381 0.22200 -2.00000
102140432 0.10381 0.22600 -2.00000
102140433 0.10381 0.23000 -2.00000
102140434 0.10381 0.23400 -2.00000
102140435 0.10381 0.23800 -2.00000
102140436 0.10381 0.24200 -2.00000
102140437 0.10381 0.24600 -2.00000
102140438 0.10381 0.25000 -2.00000
102140439 0.10381 0.25400 -2.00000
102140440 0.10381 0.25800 -2.00000
102140441 0.10381 0.26200 -2.00000
102140442 0.10381 0.26600 -2.00000
102140443 0.10381 0.27000 -2.00000
102140444 0.10381 0.27400 -2.00000
102140445 0.10381 0.27800 -2.00000
102140446 0.10381 0.28200 -2.00000
102140447 0.10381 0.28600 -2.00000
102140448 0.10381 0.29000 -2.00000
102140449 0.10381 0.29400 -2.00000
102140450 0.10381 0.29800 -2.00000
102140451 0.11231 -0.29800 -2.00000
102140452 0.11231 -0.29400 -2.00000
102140453 0.11231 -0.29000 -2.00000
102140454 0.11231 -0.28600 -2.00000
102140455 0.11231 -0.28200 -2.00000
102140456 0.11231 -0.27800 -2.00000
102140457 0.11231 -0.27400 -2.00000
102140458 0.11231 -0.27000 -2.00000
102140459 0.11231 -0.26600 -2.00000
102140460 0.11231 -0.26200 -2.00000
102140461 0.11231 -0.25800 -2.00000
102140462 0.11231 -0.25400 -2.00000
102140463 0.11231 -0.25000 -2.00000
102140464 0.11231 -0.24600 -2.00000
102140465 0.11231 -0.24200 -2.00000
102140466 0.11231 -0.23800 -2.00000
102140467 0.11231 -0.23400 -2.00000
102140468 0.11231 -0.23000 -2.00000
102140469 0.11231 -0.22600 -2.00000
102140470 0.11231 -0.22200 -2.00000
102140471 0.11231 -0.21800 -2.00000
102140472 0.11231 -0.21400 -2.00000
102140473 0.11231 -0.21000 -2.00000
102140474 0.11231 -0.20600 -2.00000
102140475 0.11231 -0.20200 -2.00000
102140476 0.11231 -0.19800 -2.00000
102140477 0.11231 -0.19400 -2.00000
102140478 0.11231 -0.19000 -2.00000
102140479 0.11231 -0.18600 -2.00000
102140480 0.11231 -0.18200 -2.00000
102140481 0.11231 -0.17800 -2.00000
102140482 0.11231 -0.17400 -2.00000
102140483 0.11231 -0.17000 -2.00000
102140484 0.11231 -0.16600 -2.00000
102140485 0.11231 -0.16200 -2.00000
102140486 0.11231 -0.15800 -2.00000
102140487 0.11231 -0.15400 -2.00000
102140488 0.11231 -0.15000 -2.00000
102140489 0.11231 -0.14600 -2.00000
102140490 0.11231 -0.14200 -2.00000
102140491 0.11231 -0.13800 -2.00000
102140492 0.11231 -0.13400 -2.00000
102140493 0.11231 -0.13000 -2.00000
102140494 0.11231 -0.12600 -2.00000
102140495 0.11231 -0.12200 -2.00000
102140496 0.11231 -0.11800 -2.00000
102140497 0.11231 -0.11400 -2.00000
102140498 0.11231 -0.11000 -2.00000
102140499 0.11231 -0.10600 -2.00000
102140500 0.11231 -0.10200 -2.00000
102140501 0.11231 -0.09800 -2.00000
102140502 0.11231 -0.09400 -2.00000
102140503 0.11231 -0.09000 -2.00000
102140504 0.11231 -0.08600 -2.00000
102140505 0.11231 -0.08200 -2.00000
102140506 0.11231 -0.07800 -2.00000
102140507 0.11231 -0.07400 -2.00000
102140508 0.11231 -0.07000 -2.00000
102140509 0.11231 -0.06600 -2.00000
102140510 0.11231 -0.06200 -2.00000
102140511 0.11231 -0.05800 -2.00000
102140512 0.11231 -0.05400 -2.00000
102140513 0.11231 -0.05000 -2.00000
102140514 0.11231 -0.04600 -2.00000
102140515 0.11231 -0.04200 -2.00000
102140516 0.11231 -0.03800 -2.00000
102140517 0.11231 -0.03400 -2.00000
102140518 0.11231 -0.03000 -2.00000
102140519 0.11231 -0.02600 -2.00000
102140520 0.11231 -0.02200 -2.00000
102140521 0.11231 -0.01800 -2.00000
102140522 0.11231 -0.01400 -2.00000
102140523 0.11231 -0.01000 -2.00000
102140524 0.11231 -0.00600 -2.00000
102140525 0.11231 -0.00200 -2.00000
102140526 0.11231 0.00200 -2.00000
102140527 0.11231 0.00600 -2.00000
102140528 0.11231 0.01000 -2.00000
102140529 0.11231 0.01400 -2.00000
102140530 0.11231 0.01800 -2.00000
102140531 0.11231 0.02200 -2.00000
102140532 0.11231 0.02600 -2.00000
102140533 0.11231 0.03000 -2.00000
102140534 0.11231 0.03400 -2.00000
102140535 0.11231 0.03800 -2.00000
102140536 0.11231 0.04200 -2.00000
102140537 0.11231 0.04600 -2.00000
102140538 0.11231 0.05000 -2.00000
102140539 0.11231 0.05400 -2.00000
102140540 0.11231 0.05800 -2.00000
102140541 0.11231 0.06200 -2.00000
102140542 0.11231 0.06600 -2.00000
102140543 0.11231 0.07000 -2.00000
102140544 0.11231 0.07400 -2.00000
102140545 0.11231 0.07800 -2.00000
102140546 0.11231 0.08200 -2.00000
102140547 0.11231 0.08600 -2.00000
102140548 0.11231 0.09000 -2.00000
102140549 0.11231 0.09400 -2.00000
102140550 0.11231 0.09800 -2.00000
102140551 0.11231 0.10200 -2.00000
102140552 0.11231 0.10600 -2.00000
102140553 0.11231 0.11000 -2.00000
102140554 0.11231 0.11400 -2.00000
102140555 0.11231 0.11800 -2.00000
102140556 0.11231 0.12200 -2.00000
102140557 0.11231 0.12600 -2.00000
102140558 0.11231 0.13000 -2.00000
102140559 0.11231 0.13400 -2.00000
102140560 0.11231 0.13800 -2.00000
102140561 0.11231 0.14200 -2.00000
102140562 0.11231 0.14600 -2.00000
102140563 0.11231 0.15000 -2.00000
102140564 0.11231 0.15400 -2.00000
102140565 0.11231 0.15800 -2.00000
102140566 0.11231 0.16200 -2.00000
102140567 0.11231 0.16600 -2.00000
102140568 0.11231 0.17000 -2.00000
102140569 0.11231 0.17400 -2.00000
102140570 0.11231 0.17800 -2.00000
102140571 0.11231 0.18200 -2.00000
102140572 0.11231 0.18600 -2.00000
102140573 0.11231 0.19000 -2.00000
102140574 0.11231 0.19400 -2.00000
102140575 0.11231 0.19800 -2.00000
102140576 0.11231 0.20200 -2.00000
102140577 0.11231 0.20600 -2.00000
102140578 0.11231 0.21000 -2.00000
102140579 0.11231 0.21400 -2.00000
102140580 0.11231 0.21800 -2.00000
102140581 0.11231 0.22200 -2.00000
102140582 0.11231 0.22600 -2.00000
102140583 0.11231 0.23000 -2.00000
102140584 0.11231 0.23400 -2.00000
102140585 0.11231 0.23800 -2.00000
102140586 0.11231 0.24200 -2.00000
