# pixelID  x  y  z
101020001 0.77681 0.50200 -2.00000
101020002 0.77681 0.50600 -2.00000
101020003 0.77681 0.51000 -2.00000
101020004 0.77681 0.51400 -2.00000
101020005 0.77681 0.51800 -2.00000
101020006 0.77681 0.52200 -2.00000
101020007 0.77681 0.52600 -2.00000
101020008 0.77681 0.53000 -2.00000
101020009 0.77681 0.53400 -2.00000
101020010 0.77681 0.53800 -2.00000
101020011 0.77681 0.54200 -2.00000
101020012 0.77681 0.54600 -2.00000
101020013 0.77681 0.55000 -2.00000
101020014 0.77681 0.55400 -2.00000
101020015 0.77681 0.55800 -2.00000
101020016 0.77681 0.56200 -2.00000
101020017 0.77681 0.56600 -2.00000
101020018 0.77681 0.57000 -2.00000
101020019 0.77681 0.57400 -2.00000
101020020 0.77681 0.57800 -2.00000
101020021 0.77681 0.58200 -2.00000
101020022 0.77681 0.58600 -2.00000
101020023 0.77681 0.59000 -2.00000
101020024 0.77681 0.59400 -2.00000
101020025 0.77681 0.59800 -2.00000
101020026 0.77681 0.60200 -2.00000
101020027 0.77681 0.60600 -2.00000
101020028 0.77681 0.61000 -2.00000
101020029 0.77681 0.61400 -2.00000
101020030 0.77681 0.61800 -2.00000
101020031 0.77681 0.62200 -2.00000
101020032 0.77681 0.62600 -2.00000
101020033 0.77681 0.63000 -2.00000
101020034 0.77681 0.63400 -2.00000
101020035 0.77681 0.63800 -2.00000
101020036 0.77681 0.64200 -2.00000
101020037 0.77681 0.64600 -2.00000
101020038 0.77681 0.65000 -2.00000
101020039 0.77681 0.65400 -2.00000
101020040 0.77681 0.65800 -2.00000
101020041 0.77681 0.66200 -2.00000
101020042 0.77681 0.66600 -2.00000
101020043 0.77681 0.67000 -2.00000
101020044 0.77681 0.67400 -2.00000
101020045 0.77681 0.67800 -2.00000
101020046 0.77681 0.68200 -2.00000
101020047 0.77681 0.68600 -2.00000
101020048 0.77681 0.69000 -2.00000
101020049 0.77681 0.69400 -2.00000
101020050 0.77681 0.69800 -2.00000
101020051 0.77681 0.70200 -2.00000
101020052 0.77681 0.70600 -2.00000
101020053 0.77681 0.71000 -2.00000
101020054 0.77681 0.71400 -2.00000
101020055 0.77681 0.71800 -2.00000
101020056 0.77681 0.72200 -2.00000
101020057 0.77681 0.72600 -2.00000
101020058 0.77681 0.73000 -2.00000
101020059 0.77681 0.73400 -2.00000
101020060 0.77681 0.73800 -2.00000
101020061 0.77681 0.74200 -2.00000
101020062 0.77681 0.74600 -2.00000
