# pixelID  x  y  z
102130001 0.15481 -0.29800 -2.00000
102130002 0.15481 -0.29400 -2.00000
102130003 0.15481 -0.29000 -2.00000
102130004 0.15481 -0.28600 -2.00000
102130005 0.15481 -0.28200 -2.00000
102130006 0.15481 -0.27800 -2.00000
102130007 0.15481 -0.27400 -2.00000
102130008 0.15481 -0.27000 -2.00000
102130009 0.15481 -0.26600 -2.00000
102130010 0.15481 -0.26200 -2.00000
102130011 0.15481 -0.25800 -2.00000
102130012 0.15481 -0.25400 -2.00000
102130013 0.15481 -0.25000 -2.00000
102130014 0.15481 -0.24600 -2.00000
102130015 0.15481 -0.24200 -2.00000
102130016 0.15481 -0.23800 -2.00000
102130017 0.15481 -0.23400 -2.00000
102130018 0.15481 -0.23000 -2.00000
102130019 0.15481 -0.22600 -2.00000
102130020 0.15481 -0.22200 -2.00000
102130021 0.15481 -0.21800 -2.00000
102130022 0.15481 -0.21400 -2.00000
102130023 0.15481 -0.21000 -2.00000
102130024 0.15481 -0.20600 -2.00000
102130025 0.15481 -0.20200 -2.00000
102130026 0.15481 -0.19800 -2.00000
102130027 0.15481 -0.19400 -2.00000
102130028 0.15481 -0.19000 -2.00000
102130029 0.15481 -0.18600 -2.00000
102130030 0.15481 -0.18200 -2.00000
102130031 0.15481 -0.17800 -2.00000
102130032 0.15481 -0.17400 -2.00000
102130033 0.15481 -0.17000 -2.00000
102130034 0.15481 -0.16600 -2.00000
102130035 0.15481 -0.16200 -2.00000
102130036 0.15481 -0.15800 -2.00000
102130037 0.15481 -0.15400 -2.00000
102130038 0.15481 -0.15000 -2.00000
102130039 0.15481 -0.14600 -2.00000
102130040 0.15481 -0.14200 -2.00000
102130041 0.15481 -0.13800 -2.00000
102130042 0.15481 -0.13400 -2.00000
102130043 0.15481 -0.13000 -2.00000
102130044 0.15481 -0.12600 -2.00000
102130045 0.15481 -0.12200 -2.00000
102130046 0.15481 -0.11800 -2.00000
102130047 0.15481 -0.11400 -2.00000
102130048 0.15481 -0.11000 -2.00000
102130049 0.15481 -0.10600 -2.00000
102130050 0.15481 -0.10200 -2.00000
102130051 0.15481 -0.09800 -2.00000
102130052 0.15481 -0.09400 -2.00000
102130053 0.15481 -0.09000 -2.00000
102130054 0.15481 -0.08600 -2.00000
102130055 0.15481 -0.08200 -2.00000
102130056 0.15481 -0.07800 -2.00000
102130057 0.15481 -0.07400 -2.00000
102130058 0.15481 -0.07000 -2.00000
102130059 0.15481 -0.06600 -2.00000
102130060 0.15481 -0.06200 -2.00000
102130061 0.15481 -0.05800 -2.00000
102130062 0.15481 -0.05400 -2.00000
102130063 0.15481 -0.05000 -2.00000
102130064 0.15481 -0.04600 -2.00000
102130065 0.15481 -0.04200 -2.00000
102130066 0.15481 -0.03800 -2.00000
102130067 0.15481 -0.03400 -2.00000
102130068 0.15481 -0.03000 -2.00000
102130069 0.15481 -0.02600 -2.00000
102130070 0.15481 -0.02200 -2.00000
102130071 0.15481 -0.01800 -2.00000
102130072 0.15481 -0.01400 -2.00000
102130073 0.15481 -0.01000 -2.00000
102130074 0.15481 -0.00600 -2.00000
